#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
AURKA	SRPK1	9606.ENSP00000216911	9606.ENSP00000362931	0	0	0	0	0.109	0.292	0	0.558	0.697
AURKA	UBE2S	9606.ENSP00000216911	9606.ENSP00000264552	0	0	0	0	0.229	0.053	0.500	0.284	0.704
AURKA	TYMS	9606.ENSP00000216911	9606.ENSP00000315644	0	0	0	0	0.551	0	0	0.421	0.729
AURKA	PCLAF	9606.ENSP00000216911	9606.ENSP00000300035	0	0	0	0	0.445	0	0	0.543	0.735
AURKA	MCM6	9606.ENSP00000216911	9606.ENSP00000264156	0	0	0	0	0.497	0	0	0.510	0.743
AURKA	FEN1	9606.ENSP00000216911	9606.ENSP00000305480	0	0.013	0	0	0.470	0	0	0.544	0.748
AURKA	CHEK1	9606.ENSP00000216911	9606.ENSP00000391090	0	0	0	0.602	0.471	0.075	0	0.537	0.754
AURKA	EZH2	9606.ENSP00000216911	9606.ENSP00000320147	0	0	0	0	0.291	0.102	0	0.655	0.761
AURKA	TTK	9606.ENSP00000216911	9606.ENSP00000358813	0	0	0	0.624	0.676	0.094	0	0.307	0.779
AURKA	PBK	9606.ENSP00000216911	9606.ENSP00000428489	0	0	0	0	0.617	0.067	0	0.462	0.791
AURKA	FOXM1	9606.ENSP00000216911	9606.ENSP00000342307	0	0	0	0	0.498	0.051	0	0.599	0.793
AURKA	CKS2	9606.ENSP00000216911	9606.ENSP00000364976	0	0	0	0	0.476	0	0	0.642	0.804
AURKA	NCAPH	9606.ENSP00000216911	9606.ENSP00000240423	0	0	0	0	0.556	0.246	0	0.490	0.814
AURKA	NEK2	9606.ENSP00000216911	9606.ENSP00000355966	0	0	0.123	0.684	0.641	0	0	0.501	0.829
AURKA	ECT2	9606.ENSP00000216911	9606.ENSP00000376457	0	0	0	0	0.495	0.071	0	0.670	0.831
AURKA	CALU	9606.ENSP00000216911	9606.ENSP00000438248	0	0	0	0	0.083	0.780	0	0.259	0.837
AURKA	NUSAP1	9606.ENSP00000216911	9606.ENSP00000499238	0	0	0	0	0.705	0	0	0.488	0.843
AURKA	MKI67	9606.ENSP00000216911	9606.ENSP00000357643	0	0	0	0	0.523	0	0	0.700	0.850
AURKA	CENPE	9606.ENSP00000216911	9606.ENSP00000265148	0	0	0	0	0.643	0.128	0	0.613	0.869
AURKA	CDKN3	9606.ENSP00000216911	9606.ENSP00000335357	0	0	0	0	0.793	0.135	0	0.334	0.870
AURKA	RRM2	9606.ENSP00000216911	9606.ENSP00000353770	0	0	0	0	0.574	0	0	0.757	0.892
AURKA	CENPF	9606.ENSP00000216911	9606.ENSP00000355922	0	0	0	0	0.679	0	0	0.708	0.902
AURKA	PRC1	9606.ENSP00000216911	9606.ENSP00000377793	0	0	0	0	0.823	0.075	0	0.498	0.910
AURKA	KIF23	9606.ENSP00000216911	9606.ENSP00000260363	0	0	0	0	0.694	0.091	0	0.749	0.924
AURKA	BUB1B	9606.ENSP00000216911	9606.ENSP00000287598	0	0	0	0	0.723	0.089	0	0.722	0.924
AURKA	MAD2L1	9606.ENSP00000216911	9606.ENSP00000296509	0	0	0	0	0.647	0.100	0	0.796	0.929
AURKA	NDC80	9606.ENSP00000216911	9606.ENSP00000261597	0	0	0	0	0.720	0.474	0	0.584	0.933
AURKA	CEP55	9606.ENSP00000216911	9606.ENSP00000360540	0	0	0	0	0.802	0.161	0	0.650	0.936
AURKA	FN1	9606.ENSP00000216911	9606.ENSP00000346839	0	0	0	0	0.056	0.900	0	0.467	0.945
AURKA	CCNA2	9606.ENSP00000216911	9606.ENSP00000481380	0	0	0	0	0.853	0	0	0.669	0.949
AURKA	CDCA8	9606.ENSP00000216911	9606.ENSP00000362146	0	0	0	0	0.728	0.086	0.540	0.633	0.952
AURKA	HMMR	9606.ENSP00000216911	9606.ENSP00000377492	0	0	0	0	0.794	0.292	0	0.811	0.970
AURKA	BUB1	9606.ENSP00000216911	9606.ENSP00000302530	0	0	0	0	0.836	0.089	0	0.822	0.971
AURKA	KIF11	9606.ENSP00000216911	9606.ENSP00000260731	0	0	0	0	0.812	0.272	0	0.816	0.972
AURKA	KIF2C	9606.ENSP00000216911	9606.ENSP00000361298	0	0	0	0	0.799	0.323	0	0.833	0.975
AURKA	UBE2C	9606.ENSP00000216911	9606.ENSP00000348838	0	0	0	0	0.835	0.300	0.400	0.828	0.986
AURKA	CCNB2	9606.ENSP00000216911	9606.ENSP00000288207	0	0	0	0	0.860	0.637	0	0.799	0.988
AURKA	TACC3	9606.ENSP00000216911	9606.ENSP00000326550	0	0	0	0	0.487	0.953	0	0.938	0.998
AURKA	TPX2	9606.ENSP00000216911	9606.ENSP00000300403	0	0	0	0	0.846	0.988	0.900	0.995	0.999
BBS1	KIF11	9606.ENSP00000317469	9606.ENSP00000260731	0	0	0	0	0.298	0.402	0	0.183	0.627
BBS1	MAD2L1	9606.ENSP00000317469	9606.ENSP00000296509	0	0	0	0	0.192	0.310	0	0.133	0.474
BBS1	PRC1	9606.ENSP00000317469	9606.ENSP00000377793	0	0	0	0	0.115	0.354	0	0.226	0.518
BCL2	PPP1R13B	9606.ENSP00000381185	9606.ENSP00000202556	0	0	0	0	0.060	0	0	0.523	0.532
BCL2	LGALS1	9606.ENSP00000381185	9606.ENSP00000215909	0	0	0	0	0.052	0	0	0.472	0.478
BCL2	TIMP1	9606.ENSP00000381185	9606.ENSP00000218388	0	0	0	0	0	0	0	0.519	0.519
BCL2	SERPINE1	9606.ENSP00000381185	9606.ENSP00000223095	0	0	0	0	0	0	0	0.448	0.448
BCL2	CTSC	9606.ENSP00000381185	9606.ENSP00000227266	0	0	0	0	0.055	0	0.900	0.172	0.914
BCL2	DUSP1	9606.ENSP00000381185	9606.ENSP00000239223	0	0	0	0	0.074	0.046	0	0.433	0.456
BCL2	EGR1	9606.ENSP00000381185	9606.ENSP00000239938	0	0	0	0	0.043	0	0	0.676	0.676
BCL2	TWIST1	9606.ENSP00000381185	9606.ENSP00000242261	0	0	0	0	0.054	0	0	0.476	0.483
BCL2	NT5E	9606.ENSP00000381185	9606.ENSP00000257770	0	0	0	0	0.054	0	0	0.392	0.400
BCL2	TLR2	9606.ENSP00000381185	9606.ENSP00000260010	0	0	0	0	0.062	0	0	0.624	0.632
BCL2	THBS1	9606.ENSP00000381185	9606.ENSP00000260356	0	0	0	0	0	0	0	0.405	0.405
BCL2	CDH1	9606.ENSP00000381185	9606.ENSP00000261769	0	0	0	0	0	0	0	0.736	0.736
BCL2	KDR	9606.ENSP00000381185	9606.ENSP00000263923	0	0	0	0	0.044	0	0	0.608	0.609
BCL2	PPARGC1A	9606.ENSP00000381185	9606.ENSP00000264867	0	0	0	0	0.055	0	0	0.741	0.744
BCL2	BCL2A1	9606.ENSP00000381185	9606.ENSP00000267953	0	0	0	0.695	0.067	0	0	0.668	0.677
BCL2	PML	9606.ENSP00000381185	9606.ENSP00000268058	0	0	0	0	0.049	0.295	0	0.281	0.476
BCL2	NTRK2	9606.ENSP00000381185	9606.ENSP00000277120	0	0	0	0	0.048	0	0	0.516	0.520
BCL2	SLC25A4	9606.ENSP00000381185	9606.ENSP00000281456	0	0	0	0	0	0.070	0.720	0.191	0.771
BCL2	FLT1	9606.ENSP00000381185	9606.ENSP00000282397	0	0	0	0	0.044	0	0	0.495	0.496
BCL2	KIT	9606.ENSP00000381185	9606.ENSP00000288135	0	0	0	0	0.049	0	0	0.704	0.707
BCL2	TPX2	9606.ENSP00000381185	9606.ENSP00000300403	0	0	0	0	0	0.294	0	0.218	0.424
BCL2	IRS1	9606.ENSP00000381185	9606.ENSP00000304895	0	0	0	0	0.042	0.292	0	0.709	0.785
BCL2	FOS	9606.ENSP00000381185	9606.ENSP00000306245	0	0	0	0	0	0	0	0.784	0.784
BCL2	ITPR1	9606.ENSP00000381185	9606.ENSP00000306253	0	0	0	0	0.082	0.510	0	0.992	0.996
BCL2	TYMS	9606.ENSP00000381185	9606.ENSP00000315644	0	0	0	0	0	0	0	0.447	0.447
BCL2	EZH2	9606.ENSP00000381185	9606.ENSP00000320147	0	0	0	0	0.057	0	0	0.608	0.614
BCL2	C7	9606.ENSP00000381185	9606.ENSP00000322061	0	0	0	0	0.045	0	0.720	0	0.721
BCL2	LMNB2	9606.ENSP00000381185	9606.ENSP00000327054	0	0	0	0	0.054	0	0	0.482	0.489
BCL2	CD86	9606.ENSP00000381185	9606.ENSP00000332049	0	0	0	0	0.110	0	0	0.457	0.497
BCL2	CDKN3	9606.ENSP00000381185	9606.ENSP00000335357	0	0	0	0	0	0.046	0	0.582	0.584
BCL2	MAOA	9606.ENSP00000381185	9606.ENSP00000340684	0	0	0	0	0	0	0	0.562	0.562
BCL2	EIF4EBP1	9606.ENSP00000381185	9606.ENSP00000340691	0	0	0	0	0	0	0	0.543	0.543
BCL2	FOXM1	9606.ENSP00000381185	9606.ENSP00000342307	0	0	0	0	0.055	0	0	0.651	0.656
BCL2	FN1	9606.ENSP00000381185	9606.ENSP00000346839	0	0	0	0	0	0	0	0.785	0.785
BCL2	CD163	9606.ENSP00000381185	9606.ENSP00000352071	0	0	0	0	0.086	0.125	0	0.322	0.410
BCL2	DNMT1	9606.ENSP00000381185	9606.ENSP00000352516	0	0	0	0	0.044	0	0	0.570	0.571
BCL2	MKI67	9606.ENSP00000381185	9606.ENSP00000357643	0	0	0	0	0	0	0	0.642	0.642
BCL2	CTSS	9606.ENSP00000381185	9606.ENSP00000357981	0	0	0	0	0.091	0	0.900	0.459	0.946
BCL2	JUN	9606.ENSP00000381185	9606.ENSP00000360266	0	0	0	0	0.047	0	0	0.927	0.927
BCL2	MMP9	9606.ENSP00000381185	9606.ENSP00000361405	0	0	0	0	0.087	0	0	0.794	0.804
BCL2	BEX1	9606.ENSP00000381185	9606.ENSP00000361813	0	0	0	0	0.045	0	0	0.453	0.455
BCL2	PLAU	9606.ENSP00000381185	9606.ENSP00000361850	0	0	0	0	0	0	0	0.460	0.460
BCL2	CYBB	9606.ENSP00000381185	9606.ENSP00000367851	0	0	0	0	0.109	0	0	0.684	0.706
BCL2	HMMR	9606.ENSP00000381185	9606.ENSP00000377492	0	0	0	0	0	0.045	0	0.499	0.501
BCL2	SPP1	9606.ENSP00000381185	9606.ENSP00000378517	0	0	0	0	0.055	0	0	0.469	0.476
BCL2	SHC1	9606.ENSP00000381185	9606.ENSP00000401303	0	0	0	0	0.052	0	0	0.407	0.414
BCL2	CRYAB	9606.ENSP00000381185	9606.ENSP00000433560	0	0	0	0	0.048	0.292	0	0.199	0.414
BCL2	DAPK2	9606.ENSP00000381185	9606.ENSP00000484390	0	0	0	0	0.049	0	0	0.448	0.452
BCL2	ITGAM	9606.ENSP00000381185	9606.ENSP00000496959	0	0	0	0	0.076	0	0	0.506	0.524
BCL2	H2AX	9606.ENSP00000381185	9606.ENSP00000434024	0	0	0	0	0	0	0	0.579	0.579
BCL2	CHEK1	9606.ENSP00000381185	9606.ENSP00000391090	0	0	0	0	0	0	0	0.583	0.583
BCL2	CASP4	9606.ENSP00000381185	9606.ENSP00000388566	0	0	0	0	0.042	0.125	0	0.543	0.584
BCL2	CCNA2	9606.ENSP00000381185	9606.ENSP00000481380	0	0	0	0	0	0	0	0.690	0.690
BCL2	CD44	9606.ENSP00000381185	9606.ENSP00000398632	0	0	0	0	0.068	0	0	0.682	0.692
BCL2A1	LCP2	9606.ENSP00000267953	9606.ENSP00000046794	0	0	0	0	0.394	0.045	0	0.085	0.424
BCL2A1	CD86	9606.ENSP00000267953	9606.ENSP00000332049	0	0	0	0	0.309	0	0	0.189	0.417
BCL2A1	JUN	9606.ENSP00000267953	9606.ENSP00000360266	0	0	0	0	0.045	0	0	0.414	0.417
BCL2A1	CASP4	9606.ENSP00000267953	9606.ENSP00000388566	0	0	0	0	0.153	0.125	0	0.307	0.441
BCL2A1	SAMSN1	9606.ENSP00000267953	9606.ENSP00000285670	0	0	0	0	0.461	0	0	0.214	0.558
BDH1	PYGL	9606.ENSP00000376184	9606.ENSP00000216392	0	0	0	0	0.049	0	0	0.438	0.442
BDH1	SLC16A1	9606.ENSP00000376184	9606.ENSP00000441065	0	0	0	0	0.054	0	0	0.447	0.454
BMP7	TIMP1	9606.ENSP00000379204	9606.ENSP00000218388	0	0	0	0	0.056	0.053	0	0.556	0.569
BMP7	TWIST1	9606.ENSP00000379204	9606.ENSP00000242261	0	0	0	0	0.052	0	0	0.398	0.405
BMP7	CDH1	9606.ENSP00000379204	9606.ENSP00000261769	0	0	0	0	0.072	0.045	0	0.511	0.529
BMP7	PPARGC1A	9606.ENSP00000379204	9606.ENSP00000264867	0	0	0	0	0.058	0	0	0.440	0.450
BMP7	CSF1R	9606.ENSP00000379204	9606.ENSP00000286301	0	0	0	0	0.052	0.063	0	0.496	0.514
BMP7	KIT	9606.ENSP00000379204	9606.ENSP00000288135	0	0	0	0	0.052	0.063	0	0.384	0.405
BMP7	STEAP1	9606.ENSP00000379204	9606.ENSP00000297205	0	0	0	0	0	0	0	0.435	0.435
BMP7	FN1	9606.ENSP00000379204	9606.ENSP00000346839	0	0	0	0	0.042	0	0	0.728	0.728
BMP7	PDLIM7	9606.ENSP00000379204	9606.ENSP00000348099	0	0	0	0	0.055	0	0	0.559	0.566
BMP7	MMP9	9606.ENSP00000379204	9606.ENSP00000361405	0	0	0	0	0.061	0	0	0.416	0.428
BMP7	SPP1	9606.ENSP00000379204	9606.ENSP00000378517	0	0	0	0	0.058	0	0	0.604	0.611
BMP7	CD44	9606.ENSP00000379204	9606.ENSP00000398632	0	0	0	0	0.054	0	0	0.605	0.610
BMP7	FGFR2	9606.ENSP00000379204	9606.ENSP00000410294	0	0	0	0	0.105	0.063	0	0.625	0.658
BTG2	DUSP1	9606.ENSP00000290551	9606.ENSP00000239223	0	0	0	0	0.306	0	0	0.640	0.739
BTG2	EGR1	9606.ENSP00000290551	9606.ENSP00000239938	0	0	0	0	0.372	0	0	0.507	0.677
BTG2	FOSB	9606.ENSP00000290551	9606.ENSP00000245919	0	0	0	0	0.298	0	0	0.424	0.579
BTG2	TRIB1	9606.ENSP00000290551	9606.ENSP00000312150	0	0	0	0	0.200	0	0	0.378	0.481
BTG2	JUN	9606.ENSP00000290551	9606.ENSP00000360266	0	0	0	0	0.294	0	0	0.426	0.578
BTG2	FOS	9606.ENSP00000290551	9606.ENSP00000306245	0	0	0	0	0.422	0	0	0.496	0.696
BUB1	TRIP13	9606.ENSP00000302530	9606.ENSP00000166345	0	0	0	0	0.576	0	0	0.378	0.725
BUB1	MCM5	9606.ENSP00000302530	9606.ENSP00000216122	0	0	0	0	0.325	0.065	0	0.586	0.716
BUB1	POLE2	9606.ENSP00000302530	9606.ENSP00000216367	0	0	0	0	0.414	0	0	0.301	0.573
BUB1	NCAPH	9606.ENSP00000302530	9606.ENSP00000240423	0	0	0	0	0.838	0	0	0.606	0.933
BUB1	CDC25B	9606.ENSP00000302530	9606.ENSP00000245960	0	0	0	0	0.158	0	0	0.402	0.475
BUB1	GINS2	9606.ENSP00000302530	9606.ENSP00000253462	0	0	0	0	0.421	0	0	0.271	0.560
BUB1	KIF23	9606.ENSP00000302530	9606.ENSP00000260363	0	0	0	0	0.855	0.068	0	0.715	0.958
BUB1	KIF11	9606.ENSP00000302530	9606.ENSP00000260731	0	0	0	0	0.912	0.310	0	0.774	0.985
BUB1	NDC80	9606.ENSP00000302530	9606.ENSP00000261597	0	0	0	0	0.932	0.838	0	0.853	0.998
BUB1	MCM4	9606.ENSP00000302530	9606.ENSP00000262105	0	0	0	0	0.521	0	0	0.502	0.751
BUB1	MCM6	9606.ENSP00000302530	9606.ENSP00000264156	0	0	0	0	0.397	0	0	0.509	0.691
BUB1	CENPE	9606.ENSP00000302530	9606.ENSP00000265148	0	0	0	0	0.839	0.259	0	0.934	0.991
BUB1	DBF4	9606.ENSP00000302530	9606.ENSP00000265728	0	0	0	0	0.289	0.058	0	0.587	0.699
BUB1	BUB1B	9606.ENSP00000302530	9606.ENSP00000287598	0	0	0	0.584	0.920	0.919	0.500	0.989	0.999
BUB1	CCNB2	9606.ENSP00000302530	9606.ENSP00000288207	0	0	0	0	0.892	0.279	0.400	0.970	0.998
BUB1	MAD2L1	9606.ENSP00000302530	9606.ENSP00000296509	0	0	0	0	0.841	0.875	0.900	0.940	0.999
BUB1	PCLAF	9606.ENSP00000302530	9606.ENSP00000300035	0	0	0	0	0.770	0	0	0.296	0.831
BUB1	TPX2	9606.ENSP00000302530	9606.ENSP00000300403	0	0	0	0	0.847	0	0	0.740	0.958
BUB1	PAICS	9606.ENSP00000302530	9606.ENSP00000382595	0	0	0	0	0.270	0	0	0.225	0.410
BUB1	EIF4EBP1	9606.ENSP00000302530	9606.ENSP00000340691	0	0	0	0	0.106	0.400	0	0.091	0.469
BUB1	IRS1	9606.ENSP00000302530	9606.ENSP00000304895	0	0	0	0	0.044	0.122	0	0.418	0.469
BUB1	H2AX	9606.ENSP00000302530	9606.ENSP00000434024	0	0	0	0	0.250	0.093	0	0.291	0.476
BUB1	SHC1	9606.ENSP00000302530	9606.ENSP00000401303	0	0	0	0	0	0.161	0	0.412	0.485
BUB1	EZH2	9606.ENSP00000302530	9606.ENSP00000320147	0	0	0	0	0.357	0.053	0	0.266	0.514
BUB1	LMNB2	9606.ENSP00000302530	9606.ENSP00000327054	0	0	0	0	0.322	0	0	0.382	0.563
BUB1	FEN1	9606.ENSP00000302530	9606.ENSP00000305480	0	0	0	0	0.383	0.094	0	0.352	0.606
BUB1	FANCI	9606.ENSP00000302530	9606.ENSP00000310842	0	0	0	0	0.563	0	0	0.305	0.684
BUB1	TK1	9606.ENSP00000302530	9606.ENSP00000468425	0	0	0	0	0.421	0	0	0.515	0.707
BUB1	PRC1	9606.ENSP00000302530	9606.ENSP00000377793	0	0	0	0	0.636	0	0	0.360	0.757
BUB1	CENPN	9606.ENSP00000302530	9606.ENSP00000377007	0	0	0	0	0.587	0	0	0.443	0.760
BUB1	SMC4	9606.ENSP00000302530	9606.ENSP00000341382	0	0	0	0	0.516	0.087	0	0.558	0.788
BUB1	CKS2	9606.ENSP00000302530	9606.ENSP00000364976	0	0	0	0	0.493	0	0	0.631	0.805
BUB1	DTL	9606.ENSP00000302530	9606.ENSP00000355958	0	0	0	0	0.794	0	0	0.119	0.811
BUB1	TACC3	9606.ENSP00000302530	9606.ENSP00000326550	0	0	0	0	0.528	0.136	0	0.573	0.811
BUB1	KIF14	9606.ENSP00000302530	9606.ENSP00000356319	0	0	0	0	0.652	0.067	0	0.481	0.817
BUB1	FOXM1	9606.ENSP00000302530	9606.ENSP00000342307	0	0	0	0	0.638	0.116	0	0.496	0.825
BUB1	RRM2	9606.ENSP00000302530	9606.ENSP00000353770	0	0	0	0	0.662	0	0	0.505	0.825
BUB1	CDKN3	9606.ENSP00000302530	9606.ENSP00000335357	0	0	0	0	0.797	0.045	0	0.269	0.846
BUB1	TYMS	9606.ENSP00000302530	9606.ENSP00000315644	0	0	0	0	0.768	0	0	0.365	0.846
BUB1	HMMR	9606.ENSP00000302530	9606.ENSP00000377492	0	0	0	0	0.807	0.115	0	0.508	0.909
BUB1	CEP55	9606.ENSP00000302530	9606.ENSP00000360540	0	0	0	0	0.847	0	0	0.548	0.928
BUB1	NEK2	9606.ENSP00000302530	9606.ENSP00000355966	0	0	0	0	0.819	0	0	0.639	0.932
BUB1	PBK	9606.ENSP00000302530	9606.ENSP00000428489	0	0	0	0	0.869	0.062	0	0.516	0.935
BUB1	NUSAP1	9606.ENSP00000302530	9606.ENSP00000499238	0	0	0	0	0.858	0	0	0.575	0.937
BUB1	CHEK1	9606.ENSP00000302530	9606.ENSP00000391090	0	0	0	0	0.794	0.053	0	0.748	0.946
BUB1	ECT2	9606.ENSP00000302530	9606.ENSP00000376457	0	0	0	0	0.904	0	0	0.472	0.947
BUB1	UBE2C	9606.ENSP00000302530	9606.ENSP00000348838	0	0	0	0	0.887	0	0	0.607	0.954
BUB1	MKI67	9606.ENSP00000302530	9606.ENSP00000357643	0	0	0	0	0.899	0	0	0.653	0.963
BUB1	CDCA8	9606.ENSP00000302530	9606.ENSP00000362146	0	0	0	0	0.847	0	0	0.818	0.971
BUB1	CCNA2	9606.ENSP00000302530	9606.ENSP00000481380	0	0	0	0	0.879	0	0	0.851	0.981
BUB1	CENPF	9606.ENSP00000302530	9606.ENSP00000355922	0	0	0	0	0.871	0	0	0.903	0.987
BUB1	KIF2C	9606.ENSP00000302530	9606.ENSP00000361298	0	0	0	0	0.862	0.069	0	0.963	0.994
BUB1	TTK	9606.ENSP00000302530	9606.ENSP00000358813	0	0	0	0	0.989	0.292	0	0.945	0.999
BUB1B	TRIP13	9606.ENSP00000287598	9606.ENSP00000166345	0	0	0	0	0.683	0.510	0	0.576	0.928
BUB1B	MCM5	9606.ENSP00000287598	9606.ENSP00000216122	0	0	0	0	0.324	0.065	0	0.419	0.601
BUB1B	CBX7	9606.ENSP00000287598	9606.ENSP00000216133	0	0	0	0	0	0	0.720	0.098	0.736
BUB1B	POLE2	9606.ENSP00000287598	9606.ENSP00000216367	0	0	0	0	0.468	0	0	0.301	0.612
BUB1B	NCAPH	9606.ENSP00000287598	9606.ENSP00000240423	0	0	0	0	0.851	0	0	0.455	0.915
BUB1B	CDC25B	9606.ENSP00000287598	9606.ENSP00000245960	0	0	0	0	0.153	0	0	0.423	0.490
BUB1B	GINS2	9606.ENSP00000287598	9606.ENSP00000253462	0	0	0	0	0.377	0	0	0.201	0.481
BUB1B	KIF23	9606.ENSP00000287598	9606.ENSP00000260363	0	0	0	0	0.851	0.068	0	0.515	0.926
BUB1B	KIF11	9606.ENSP00000287598	9606.ENSP00000260731	0	0	0	0	0.937	0.310	0	0.875	0.994
BUB1B	NDC80	9606.ENSP00000287598	9606.ENSP00000261597	0	0	0	0	0.856	0.238	0.720	0.793	0.992
BUB1B	CDH1	9606.ENSP00000287598	9606.ENSP00000261769	0	0	0	0	0.042	0	0	0.405	0.406
BUB1B	MCM4	9606.ENSP00000287598	9606.ENSP00000262105	0	0	0	0	0.472	0	0	0.446	0.695
BUB1B	MCM6	9606.ENSP00000287598	9606.ENSP00000264156	0	0	0	0	0.343	0	0	0.422	0.604
BUB1B	UBE2S	9606.ENSP00000287598	9606.ENSP00000264552	0	0	0	0	0.167	0	0.720	0.592	0.896
BUB1B	CENPE	9606.ENSP00000287598	9606.ENSP00000265148	0	0	0	0	0.840	0.636	0.500	0.998	0.999
BUB1B	DBF4	9606.ENSP00000287598	9606.ENSP00000265728	0	0	0	0	0.263	0.058	0	0.342	0.504
BUB1B	H2AX	9606.ENSP00000287598	9606.ENSP00000434024	0	0	0	0	0.152	0.093	0	0.342	0.450
BUB1B	EZH2	9606.ENSP00000287598	9606.ENSP00000320147	0	0	0	0	0.395	0.053	0	0.281	0.552
BUB1B	FEN1	9606.ENSP00000287598	9606.ENSP00000305480	0	0	0	0	0.445	0.094	0	0.308	0.622
BUB1B	TK1	9606.ENSP00000287598	9606.ENSP00000468425	0	0	0	0	0.497	0	0	0.337	0.652
BUB1B	CKS2	9606.ENSP00000287598	9606.ENSP00000364976	0	0	0	0	0.453	0	0	0.438	0.679
BUB1B	TYMS	9606.ENSP00000287598	9606.ENSP00000315644	0	0	0	0	0.455	0	0	0.508	0.720
BUB1B	SMC4	9606.ENSP00000287598	9606.ENSP00000341382	0	0	0	0	0.473	0.087	0	0.490	0.733
BUB1B	DTL	9606.ENSP00000287598	9606.ENSP00000355958	0	0	0	0	0.784	0	0	0.162	0.811
BUB1B	FANCI	9606.ENSP00000287598	9606.ENSP00000310842	0	0	0	0	0.588	0	0	0.577	0.818
BUB1B	CENPN	9606.ENSP00000287598	9606.ENSP00000377007	0	0	0	0	0.578	0	0.500	0.392	0.860
BUB1B	ECT2	9606.ENSP00000287598	9606.ENSP00000376457	0	0	0	0	0.647	0	0	0.632	0.864
BUB1B	PCLAF	9606.ENSP00000287598	9606.ENSP00000300035	0	0	0	0	0.797	0	0	0.411	0.875
BUB1B	CHEK1	9606.ENSP00000287598	9606.ENSP00000391090	0	0	0	0	0.513	0.053	0	0.753	0.876
BUB1B	KIF14	9606.ENSP00000287598	9606.ENSP00000356319	0	0	0	0	0.792	0.067	0	0.422	0.878
BUB1B	HMMR	9606.ENSP00000287598	9606.ENSP00000377492	0	0	0	0	0.792	0.115	0	0.412	0.882
BUB1B	PRC1	9606.ENSP00000287598	9606.ENSP00000377793	0	0	0	0	0.842	0	0	0.350	0.893
BUB1B	CDKN3	9606.ENSP00000287598	9606.ENSP00000335357	0	0	0	0	0.786	0.045	0	0.536	0.897
BUB1B	JUN	9606.ENSP00000287598	9606.ENSP00000360266	0	0	0	0	0	0	0.900	0.180	0.914
BUB1B	RRM2	9606.ENSP00000287598	9606.ENSP00000353770	0	0	0	0	0.823	0	0	0.576	0.922
BUB1B	MKI67	9606.ENSP00000287598	9606.ENSP00000357643	0	0	0	0	0.863	0.292	0	0.359	0.932
BUB1B	TPX2	9606.ENSP00000287598	9606.ENSP00000300403	0	0	0	0	0.849	0	0	0.595	0.936
BUB1B	PBK	9606.ENSP00000287598	9606.ENSP00000428489	0	0	0	0	0.853	0.062	0	0.579	0.937
BUB1B	CEP55	9606.ENSP00000287598	9606.ENSP00000360540	0	0	0	0	0.841	0	0	0.632	0.939
BUB1B	FOXM1	9606.ENSP00000287598	9606.ENSP00000342307	0	0	0	0	0.812	0.116	0	0.695	0.944
BUB1B	TACC3	9606.ENSP00000287598	9606.ENSP00000326550	0	0	0	0	0.860	0.136	0	0.591	0.946
BUB1B	NUSAP1	9606.ENSP00000287598	9606.ENSP00000499238	0	0	0	0	0.852	0	0	0.696	0.953
BUB1B	KIF2C	9606.ENSP00000287598	9606.ENSP00000361298	0	0	0	0	0.877	0.071	0.500	0.863	0.991
BUB1B	TTK	9606.ENSP00000287598	9606.ENSP00000358813	0	0	0	0	0.865	0.292	0	0.918	0.991
BUB1B	UBE2C	9606.ENSP00000287598	9606.ENSP00000348838	0	0	0	0	0.832	0.287	0.720	0.768	0.991
BUB1B	CCNB2	9606.ENSP00000287598	9606.ENSP00000288207	0	0	0	0	0.835	0.279	0.400	0.914	0.993
BUB1B	CCNA2	9606.ENSP00000287598	9606.ENSP00000481380	0	0	0	0	0.865	0.292	0.500	0.904	0.994
BUB1B	CDCA8	9606.ENSP00000287598	9606.ENSP00000362146	0	0	0	0	0.921	0	0.500	0.862	0.994
BUB1B	NEK2	9606.ENSP00000287598	9606.ENSP00000355966	0	0	0	0	0.839	0.994	0.500	0.640	0.999
BUB1B	CENPF	9606.ENSP00000287598	9606.ENSP00000355922	0	0	0	0	0.903	0	0.900	0.918	0.999
BUB1B	MAD2L1	9606.ENSP00000287598	9606.ENSP00000296509	0	0	0	0	0.720	0.999	0.800	0.988	0.999
C1QA	LCP2	9606.ENSP00000363773	9606.ENSP00000046794	0	0	0	0	0.267	0.095	0	0.450	0.603
C1QA	TLR2	9606.ENSP00000363773	9606.ENSP00000260010	0	0	0	0	0.247	0.091	0	0.336	0.506
C1QA	TYROBP	9606.ENSP00000363773	9606.ENSP00000262629	0	0	0	0	0.569	0	0	0.755	0.890
C1QA	F13A1	9606.ENSP00000363773	9606.ENSP00000264870	0	0	0	0	0.367	0	0	0.304	0.540
C1QA	FCGR2A	9606.ENSP00000363773	9606.ENSP00000271450	0	0	0	0	0.215	0	0	0.271	0.403
C1QA	CSF1R	9606.ENSP00000363773	9606.ENSP00000286301	0	0	0	0	0.695	0	0	0.706	0.906
C1QA	SLAMF8	9606.ENSP00000363773	9606.ENSP00000289707	0	0	0	0	0.469	0.047	0	0.146	0.531
