,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
733,733,8005458,0.000246,5.42e-06,9.146809,4.30615,2.032733,LGALS9C///LGALS9B///LGALS9,galectin 9C///galectin 9B///galectin 9
734,734,8043363,0.000246,5.43e-06,9.1448182,4.30417,2.2081677,MIR4435-2HG///LINC00152,MIR4435-2 host gene///long intergenic non-protein coding RNA 152
736,736,8168794,0.000247,5.49e-06,9.1338804,4.29328,3.2379231,CENPI,centromere protein I
738,738,8166797,0.000249,5.54e-06,9.1243685,4.2838,1.3164367,MID1IP1,MID1 interacting protein 1
743,743,8072798,0.000253,5.65e-06,9.102592,4.26207,2.6605924,CYTH4,cytohesin 4
746,746,8089875,0.000255,5.72e-06,9.0897926,4.24928,1.8758186,POLQ,DNA polymerase theta
748,748,7992789,0.000257,5.78e-06,9.0775509,4.23703,2.6242625,TNFRSF12A,TNF receptor superfamily member 12A
749,749,7930074,0.000257,5.81e-06,9.0736297,4.2331,1.2620976,NFKB2,nuclear factor kappa B subunit 2
751,751,8101757,0.000257,5.82e-06,9.0715471,4.23101,1.1966343,GPRIN3,GPRIN family member 3
752,752,8023575,0.000257,5.83e-06,9.0696165,4.22908,2.8597708,CCBE1,collagen and calcium binding EGF domains 1
756,756,8069269,0.000259,5.9e-06,9.0558196,4.21525,1.8782243,COL6A1,collagen type VI alpha 1 chain
764,764,8115464,0.00026,5.99e-06,9.0412836,4.20065,2.880086,HAVCR2,hepatitis A virus cellular receptor 2
766,766,8013450,0.000263,6.05e-06,9.0290836,4.18839,1.9980924,LGALS9C///LGALS9B///LGALS9,galectin 9C///galectin 9B///galectin 9
767,767,8029950,0.000263,6.07e-06,9.0270278,4.18632,1.0121098,EHD2,EH domain containing 2
769,769,7958202,0.000263,6.08e-06,9.0242696,4.18354,2.3151329,CHST11,carbohydrate (chondroitin 4) sulfotransferase 11
770,770,7898805,0.000263,6.11e-06,9.0197969,4.17904,2.4997869,C1QB,complement C1q B chain
773,773,8054611,0.000266,6.2e-06,9.0048235,4.16396,2.2183646,MIR4435-2HG///LINC00152,MIR4435-2 host gene///long intergenic non-protein coding RNA 152
776,776,7923189,0.000266,6.22e-06,9.0010786,4.16018,2.6307272,KIF14,kinesin family member 14
778,778,7985829,0.000273,6.39e-06,8.9720176,4.13084,2.7797338,FANCI,Fanconi anemia complementation group I
781,781,8145418,0.000274,6.46e-06,8.9616135,4.12031,2.6357473,CDCA2,cell division cycle associated 2
785,785,7915147,0.000275,6.5e-06,8.9541275,4.11273,2.0803324,FHL3,four and a half LIM domains 3
786,786,8108301,0.000277,6.55e-06,8.9469812,4.10549,3.6376886,KIF20A,kinesin family member 20A
789,789,7949060,0.000278,6.6e-06,8.9377346,4.09611,1.5852621,PPP1R14B///LIMK2,protein phosphatase 1 regulatory inhibitor subunit 14B///LIM domain kinase 2
790,790,8063078,0.00028,6.67e-06,8.9268543,4.08507,0.9556935,CTSA,cathepsin A
792,792,8136918,0.000283,6.75e-06,8.9145045,4.07252,1.2940546,ZYX,zyxin
793,793,8010983,0.000284,6.78e-06,8.910674,4.06863,1.4034025,ABR,active BCR-related
795,795,8148317,0.000285,6.82e-06,8.9037878,4.06162,2.2228763,MYC,v-myc avian myelocytomatosis viral oncogene homolog
797,797,7939376,0.000288,6.92e-06,8.8883287,4.04588,1.7098034,LDLRAD3,low density lipoprotein receptor class A domain containing 3
799,799,8006214,0.00029,6.97e-06,8.8805544,4.03795,1.8203757,ADAP2,ArfGAP with dual PH domains 2
802,802,8024572,0.00029,7.01e-06,8.8753533,4.03264,2.7948678,GNA15,G protein subunit alpha 15
804,804,8132503,0.000297,7.18e-06,8.8499901,4.00673,1.6361545,STK17A,serine/threonine kinase 17a
805,805,8112260,0.000301,7.3e-06,8.8327104,3.98904,1.5738694,DEPDC1B,DEP domain containing 1B
808,808,7948493,0.000302,7.34e-06,8.8270666,3.98326,1.6872608,SLC15A3,solute carrier family 15 member 3
810,810,8127534,0.000304,7.4e-06,8.8184492,3.97442,1.5223324,MB21D1,Mab-21 domain containing 1
817,817,8093576,0.000309,7.61e-06,8.7904852,3.94569,1.2487003,SCARNA22,small Cajal body-specific RNA 22
818,818,7947110,0.00031,7.64e-06,8.7854525,3.94052,2.113336,E2F8,E2F transcription factor 8
820,820,8051762,0.000314,7.76e-06,8.7700762,3.92468,2.06156,SLC8A1,solute carrier family 8 member A1
828,828,8117426,0.000319,7.96e-06,8.7433412,3.89709,2.1098544,HIST1H2BH///HIST1H2BH,"histone cluster 1, H2bh///histone cluster 1, H2bh"
834,834,7916112,0.000322,8.08e-06,8.7281704,3.88141,3.8066213,RAB3B,"RAB3B, member RAS oncogene family"
836,836,8112807,0.000322,8.11e-06,8.7238993,3.87699,1.3364182,ARSB,arylsulfatase B
838,838,8056572,0.000323,8.14e-06,8.7202522,3.87321,3.192842,SPC25,"SPC25, NDC80 kinetochore complex component"
840,840,7940147,0.000325,8.21e-06,8.7114314,3.86407,3.3587149,FAM111B,family with sequence similarity 111 member B
844,844,7914878,0.000327,8.31e-06,8.6994902,3.85169,2.6632707,CLSPN///CLSPN,claspin///claspin
845,845,8094278,0.000329,8.36e-06,8.6929472,3.8449,3.3753808,NCAPG,non-SMC condensin I complex subunit G
848,848,7970513,0.000332,8.49e-06,8.6775848,3.82894,3.6999687,SKA3,spindle and kinetochore associated complex subunit 3
849,849,8000184,0.000332,8.49e-06,8.6773159,3.82866,3.0204434,IGSF6,immunoglobulin superfamily member 6
850,850,7955908,0.000333,8.51e-06,8.6745872,3.82582,2.6970373,NCKAP1L,NCK associated protein 1 like
851,851,8066939,0.000334,8.55e-06,8.6698819,3.82093,1.4559164,B4GALT5,"beta-1,4-galactosyltransferase 5"
856,856,7949364,0.000334,8.61e-06,8.6629741,3.81374,2.0725574,CDCA5,cell division cycle associated 5
857,857,8032871,0.000334,8.63e-06,8.6605255,3.81119,1.5518628,DPP9,dipeptidyl peptidase 9
862,862,8069085,0.000337,8.75e-06,8.6464981,3.79657,1.6752186,TRPM2,transient receptor potential cation channel subfamily M member 2
873,873,7958749,0.000345,9.08e-06,8.6089431,3.75734,1.2933032,SH2B3,SH2B adaptor protein 3
876,876,8158240,0.000347,9.16e-06,8.6001155,3.7481,1.3595756,TMSB4XP6///TMSB4XP2///TMSB4XP1///TMSB4X,"thymosin beta 4, X-linked pseudogene 6///thymosin beta 4, X-linked pseudogene 2///thymosin beta 4, X-linked pseudogene 1///thymosin beta 4, X-linked"
877,877,8096050,0.000349,9.22e-06,8.5924738,3.74009,5.0211113,FGF5,fibroblast growth factor 5
878,878,8102643,0.000349,9.23e-06,8.5924345,3.74005,3.6513884,CCNA2,cyclin A2
879,879,8034420,0.000349,9.23e-06,8.5914993,3.73907,1.4182791,MAN2B1,mannosidase alpha class 2B member 1
884,884,7940924,0.00036,9.59e-06,8.5530758,3.69872,1.196725,PLCB3,phospholipase C beta 3
895,895,7903703,0.000369,9.94e-06,8.5164408,3.66011,1.1170941,GNAI3,G protein subunit alpha i3
898,898,7988921,0.000371,1e-05,8.5079165,3.6511,1.1738506,MYO5A,myosin VA
901,901,7992775,0.000376,1.02e-05,8.4905323,3.63272,1.1178474,PAQR4,progestin and adipoQ receptor family member 4
903,903,7927964,0.000376,1.02e-05,8.4871595,3.62915,1.9124268,SRGN,serglycin
915,915,7978595,0.000384,1.06e-05,8.453933,3.59391,1.6223966,BAZ1A,bromodomain adjacent to zinc finger domain 1A
916,916,7931914,0.000384,1.06e-05,8.451474,3.5913,2.6024485,IL2RA,interleukin 2 receptor subunit alpha
918,918,8019737,0.000384,1.06e-05,8.4500679,3.58981,2.0667364,KPNA2,karyopherin subunit alpha 2
919,919,8009417,0.000386,1.07e-05,8.4444868,3.58387,2.0629225,KPNA2,karyopherin subunit alpha 2
921,921,8005809,0.00039,1.08e-05,8.4311341,3.56967,2.2986042,LGALS9,galectin 9
922,922,8044295,0.000392,1.09e-05,8.4271913,3.56547,0.9738516,SH3RF3,SH3 domain containing ring finger 3
923,923,7942372,0.000394,1.1e-05,8.4182777,3.55598,1.6867297,FOLR2,folate receptor beta
924,924,7900167,0.000394,1.1e-05,8.4175509,3.5552,2.016609,CDCA8,cell division cycle associated 8
927,927,8029437,0.000401,1.12e-05,8.3977157,3.53404,1.1054641,PVR,poliovirus receptor
932,932,8063634,0.00041,1.15e-05,8.3692388,3.50359,1.8151877,LOC79160,uncharacterized LOC79160
933,933,8129763,0.000416,1.17e-05,8.3544179,3.48771,2.0604055,MTFR2,mitochondrial fission regulator 2
941,941,7900510,0.000422,1.19e-05,8.3329966,3.46471,2.1209607,CTPS1,CTP synthase 1
942,942,8136115,0.000422,1.2e-05,8.3306097,3.46215,1.6560364,STRIP2,striatin interacting protein 2
944,944,8071212,0.000424,1.2e-05,8.3246909,3.45578,2.3581958,CDC45,cell division cycle 45
945,945,7910694,0.000424,1.21e-05,8.3232177,3.4542,1.594418,EDARADD,EDAR associated death domain
946,946,8102076,0.000424,1.21e-05,8.3225031,3.45343,3.4345082,CENPE,centromere protein E
958,958,8046922,0.000433,1.25e-05,8.288901,3.41722,1.837439,COL3A1,collagen type III alpha 1 chain
961,961,7993195,0.000436,1.26e-05,8.2782261,3.4057,1.0573664,CIITA,class II major histocompatibility complex transactivator
962,962,8103932,0.000437,1.26e-05,8.2763531,3.40368,2.5396761,CENPU,centromere protein U
966,966,8118158,0.000439,1.28e-05,8.2646857,3.39106,2.7452616,AIF1,allograft inflammatory factor 1
967,967,8177996,0.000439,1.28e-05,8.2646857,3.39106,2.7452616,AIF1,allograft inflammatory factor 1
968,968,8179276,0.000439,1.28e-05,8.2646857,3.39106,2.7452616,AIF1,allograft inflammatory factor 1
970,970,7912374,0.000442,1.29e-05,8.2561078,3.38178,1.4104961,SRM,spermidine synthase
971,971,7944722,0.000442,1.29e-05,8.2552662,3.38087,2.7222682,UBASH3B,ubiquitin associated and SH3 domain containing B
972,972,8104234,0.000443,1.3e-05,8.2521231,3.37746,3.0254,TRIP13,thyroid hormone receptor interactor 13
979,979,7941961,0.000454,1.34e-05,8.2215832,3.34434,1.2655508,ALDH3B1,aldehyde dehydrogenase 3 family member B1
983,983,8072847,0.000461,1.36e-05,8.2024932,3.32358,2.0610227,SH3BP1,SH3 domain binding protein 1
985,985,7987165,0.000462,1.37e-05,8.1977593,3.31843,1.1877958,AVEN,apoptosis and caspase activation inhibitor
991,991,8042391,0.000482,1.44e-05,8.1495178,3.26579,2.8147198,PLEK,pleckstrin
992,992,8056201,0.000482,1.44e-05,8.1492859,3.26553,0.9259343,RBMS1,RNA binding motif single stranded interacting protein 1
997,997,8081219,0.000488,1.47e-05,8.1309761,3.24549,1.508299,ST3GAL6,"ST3 beta-galactoside alpha-2,3-sialyltransferase 6"
999,999,7912481,0.000495,1.49e-05,8.1170121,3.23017,1.5817427,MAD2L2,MAD2 mitotic arrest deficient-like 2 (yeast)
1003,1003,7930413,0.000501,1.51e-05,8.1007779,3.21234,1.9975344,DUSP5,dual specificity phosphatase 5
1008,1008,8030007,0.000508,1.54e-05,8.082385,3.19211,1.7297483,EMP3,epithelial membrane protein 3
1009,1009,7905085,0.000511,1.55e-05,8.0753345,3.18434,2.2253804,HIST2H3D///HIST2H3A///HIST2H3C,"histone cluster 2, H3d///histone cluster 2, H3a///histone cluster 2, H3c"
1010,1010,7919614,0.000511,1.55e-05,8.0753345,3.18434,2.2253804,HIST2H3D///HIST2H3A///HIST2H3C,"histone cluster 2, H3d///histone cluster 2, H3a///histone cluster 2, H3c"
1014,1014,8117614,0.000515,1.57e-05,8.0623998,3.17008,1.5606971,HIST1H2BO,"histone cluster 1, H2bo"
1029,1029,8006459,0.000534,1.65e-05,8.0156463,3.11839,3.1696772,CCL13,C-C motif chemokine ligand 13
1034,1034,7987163,0.000542,1.69e-05,7.9952368,3.09575,1.5516209,FMN1,formin 1
1035,1035,8022531,0.000544,1.69e-05,7.9916055,3.09171,1.4958468,NPC1,NPC intracellular cholesterol transporter 1
1036,1036,7919612,0.000545,1.7e-05,7.9885957,3.08837,2.0974597,HIST2H3D///HIST2H3A///HIST2H3C,"histone cluster 2, H3d///histone cluster 2, H3a///histone cluster 2, H3c"
1037,1037,7958019,0.000545,1.7e-05,7.9880159,3.08773,1.7321531,DRAM1,DNA damage regulated autophagy modulator 1
1043,1043,7986068,0.00055,1.73e-05,7.9731786,3.07123,2.0613748,BLM,Bloom syndrome RecQ like helicase
1046,1046,8103922,0.000552,1.74e-05,7.967063,3.06442,1.2894244,CASP3,caspase 3
1048,1048,8125091,0.000555,1.75e-05,7.9580496,3.05438,1.231684,VARS,valyl-tRNA synthetase
1049,1049,8178609,0.000555,1.75e-05,7.9580496,3.05438,1.231684,VARS,valyl-tRNA synthetase
1052,1052,8174474,0.00056,1.77e-05,7.9484216,3.04364,1.4328967,ACSL4,acyl-CoA synthetase long-chain family member 4
1055,1055,8032718,0.000565,1.79e-05,7.9372601,3.03118,0.9334918,DAPK3,death associated protein kinase 3
1056,1056,8073612,0.000565,1.79e-05,7.9364612,3.03029,1.3796467,TSPO,translocator protein
1058,1058,7949948,0.000574,1.83e-05,7.9196779,3.01153,1.4407057,C11orf24,chromosome 11 open reading frame 24
1061,1061,7903565,0.000577,1.84e-05,7.9117199,3.00262,2.7727314,GPSM2,G-protein signaling modulator 2
1062,1062,8147777,0.00058,1.85e-05,7.9051693,2.99529,3.1491697,CTHRC1,collagen triple helix repeat containing 1
1066,1066,8088180,0.000587,1.88e-05,7.8907107,2.97908,1.4327428,WNT5A,Wnt family member 5A
1071,1071,8168146,0.000595,1.92e-05,7.8732352,2.95945,2.8565031,KIF4A,kinesin family member 4A
1074,1074,8002778,0.000604,1.95e-05,7.8568226,2.94099,1.8420897,MLKL,mixed lineage kinase domain like
1079,1079,8145570,0.000612,1.99e-05,7.8396834,2.92168,3.4492025,ESCO2,establishment of sister chromatid cohesion N-acetyltransferase 2
1090,1090,8032491,0.000631,2.07e-05,7.8012723,2.87829,1.6144511,LMNB2,lamin B2
1092,1092,8036224,0.000634,2.08e-05,7.7943151,2.87041,2.195289,TYROBP,TYRO protein tyrosine kinase binding protein
1096,1096,8113709,0.000635,2.1e-05,7.789414,2.86486,2.0138987,LOX,lysyl oxidase
1103,1103,8163637,0.000643,2.13e-05,7.7721275,2.84526,3.8934431,TNC,tenascin C
1104,1104,7903049,0.000643,2.14e-05,7.7710324,2.84401,1.3241861,CCDC18,coiled-coil domain containing 18
1108,1108,8096411,0.000646,2.16e-05,7.7631929,2.83511,1.2487994,TIGD2,tigger transposable element derived 2
1110,1110,8042830,0.000647,2.16e-05,7.7607795,2.83237,2.5372452,MTHFD2,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase"
1111,1111,8079407,0.000647,2.16e-05,7.7590882,2.83044,2.0883216,CCRL2///CCRL2,C-C motif chemokine receptor like 2///C-C motif chemokine receptor like 2
1112,1112,8110382,0.000648,2.17e-05,7.7572321,2.82834,0.8983742,PRR7,proline rich 7 (synaptic)
1115,1115,7955195,0.000655,2.2e-05,7.7448628,2.81427,1.5884843,TROAP,trophinin associated protein
1121,1121,8152668,0.000656,2.21e-05,7.7385294,2.80705,1.6005004,ATAD2,"ATPase family, AAA domain containing 2"
1123,1123,7943998,0.000659,2.23e-05,7.7320962,2.79973,2.9145401,NNMT,nicotinamide N-methyltransferase
1128,1128,8124510,0.000669,2.27e-05,7.713392,2.77839,1.4050323,HIST1H2BL,"histone cluster 1, H2bl"
1129,1129,8084951,0.000669,2.27e-05,7.7125263,2.7774,2.0326982,NRROS,negative regulator of reactive oxygen species
1130,1130,8115147,0.000669,2.28e-05,7.7116033,2.77635,0.8362657,CD74///ROS1,"CD74 molecule///ROS proto-oncogene 1, receptor tyrosine kinase"
1131,1131,8016139,0.000669,2.28e-05,7.7112655,2.77596,1.7589104,KIF18B,kinesin family member 18B
1135,1135,8085914,0.000679,2.32e-05,7.6935521,2.75572,1.7104333,SLC4A7,solute carrier family 4 member 7
1142,1142,8053551,0.00069,2.37e-05,7.6737552,2.73305,1.3095139,REEP1,receptor accessory protein 1
1143,1143,7901969,0.00069,2.37e-05,7.6724392,2.73154,2.3557285,ROR1,receptor tyrosine kinase like orphan receptor 1
1146,1146,7919589,0.000692,2.39e-05,7.668104,2.72657,1.9182809,HIST2H3D///HIST2H3A///HIST2H3C,"histone cluster 2, H3d///histone cluster 2, H3a///histone cluster 2, H3c"
1147,1147,7903980,0.000693,2.39e-05,7.6659472,2.72409,2.7574212,C1orf162,chromosome 1 open reading frame 162
1148,1148,8075239,0.000695,2.4e-05,7.6611994,2.71865,1.2056657,THOC5,THO complex 5
1150,1150,8092552,0.000696,2.41e-05,7.659486,2.71668,1.8542761,IGF2BP2,insulin like growth factor 2 mRNA binding protein 2
1153,1153,7955045,0.000696,2.42e-05,7.6556623,2.71229,1.3401535,PCED1B,PC-esterase domain containing 1B
1154,1154,7947861,0.000696,2.42e-05,7.6555515,2.71216,2.6811116,SPI1,Spi-1 proto-oncogene
1157,1157,8063115,0.0007,2.44e-05,7.6483464,2.70389,3.6298541,MMP9,matrix metallopeptidase 9
1160,1160,7901010,0.000702,2.45e-05,7.6430896,2.69784,2.2118989,KIF2C,kinesin family member 2C
1161,1161,8154245,0.000703,2.46e-05,7.6407082,2.69511,2.7518644,PDCD1LG2,programmed cell death 1 ligand 2
1165,1165,8087860,0.000704,2.47e-05,7.6358719,2.68954,1.2757727,TWF2,twinfilin actin binding protein 2
1166,1166,8117435,0.000705,2.48e-05,7.6338629,2.68723,1.2666612,BTN3A2,butyrophilin subfamily 3 member A2
1167,1167,8073662,0.000712,2.5e-05,7.6234038,2.67519,1.731116,PARVB,parvin beta
1170,1170,7901054,0.000713,2.51e-05,7.6199993,2.67127,1.9895852,PLK3,polo like kinase 3
1171,1171,8124416,0.000717,2.53e-05,7.6149747,2.66547,1.6425495,HIST1H3D///HIST1H2AD,"histone cluster 1, H3d///histone cluster 1, H2ad"
1174,1174,8083677,0.00072,2.55e-05,7.6068492,2.6561,2.1553506,IQCJ-SCHIP1///SCHIP1,IQCJ-SCHIP1 readthrough///schwannomin interacting protein 1
1175,1175,7911178,0.00072,2.55e-05,7.6066861,2.65591,1.3508388,NLRP3,NLR family pyrin domain containing 3
1178,1178,7939365,0.000727,2.58e-05,7.5965292,2.64419,1.7238898,FJX1,four jointed box 1
1179,1179,8101449,0.000727,2.58e-05,7.5942366,2.64154,1.7430974,HPSE,heparanase
1182,1182,8167185,0.000729,2.59e-05,7.5906879,2.63744,1.786484,TIMP1,TIMP metallopeptidase inhibitor 1
1185,1185,7910950,0.000729,2.6e-05,7.5887298,2.63518,1.5051401,KMO,kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)
1186,1186,8162729,0.000734,2.62e-05,7.5806081,2.62578,1.636759,TRIM14,tripartite motif containing 14
1187,1187,8130071,0.00074,2.64e-05,7.5730586,2.61705,1.0562199,KATNBL1P6///KATNBL1,katanin regulatory subunit B1 like 1 pseudogene 6///katanin regulatory subunit B1 like 1
1189,1189,8157761,0.000743,2.66e-05,7.5673315,2.61041,1.6338418,NEK6,NIMA related kinase 6
1191,1191,8093304,0.000745,2.67e-05,7.5640026,2.60656,2.0337106,CCRL2///CCRL2,C-C motif chemokine receptor like 2///C-C motif chemokine receptor like 2
1192,1192,8101126,0.000749,2.69e-05,7.5577605,2.59932,4.2969157,CXCL10,C-X-C motif chemokine ligand 10
1193,1193,8146357,0.000749,2.69e-05,7.5571134,2.59857,1.8971801,MCM4,minichromosome maintenance complex component 4
1200,1200,7984330,0.000762,2.75e-05,7.5355834,2.57358,1.924464,ZWILCH,zwilch kinetochore protein
1201,1201,7906930,0.000762,2.76e-05,7.5349577,2.57285,3.2194042,NUF2,"NUF2, NDC80 kinetochore complex component"
1203,1203,8066214,0.000766,2.78e-05,7.5282309,2.56503,1.8905221,TGM2,transglutaminase 2
1207,1207,8154233,0.000773,2.81e-05,7.5175274,2.55258,2.3099563,CD274,CD274 molecule
1209,1209,8113214,0.000775,2.82e-05,7.5134346,2.54781,2.0384261,GLRX,glutaredoxin
1210,1210,8087806,0.000775,2.82e-05,7.5124082,2.54662,1.4983984,PCBP4,poly(rC) binding protein 4
1211,1211,8111922,0.000775,2.83e-05,7.5116741,2.54576,0.986517,LOC648987,uncharacterized LOC648987
1212,1212,8039453,0.000775,2.83e-05,7.5114605,2.54551,1.1939737,TMEM150B,transmembrane protein 150B
1215,1215,8150698,0.000776,2.84e-05,7.5079902,2.54147,1.5886516,SNAI2,snail family transcriptional repressor 2
1216,1216,8172345,0.000776,2.84e-05,7.5071534,2.54049,1.0505603,ELK1,"ELK1, ETS transcription factor"
1217,1217,8030804,0.000776,2.85e-05,7.5052869,2.53832,2.4487564,CD33,CD33 molecule
1218,1218,7909146,0.000776,2.85e-05,7.5043403,2.53722,2.3599025,FAM72A///FAM72D///FAM72B,family with sequence similarity 72 member A///family with sequence similarity 72 member D///family with sequence similarity 72 member B
1221,1221,8156043,0.000779,2.86e-05,7.5001815,2.53237,1.3955704,PSAT1,phosphoserine aminotransferase 1
1225,1225,8115783,0.000791,2.92e-05,7.4829809,2.51229,2.0315857,STK10,serine/threonine kinase 10
1226,1226,7905028,0.000791,2.92e-05,7.4816176,2.5107,1.3223465,LOC100996732///LOC654342///LOC645166///LSP1,uncharacterized LOC100996732///lymphocyte-specific protein 1 pseudogene///lymphocyte-specific protein 1 pseudogene///lymphocyte-specific protein 1
1228,1228,8060745,0.000794,2.94e-05,7.4769306,2.50522,1.6680975,SMOX,spermine oxidase
1230,1230,8132725,0.000808,2.99e-05,7.4594369,2.48475,1.6063959,UPP1,uridine phosphorylase 1
1231,1231,8004804,0.000811,3e-05,7.4557078,2.48039,0.8726588,PFAS,phosphoribosylformylglycinamidine synthase
1237,1237,7995926,0.00082,3.05e-05,7.4412425,2.46343,1.9552709,NLRC5,NLR family CARD domain containing 5
1238,1238,7955736,0.000821,3.06e-05,7.4394445,2.46132,1.5934155,ESPL1,"extra spindle pole bodies like 1, separase"
1240,1240,7954143,0.000822,3.07e-05,7.4368683,2.4583,1.9983386,PTPRO,"protein tyrosine phosphatase, receptor type O"
1244,1244,8066964,0.000827,3.1e-05,7.4280431,2.44794,1.0069045,TMEM189-UBE2V1///TMEM189///UBE2V1,TMEM189-UBE2V1 readthrough///transmembrane protein 189///ubiquitin conjugating enzyme E2 V1
1248,1248,8145055,0.000832,3.13e-05,7.4194714,2.43786,1.2475009,BMP1,bone morphogenetic protein 1
1250,1250,7904452,0.000839,3.16e-05,7.4104559,2.42726,2.3565616,FAM72A///FAM72D///FAM72B,family with sequence similarity 72 member A///family with sequence similarity 72 member D///family with sequence similarity 72 member B
1251,1251,7970569,0.000839,3.16e-05,7.4103277,2.42711,2.0534194,SACS,sacsin molecular chaperone
1252,1252,7984319,0.000843,3.18e-05,7.4052768,2.42116,1.0933695,MAP2K1,mitogen-activated protein kinase kinase 1
1254,1254,8109712,0.000845,3.19e-05,7.4010357,2.41617,2.8219227,HMMR,hyaluronan mediated motility receptor
1255,1255,8026638,0.00085,3.21e-05,7.3955744,2.40974,1.5221096,MYO9B,myosin IXB
1262,1262,8104930,0.000861,3.27e-05,7.3789937,2.39018,3.4826723,SLC1A3,solute carrier family 1 member 3
1264,1264,8101774,0.000865,3.29e-05,7.3726559,2.3827,0.95717,TMSB4XP6///TMSB4XP2///TMSB4XP1///TMSB4X,"thymosin beta 4, X-linked pseudogene 6///thymosin beta 4, X-linked pseudogene 2///thymosin beta 4, X-linked pseudogene 1///thymosin beta 4, X-linked"
1267,1267,7916167,0.000869,3.31e-05,7.3668308,2.37581,1.3977749,ORC1,origin recognition complex subunit 1
1268,1268,7995448,0.000873,3.33e-05,7.3618025,2.36987,0.9800693,CNEP1R1,CTD nuclear envelope phosphatase 1 regulatory subunit 1
