,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
350,350,224970_at,1.01e-18,6.490000000000001e-21,-14.647992,37.346496,-2.68483278,NFIA,nuclear factor I A
351,351,204487_s_at,1.02e-18,6.6e-21,-14.6425698,37.329959,-2.1250851,KCNQ1,potassium voltage-gated channel subfamily Q member 1
354,354,221990_at,1.19e-18,7.720000000000001e-21,-14.5913871,37.17368,-3.24401465,PAX8,paired box 8
356,356,228831_s_at,1.27e-18,8.32e-21,-14.5671218,37.099472,-1.91592324,GNG7,G protein subunit gamma 7
357,357,225795_at,1.28e-18,8.38e-21,-14.5649187,37.092731,-1.5025779,SMDT1,single-pass membrane protein with aspartate rich tail 1
358,358,218191_s_at,1.4e-18,9.19e-21,-14.5349634,37.001009,-1.42364767,LMBRD1,LMBR1 domain containing 1
359,359,226644_at,1.53e-18,1.01e-20,-14.5043182,36.907056,-2.53714235,MIB2,mindbomb E3 ubiquitin protein ligase 2
360,360,204199_at,1.57e-18,1.04e-20,-14.4954361,36.879802,-2.70056019,RALGPS1,Ral GEF with PH domain and SH3 binding motif 1
361,361,211712_s_at,1.58e-18,1.04e-20,-14.4939955,36.875381,-3.12246228,ANXA9,annexin A9
364,364,226948_at,1.59e-18,1.06e-20,-14.4872844,36.854781,-1.18409451,RHBDD1,rhomboid domain containing 1
368,368,216944_s_at,1.69e-18,1.14e-20,-14.4657046,36.788501,-1.97739194,ITPR1,"inositol 1,4,5-trisphosphate receptor type 1"
369,369,222496_s_at,1.72e-18,1.16e-20,-14.4591094,36.768233,-2.56283609,RBM47,RNA binding motif protein 47
371,371,210078_s_at,1.78e-18,1.21e-20,-14.4449567,36.72472,-3.90154254,KCNAB1,potassium voltage-gated channel subfamily A member regulatory beta subunit 1
372,372,52975_at,1.8e-18,1.23e-20,-14.4413166,36.713524,-1.09846535,MVB12B,multivesicular body subunit 12B
373,373,200811_at,1.82e-18,1.25e-20,-14.4364743,36.698628,-2.04603823,CIRBP,cold inducible RNA binding protein
374,374,206042_x_at,1.82e-18,1.25e-20,-14.435169,36.694612,-2.68681708,SNURF///SNRPN,SNRPN upstream reading frame///small nuclear ribonucleoprotein polypeptide N
375,375,226018_at,1.82e-18,1.25e-20,-14.4350877,36.694362,-2.47307758,MTURN,"maturin, neural progenitor differentiation regulator homolog (Xenopus)"
376,376,235155_at,1.82e-18,1.25e-20,-14.4344228,36.692316,-2.5071077,BDH2,"3-hydroxybutyrate dehydrogenase, type 2"
378,378,213651_at,1.91e-18,1.32e-20,-14.4172122,36.639344,-2.34556666,INPP5J,inositol polyphosphate-5-phosphatase J
379,379,220274_at,1.92e-18,1.33e-20,-14.4150299,36.632624,-2.42084956,IQCA1,IQ motif containing with AAA domain 1
382,382,222423_at,2.01e-18,1.41e-20,-14.3966164,36.575902,-1.67612932,NDFIP1,Nedd4 family interacting protein 1
383,383,229278_at,2.16e-18,1.52e-20,-14.3729127,36.502819,-2.18814383,USP51,ubiquitin specific peptidase 51
384,384,208454_s_at,2.2e-18,1.55e-20,-14.3660429,36.481624,-2.36626007,CPQ,carboxypeptidase Q
385,385,203501_at,2.34e-18,1.66e-20,-14.3443463,36.414647,-2.04054016,CPQ,carboxypeptidase Q
386,386,204918_s_at,2.34e-18,1.66e-20,-14.3441562,36.41406,-2.63826881,MLLT3,"MLLT3, super elongation complex subunit"
387,387,214053_at,2.48e-18,1.76e-20,-14.3252688,36.355704,-3.13258402,ERBB4,erb-b2 receptor tyrosine kinase 4
388,388,231728_at,2.54e-18,1.81e-20,-14.3165438,36.328731,-2.11679641,CAPS,calcyphosine
389,389,226441_at,2.54e-18,1.81e-20,-14.3165402,36.32872,-1.40276162,MAP3K2,mitogen-activated protein kinase kinase kinase 2
390,390,208140_s_at,2.66e-18,1.91e-20,-14.2998401,36.277066,-1.78660209,DRC3,dynein regulatory complex subunit 3
391,391,230300_at,2.66e-18,1.91e-20,-14.2991589,36.274958,-2.50020314,PSMA5,proteasome subunit alpha 5
392,392,215933_s_at,2.73e-18,1.96e-20,-14.2901187,36.24698,-3.60887625,HHEX,hematopoietically expressed homeobox
393,393,235570_at,2.73e-18,1.97e-20,-14.2897362,36.245796,-1.92804135,RBMS3,RNA binding motif single stranded interacting protein 3
394,394,228973_at,2.73e-18,1.97e-20,-14.2886357,36.24239,-2.78829319,DLG2,discs large MAGUK scaffold protein 2
396,396,235424_at,2.78e-18,2.02e-20,-14.2807248,36.217897,-1.50074983,FAM122A,family with sequence similarity 122A
397,397,209291_at,2.86e-18,2.09e-20,-14.2707936,36.187137,-4.81205487,ID4,"inhibitor of DNA binding 4, HLH protein"
398,398,232049_at,2.86e-18,2.09e-20,-14.2694939,36.183111,-2.73519716,SNX2,sorting nexin 2
400,400,218035_s_at,2.9e-18,2.12e-20,-14.2648754,36.168801,-2.76296444,RBM47,RNA binding motif protein 47
401,401,232267_at,2.91e-18,2.14e-20,-14.2631158,36.163348,-3.21545665,ADGRD1,adhesion G protein-coupled receptor D1
402,402,223712_at,2.92e-18,2.15e-20,-14.2607773,36.156101,-1.89971336,PCBD2,pterin-4 alpha-carbinolamine dehydratase 2
404,404,215440_s_at,2.97e-18,2.2e-20,-14.2535224,36.133613,-2.55573169,BEX4,brain expressed X-linked 4
405,405,230821_at,3.02e-18,2.25e-20,-14.2471499,36.113855,-1.70719877,ZNF148,zinc finger protein 148
406,406,205882_x_at,3.11e-18,2.32e-20,-14.2372202,36.083057,-2.05426058,ADD3,adducin 3
407,407,229073_at,3.16e-18,2.36e-20,-14.2315767,36.065547,-3.48160989,PRTG,protogenin
408,408,229831_at,3.2e-18,2.39e-20,-14.226577,36.050032,-3.3384274,CNTN3,contactin 3
409,409,214433_s_at,3.24e-18,2.43e-20,-14.2214782,36.034205,-3.88814451,SELENBP1,selenium binding protein 1
410,410,235115_at,3.35e-18,2.52e-20,-14.2101459,35.999018,-3.17093724,PDE8B,phosphodiesterase 8B
413,413,203240_at,3.45e-18,2.61e-20,-14.1988888,35.964049,-4.70724308,FCGBP,Fc fragment of IgG binding protein
414,414,225571_at,3.46e-18,2.62e-20,-14.197457,35.9596,-3.6243004,LIFR,leukemia inhibitory factor receptor alpha
415,415,1554079_at,3.47e-18,2.64e-20,-14.1954276,35.953293,-2.5666288,GALNT18,polypeptide N-acetylgalactosaminyltransferase 18
417,417,204777_s_at,3.57e-18,2.73e-20,-14.1843714,35.918927,-2.55864847,MAL,"mal, T-cell differentiation protein"
418,418,201130_s_at,3.61e-18,2.77e-20,-14.1805507,35.907047,-3.86985168,CDH1,cadherin 1
419,419,228370_at,3.67e-18,2.82e-20,-14.1745887,35.888505,-3.83377645,LOC101930404///SNORD116-28///SNORD115-26///SNORD115-13///SNORD115-7///SNORD116-22///SNORD116-4///PWARSN///SNORD107///IPW,"uncharacterized LOC101930404///small nucleolar RNA, C/D box 116-28///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-7///small nucleolar RNA, C/D box 116-22///small nucleolar RNA, C/D box 116-4///Prader Willi/Angelman region RNA, SNRPN neighbor///small nucleolar RNA, C/D box 107///imprinted in Prader-Willi syndrome (non-protein coding)"
420,420,228096_at,3.76e-18,2.89e-20,-14.1660495,35.861941,-1.74805759,MINOS1,mitochondrial inner membrane organizing system 1
421,421,213227_at,3.76e-18,2.9e-20,-14.1653885,35.859884,-1.6225992,PGRMC2,progesterone receptor membrane component 2
422,422,48106_at,3.81e-18,2.95e-20,-14.1600494,35.843269,-1.55995398,SLC48A1,solute carrier family 48 member 1
423,423,235048_at,3.91e-18,3.03e-20,-14.1509893,35.815067,-3.18955089,FAM169A,family with sequence similarity 169 member A
425,425,217645_at,4.19e-18,3.27e-20,-14.127357,35.741453,-1.74616189,SYNJ2BP-COX16///COX16,"SYNJ2BP-COX16 readthrough///COX16, cytochrome c oxidase assembly homolog"
427,427,226692_at,4.45e-18,3.48e-20,-14.1069492,35.677826,-1.69862567,MIR1282///HYPK///SERF2,microRNA 1282///huntingtin interacting protein K///small EDRK-rich factor 2
428,428,226591_at,4.62e-18,3.63e-20,-14.0939148,35.637159,-4.12148734,PWAR6,Prader Willi/Angelman region RNA 6
431,431,231022_at,4.9e-18,3.87e-20,-14.0735526,35.573586,-3.47138719,OCLN,occludin
433,433,233527_at,4.95e-18,3.93e-20,-14.0686088,35.558142,-2.92270086,LOC101929340,uncharacterized LOC101929340
434,434,236058_at,5.13e-18,4.08e-20,-14.0564035,35.520002,-2.02976146,KDF1,keratinocyte differentiation factor 1
435,435,223442_at,5.13e-18,4.09e-20,-14.0557185,35.517861,-1.33924211,NICN1,nicolin 1
436,436,240929_at,5.21e-18,4.16e-20,-14.0503695,35.501139,-1.96572361,RBPMS-AS1,RBPMS antisense RNA 1
437,437,219949_at,5.21e-18,4.17e-20,-14.0493663,35.498003,-4.14121468,LRRC2,leucine rich repeat containing 2
438,438,63305_at,5.24e-18,4.21e-20,-14.0466708,35.489574,-2.45563014,PKNOX2,PBX/knotted 1 homeobox 2
439,439,228398_at,5.26e-18,4.23e-20,-14.0449303,35.484132,-2.00750769,SENP8,"SUMO/sentrin peptidase family member, NEDD8 specific"
442,442,203812_at,5.47e-18,4.44e-20,-14.0299735,35.437345,-1.98309577,SLIT3,slit guidance ligand 3
444,444,209479_at,5.55e-18,4.52e-20,-14.0241751,35.419199,-1.56396251,CCDC28A,coiled-coil domain containing 28A
445,445,1556048_at,5.58e-18,4.55e-20,-14.0216815,35.411393,-1.63515566,LOC100507564,uncharacterized LOC100507564
446,446,202704_at,5.77e-18,4.72e-20,-14.0103927,35.376049,-2.06923403,TOB1,"transducer of ERBB2, 1"
447,447,218792_s_at,5.97e-18,4.9e-20,-13.9984509,35.338642,-3.60067264,BSPRY,B-box and SPRY domain containing
450,450,201522_x_at,6.02e-18,4.96e-20,-13.9944527,35.326114,-2.62532677,SNURF///SNRPN,SNRPN upstream reading frame///small nuclear ribonucleoprotein polypeptide N
452,452,214910_s_at,6.27e-18,5.19e-20,-13.9799688,35.280712,-1.14708947,APOM,apolipoprotein M
453,453,214308_s_at,6.57e-18,5.46e-20,-13.9642851,35.231517,-2.92971789,HGD,"homogentisate 1,2-dioxygenase"
455,455,204689_at,6.75e-18,5.63e-20,-13.9542583,35.20005,-3.25324954,HHEX,hematopoietically expressed homeobox
457,457,210189_at,6.82e-18,5.71e-20,-13.9499027,35.186377,-1.23365498,HSPA1L,heat shock protein family A (Hsp70) member 1 like
459,459,210751_s_at,7.29e-18,6.14e-20,-13.9272584,35.115251,-3.25827155,RGN,regucalcin
460,460,201752_s_at,7.31e-18,6.16e-20,-13.9260135,35.111339,-1.99108481,ADD3,adducin 3
462,462,204274_at,7.33e-18,6.21e-20,-13.923463,35.103323,-1.52471385,EBAG9,"estrogen receptor binding site associated, antigen, 9"
464,464,220107_s_at,7.43e-18,6.32e-20,-13.917931,35.085934,-2.01971705,ZC2HC1C,zinc finger C2HC-type containing 1C
466,466,239482_x_at,7.92e-18,6.77e-20,-13.8963833,35.018165,-1.7297958,ZNF708,zinc finger protein 708
467,467,213228_at,7.99e-18,6.84e-20,-13.8930531,35.007685,-5.58471664,PDE8B,phosphodiesterase 8B
469,469,212157_at,8.52e-18,7.33e-20,-13.8712797,34.939135,-2.60578011,SDC2,syndecan 2
470,470,218523_at,8.71e-18,7.5e-20,-13.8638513,34.915734,-1.46264313,LHPP,phospholysine phosphohistidine inorganic pyrophosphate phosphatase
471,471,229178_at,8.74e-18,7.54e-20,-13.8620986,34.910211,-3.89362134,PRTG,protogenin
472,472,221796_at,8.87e-18,7.67e-20,-13.8566437,34.893021,-5.45727357,NTRK2,neurotrophic receptor tyrosine kinase 2
473,473,201076_at,8.94e-18,7.75e-20,-13.8533592,34.882669,-1.02408345,SNU13,"SNU13 homolog, small nuclear ribonucleoprotein (U4/U6.U5)"
474,474,236234_at,8.94e-18,7.77e-20,-13.8528458,34.88105,-2.96013605,PDE1A,phosphodiesterase 1A
475,475,235728_at,9.18e-18,7.99e-20,-13.8438204,34.852595,-2.35132564,ZFP3,ZFP3 zinc finger protein
476,476,203474_at,9.36e-18,8.17e-20,-13.8369524,34.830935,-2.07914293,IQGAP2,IQ motif containing GTPase activating protein 2
477,477,220361_at,9.48e-18,8.29e-20,-13.8324577,34.816756,-2.49782704,IQCH,IQ motif containing H
478,478,204719_at,9.74e-18,8.53e-20,-13.8231216,34.787296,-3.83150595,ABCA8,ATP binding cassette subfamily A member 8
479,479,219836_at,1.01e-17,8.84e-20,-13.8119757,34.752111,-4.80612909,ZBED2,zinc finger BED-type containing 2
481,481,224639_at,1.05e-17,9.26e-20,-13.7972806,34.705697,-1.31086853,SPPL3,signal peptide peptidase like 3
483,483,222566_at,1.07e-17,9.46e-20,-13.7908911,34.685507,-1.6011883,KMT5B,lysine methyltransferase 5B
484,484,214157_at,1.08e-17,9.59e-20,-13.7863392,34.671121,-3.34834368,GNAS,GNAS complex locus
485,485,1554588_a_at,1.09e-17,9.72e-20,-13.7823029,34.658362,-2.57758626,TTC30B,tetratricopeptide repeat domain 30B
486,486,236994_at,1.11e-17,9.88e-20,-13.7769916,34.641569,-2.13781172,FBXL4,F-box and leucine rich repeat protein 4
488,488,229323_at,1.16e-17,1.04e-19,-13.7612136,34.591661,-2.24875577,LINC00959,long intergenic non-protein coding RNA 959
489,489,228503_at,1.21e-17,1.09e-19,-13.747102,34.546997,-2.88507884,RPS6KA6,ribosomal protein S6 kinase A6
490,490,203571_s_at,1.22e-17,1.09e-19,-13.7448236,34.539783,-3.66067858,ADIRF,adipogenesis regulatory factor
491,491,223636_at,1.23e-17,1.11e-19,-13.741272,34.528537,-2.42530452,ZMYND12,zinc finger MYND-type containing 12
493,493,202890_at,1.31e-17,1.19e-19,-13.7198907,34.460798,-3.45461794,MAP7,microtubule associated protein 7
494,494,218789_s_at,1.35e-17,1.23e-19,-13.7093371,34.427341,-1.99227924,C11orf71,chromosome 11 open reading frame 71
497,497,214680_at,1.44e-17,1.31e-19,-13.6888877,34.36247,-3.73459219,NTRK2,neurotrophic receptor tyrosine kinase 2
498,498,218922_s_at,1.45e-17,1.32e-19,-13.6855802,34.351973,-1.78001133,CERS4,ceramide synthase 4
499,499,210130_s_at,1.46e-17,1.33e-19,-13.6829966,34.343772,-2.2174145,TM7SF2,transmembrane 7 superfamily member 2
500,500,57540_at,1.46e-17,1.34e-19,-13.6816594,34.339527,-1.80677458,RBKS,ribokinase
503,503,236644_at,1.47e-17,1.36e-19,-13.6774541,34.326176,-3.29169291,RNF180,ring finger protein 180
505,505,210085_s_at,1.48e-17,1.37e-19,-13.6737644,34.31446,-2.25555928,ANXA9,annexin A9
508,508,229298_at,1.49e-17,1.39e-19,-13.669655,34.30141,-2.11792371,KBTBD7,kelch repeat and BTB domain containing 7
510,510,228254_at,1.52e-17,1.42e-19,-13.6627343,34.279426,-1.09108599,STAM2,signal transducing adaptor molecule 2
512,512,211323_s_at,1.55e-17,1.45e-19,-13.6565857,34.259889,-2.12969022,ITPR1,"inositol 1,4,5-trisphosphate receptor type 1"
514,514,225426_at,1.59e-17,1.5e-19,-13.6470794,34.229674,-1.50540179,PPP6C,protein phosphatase 6 catalytic subunit
517,517,226104_at,1.63e-17,1.54e-19,-13.6375661,34.199424,-1.79593211,RNF170,ring finger protein 170
518,518,203908_at,1.67e-17,1.58e-19,-13.6297452,34.174548,-4.42805622,SLC4A4,solute carrier family 4 member 4
519,519,227572_at,1.68e-17,1.6e-19,-13.6258059,34.162014,-1.64064147,USP30,ubiquitin specific peptidase 30
520,520,204231_s_at,1.68e-17,1.6e-19,-13.625295,34.160389,-1.99957488,FAAH,fatty acid amide hydrolase
521,521,208740_at,1.69e-17,1.62e-19,-13.622844,34.152589,-1.88188025,SAP18,Sin3A associated protein 18
523,523,227417_at,1.71e-17,1.64e-19,-13.6182789,34.138061,-3.35501063,MARC2,mitochondrial amidoxime reducing component 2
526,526,203420_at,1.8e-17,1.74e-19,-13.6003638,34.081019,-1.3519957,FAM8A1,family with sequence similarity 8 member A1
529,529,214071_at,1.81e-17,1.76e-19,-13.596704,34.069361,-3.11572809,GNAL,G protein subunit alpha L
531,531,204513_s_at,1.82e-17,1.78e-19,-13.5931097,34.05791,-2.80283453,ELMO1,engulfment and cell motility 1
532,532,204085_s_at,1.82e-17,1.78e-19,-13.5929507,34.057404,-2.45705274,CLN5,"ceroid-lipofuscinosis, neuronal 5"
533,533,219181_at,1.83e-17,1.79e-19,-13.5910368,34.051305,-4.32214229,LIPG,"lipase G, endothelial type"
535,535,210006_at,1.89e-17,1.85e-19,-13.5809942,34.019299,-1.69663351,ABHD14A///ACY1,abhydrolase domain containing 14A///aminoacylase 1
538,538,1552684_a_at,1.89e-17,1.86e-19,-13.5785517,34.011513,-1.97880189,SENP8,"SUMO/sentrin peptidase family member, NEDD8 specific"
539,539,202731_at,1.89e-17,1.87e-19,-13.5771332,34.006991,-2.86428996,MIR4680///PDCD4,microRNA 4680///programmed cell death 4 (neoplastic transformation inhibitor)
541,541,228615_at,1.94e-17,1.92e-19,-13.5684577,33.979326,-1.43591656,LOC286161,uncharacterized LOC286161
542,542,229292_at,1.95e-17,1.94e-19,-13.5663838,33.972711,-3.84874038,EPB41L5,erythrocyte membrane protein band 4.1 like 5
545,545,232001_at,1.96e-17,1.95e-19,-13.5638209,33.964536,-1.91213643,PRKCQ-AS1,PRKCQ antisense RNA 1
547,547,221880_s_at,1.98e-17,1.99e-19,-13.5587405,33.948329,-1.67353642,FAM174B,family with sequence similarity 174 member B
549,549,201964_at,2e-17,2.01e-19,-13.5549068,33.936096,-1.22148384,SETX,senataxin
550,550,203961_at,2.08e-17,2.1e-19,-13.5416358,33.893735,-4.67992021,NEBL,nebulette
555,555,232282_at,2.4e-17,2.44e-19,-13.493891,33.741143,-2.45908841,WNK3,WNK lysine deficient protein kinase 3
556,556,214307_at,2.45e-17,2.5e-19,-13.4875426,33.720831,-3.12835031,HGD,"homogentisate 1,2-dioxygenase"
557,557,222307_at,2.47e-17,2.52e-19,-13.4844301,33.71087,-1.79602553,PDCD4-AS1,PDCD4 antisense RNA 1
558,558,227990_at,2.5e-17,2.55e-19,-13.4802562,33.697511,-1.19098653,SLU7,"SLU7 homolog, splicing factor"
559,559,211215_x_at,2.5e-17,2.56e-19,-13.4794531,33.69494,-1.88153432,DIO2,"deiodinase, iodothyronine, type II"
560,560,203801_at,2.55e-17,2.62e-19,-13.4727883,33.673603,-2.25649059,MRPS14,mitochondrial ribosomal protein S14
564,564,219564_at,2.57e-17,2.65e-19,-13.4687107,33.660546,-5.86162006,KCNJ16,potassium voltage-gated channel subfamily J member 16
565,565,216733_s_at,2.57e-17,2.66e-19,-13.4678136,33.657674,-3.02426596,GATM,glycine amidinotransferase
566,566,203662_s_at,2.59e-17,2.68e-19,-13.4651117,33.64902,-1.85652876,TMOD1,tropomodulin 1
567,567,203638_s_at,2.59e-17,2.69e-19,-13.464447,33.646891,-4.231484,FGFR2,fibroblast growth factor receptor 2
568,568,236741_at,2.64e-17,2.74e-19,-13.4582056,33.626897,-2.81753811,WDR72,WD repeat domain 72
569,569,209599_s_at,2.72e-17,2.83e-19,-13.4482041,33.594848,-1.88180575,PRUNE1,prune exopolyphosphatase
570,570,202365_at,2.73e-17,2.85e-19,-13.4463556,33.588923,-1.38873153,UNC119B,unc-119 lipid binding chaperone B
571,571,225525_at,2.74e-17,2.88e-19,-13.4435267,33.579855,-2.42680451,KIAA1671,KIAA1671
572,572,218471_s_at,2.74e-17,2.88e-19,-13.443271,33.579035,-1.90798968,BBS1,Bardet-Biedl syndrome 1
573,573,203673_at,2.74e-17,2.88e-19,-13.4429144,33.577892,-6.37964431,TG,thyroglobulin
574,574,204388_s_at,2.78e-17,2.92e-19,-13.4382739,33.563014,-3.86786264,MAOA,monoamine oxidase A
576,576,222273_at,2.85e-17,3.01e-19,-13.4294342,33.534665,-2.38103956,PAPOLG,poly(A) polymerase gamma
577,577,227642_at,2.89e-17,3.05e-19,-13.425223,33.521156,-4.00618802,TFCP2L1,transcription factor CP2-like 1
578,578,1561106_at,2.99e-17,3.17e-19,-13.4135501,33.483699,-1.89581229,LINC00271,long intergenic non-protein coding RNA 271
581,581,227407_at,3.15e-17,3.36e-19,-13.395612,33.426103,-1.60435696,TAPT1,transmembrane anterior posterior transformation 1
582,582,230185_at,3.17e-17,3.39e-19,-13.3926641,33.416634,-2.1974033,THAP9,THAP domain containing 9
583,583,226272_at,3.17e-17,3.39e-19,-13.3925066,33.416128,-1.90579632,RCAN3,RCAN family member 3
585,585,226527_at,3.18e-17,3.41e-19,-13.3908249,33.410725,-1.41528999,RPRD2,regulation of nuclear pre-mRNA domain containing 2
586,586,217792_at,3.2e-17,3.43e-19,-13.3887135,33.403942,-1.20547502,SNX5,sorting nexin 5
587,587,224688_at,3.21e-17,3.46e-19,-13.3866461,33.397299,-1.10473628,TMEM248,transmembrane protein 248
590,590,235141_at,3.24e-17,3.5e-19,-13.382451,33.383818,-3.52909206,MARVELD2,MARVEL domain containing 2
594,594,238802_at,3.39e-17,3.69e-19,-13.3665309,33.332639,-1.22997107,TYSND1,trypsin domain containing 1
597,597,212310_at,3.48e-17,3.81e-19,-13.3565547,33.30055,-1.78874687,MIA3,"MIA family member 3, ER export factor"
598,598,225811_at,3.53e-17,3.87e-19,-13.3513474,33.283796,-1.34860329,C11orf58,chromosome 11 open reading frame 58
599,599,201370_s_at,3.53e-17,3.88e-19,-13.351007,33.282701,-1.51277373,CUL3,cullin 3
600,600,1557776_at,3.54e-17,3.89e-19,-13.3497756,33.278738,-2.52872136,LOC101928303,uncharacterized LOC101928303
602,602,230287_at,3.56e-17,3.92e-19,-13.3473152,33.27082,-1.78649655,SGSM1,small G protein signaling modulator 1
603,603,213133_s_at,3.65e-17,4.03e-19,-13.3388675,33.243628,-1.82141301,LOC101060817///GCSH,"glycine cleavage system H protein, mitochondrial-like///glycine cleavage system protein H"
605,605,227760_at,3.76e-17,4.17e-19,-13.3283245,33.209678,-3.69622826,IGFBPL1,insulin like growth factor binding protein like 1
606,606,229969_at,3.8e-17,4.22e-19,-13.3251311,33.199392,-1.79202492,SEC63,"SEC63 homolog, protein translocation regulator"
607,607,204278_s_at,3.8e-17,4.23e-19,-13.3240769,33.195996,-1.7661151,EBAG9,"estrogen receptor binding site associated, antigen, 9"
608,608,201691_s_at,3.8e-17,4.23e-19,-13.3239577,33.195612,-2.70909163,TPD52,tumor protein D52
610,610,226228_at,3.86e-17,4.31e-19,-13.3180096,33.176448,-5.38311831,AQP4,aquaporin 4
611,611,238615_at,3.87e-17,4.33e-19,-13.316824,33.172628,-1.99204841,ERLIN2,ER lipid raft associated 2
612,612,234979_at,3.87e-17,4.34e-19,-13.3164435,33.171402,-1.26850007,BCDIN3D,BCDIN3 domain containing RNA methyltransferase
614,614,235937_at,3.99e-17,4.48e-19,-13.3061478,33.138218,-2.80366808,OCLN,occludin
615,615,228090_at,3.99e-17,4.5e-19,-13.305268,33.135382,-1.68102731,NMNAT3,nicotinamide nucleotide adenylyltransferase 3
617,617,208228_s_at,4.12e-17,4.66e-19,-13.2945712,33.100889,-4.06421849,FGFR2,fibroblast growth factor receptor 2
621,621,226424_at,4.3e-17,4.89e-19,-13.2790812,33.050914,-1.70799228,CAPS,calcyphosine
