,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
706,706,240873_x_at,9.15e-17,1.18e-18,13.0084479,32.172685,1.72473462,LOC101926921///DAB2,"uncharacterized LOC101926921///DAB2, clathrin adaptor protein"
710,710,221580_s_at,9.39e-17,1.22e-18,12.9988594,32.141393,1.48288143,MIR1304///SNORD5///SNORA32///SNORA40///SNORA18///SNORA1///SNORA8///TAF1D,"microRNA 1304///small nucleolar RNA, C/D box 5///small nucleolar RNA, H/ACA box 32///small nucleolar RNA, H/ACA box 40///small nucleolar RNA, H/ACA box 18///small nucleolar RNA, H/ACA box 1///small nucleolar RNA, H/ACA box 8///TATA-box binding protein associated factor, RNA polymerase I subunit D"
714,714,225285_at,9.53e-17,1.25e-18,12.9927001,32.121286,3.88576183,BCAT1,branched chain amino acid transaminase 1
715,715,208916_at,9.53e-17,1.25e-18,12.9921679,32.119549,1.84850281,SLC1A5,solute carrier family 1 member 5
723,723,218834_s_at,1e-16,1.32e-18,12.9740849,32.060486,1.40756713,TMEM132A,transmembrane protein 132A
725,725,212561_at,1e-16,1.33e-18,12.9728258,32.056372,0.90930022,DENND5A,DENN domain containing 5A
726,726,224908_s_at,1.01e-16,1.34e-18,12.9704475,32.0486,1.42234544,TTL,tubulin tyrosine ligase
731,731,236179_at,1.03e-16,1.38e-18,12.9609793,32.017654,2.96409125,CDH11,cadherin 11
732,732,223625_at,1.03e-16,1.39e-18,12.9602389,32.015233,1.49288169,FAM126A,family with sequence similarity 126 member A
734,734,212680_x_at,1.05e-16,1.41e-18,12.9551487,31.998591,1.57396432,PPP1R14B,protein phosphatase 1 regulatory inhibitor subunit 14B
740,740,204136_at,1.17e-16,1.58e-18,12.9205786,31.885472,2.25400698,COL7A1,collagen type VII alpha 1 chain
744,744,224674_at,1.22e-16,1.66e-18,12.9052382,31.835226,1.45404663,TTYH3,tweety family member 3
745,745,211047_x_at,1.22e-16,1.66e-18,12.9048802,31.834053,1.29702733,AP2S1,adaptor related protein complex 2 sigma 1 subunit
750,750,224906_at,1.27e-16,1.74e-18,12.890415,31.786644,0.9085544,ANO6,anoctamin 6
752,752,208002_s_at,1.31e-16,1.81e-18,12.8797625,31.751714,2.89004091,ACOT7,acyl-CoA thioesterase 7
756,756,203234_at,1.41e-16,1.95e-18,12.8572256,31.677764,2.35648076,UPP1,uridine phosphorylase 1
757,757,202859_x_at,1.44e-16,2e-18,12.8493436,31.651886,4.99530372,CXCL8,C-X-C motif chemokine ligand 8
758,758,222449_at,1.45e-16,2.01e-18,12.8479127,31.647187,2.30249729,PMEPA1,"prostate transmembrane protein, androgen induced 1"
759,759,220658_s_at,1.47e-16,2.04e-18,12.8428825,31.630666,2.92548238,ARNTL2,aryl hydrocarbon receptor nuclear translocator like 2
764,764,208964_s_at,1.49e-16,2.08e-18,12.8368398,31.610816,1.82177153,MIR1908///FADS1,microRNA 1908///fatty acid desaturase 1
766,766,226840_at,1.54e-16,2.16e-18,12.8262953,31.576165,2.06477021,H2AFY,H2A histone family member Y
772,772,228347_at,1.59e-16,2.25e-18,12.813559,31.534293,2.87157742,SIX1,SIX homeobox 1
773,773,201109_s_at,1.61e-16,2.28e-18,12.8097994,31.521929,3.64712842,THBS1,thrombospondin 1
777,777,217739_s_at,1.64e-16,2.33e-18,12.803199,31.500217,1.99017614,NAMPT,nicotinamide phosphoribosyltransferase
782,782,214431_at,1.71e-16,2.45e-18,12.7876026,31.448892,1.21339176,GMPS,guanine monophosphate synthase
785,785,223186_at,1.72e-16,2.47e-18,12.7849723,31.440233,1.12946573,TMEM189-UBE2V1///TMEM189///UBE2V1,TMEM189-UBE2V1 readthrough///transmembrane protein 189///ubiquitin conjugating enzyme E2 V1
789,789,212724_at,1.73e-16,2.5e-18,12.7810323,31.42726,2.54250092,RND3,Rho family GTPase 3
791,791,235205_at,1.75e-16,2.54e-18,12.7767332,31.413103,2.11803103,OXR1,oxidation resistance 1
792,792,1554008_at,1.75e-16,2.54e-18,12.7766075,31.412689,1.80813769,OSMR,oncostatin M receptor
797,797,221676_s_at,1.79e-16,2.61e-18,12.7683557,31.385509,2.75180696,CORO1C,coronin 1C
803,803,217492_s_at,1.88e-16,2.76e-18,12.7515878,31.33025,1.2771837,PTENP1///PTEN,phosphatase and tensin homolog pseudogene 1///phosphatase and tensin homolog
804,804,202237_at,1.91e-16,2.82e-18,12.7453537,31.309696,3.27071664,LOC101928916///NNMT,uncharacterized LOC101928916///nicotinamide N-methyltransferase
814,814,207172_s_at,2.04e-16,3.04e-18,12.722715,31.235013,2.68114825,CDH11,cadherin 11
815,815,204825_at,2.05e-16,3.07e-18,12.7195267,31.224489,4.14983774,MELK,maternal embryonic leucine zipper kinase
817,817,203570_at,2.05e-16,3.07e-18,12.7193926,31.224047,2.75109716,LOXL1,lysyl oxidase like 1
819,819,209545_s_at,2.07e-16,3.1e-18,12.716126,31.213264,1.67060868,RIPK2,receptor interacting serine/threonine kinase 2
824,824,228116_at,2.09e-16,3.15e-18,12.7116302,31.19842,2.28729968,LINC01296///DUXAP10///DUXAP8,long intergenic non-protein coding RNA 1296///double homeobox A pseudogene 10///double homeobox A pseudogene 8
829,829,222810_s_at,2.11e-16,3.2e-18,12.7066967,31.182129,1.688463,RASAL2,RAS protein activator like 2
831,831,213125_at,2.11e-16,3.22e-18,12.7053139,31.177562,2.27822049,OLFML2B,olfactomedin like 2B
832,832,229442_at,2.12e-16,3.23e-18,12.7040147,31.173271,2.22302025,C18orf54,chromosome 18 open reading frame 54
834,834,218691_s_at,2.13e-16,3.25e-18,12.7019617,31.16649,1.97910804,PDLIM4,PDZ and LIM domain 4
835,835,208074_s_at,2.14e-16,3.28e-18,12.6996992,31.159016,1.23249819,AP2S1,adaptor related protein complex 2 sigma 1 subunit
843,843,205566_at,2.31e-16,3.57e-18,12.6739834,31.074023,1.6958222,ABHD2,abhydrolase domain containing 2
852,852,214081_at,2.49e-16,3.89e-18,12.6481786,30.988648,2.30403875,PLXDC1,plexin domain containing 1
853,853,227490_at,2.5e-16,3.91e-18,12.6470947,30.98506,0.81219789,WDFY2,WD repeat and FYVE domain containing 2
857,857,222548_s_at,2.52e-16,3.96e-18,12.6427344,30.970625,2.13810233,MAP4K4,mitogen-activated protein kinase kinase kinase kinase 4
861,861,212262_at,2.74e-16,4.31e-18,12.6173012,30.886375,1.11449814,QKI,"QKI, KH domain containing RNA binding"
862,862,218750_at,2.78e-16,4.39e-18,12.6119603,30.868672,2.02461914,TAF1D,"TATA-box binding protein associated factor, RNA polymerase I subunit D"
863,863,205032_at,2.81e-16,4.44e-18,12.6087748,30.858112,1.54255635,ITGA2,integrin subunit alpha 2
867,867,201506_at,2.86e-16,4.54e-18,12.6015419,30.834129,3.58980371,TGFBI,transforming growth factor beta induced
870,870,228281_at,2.9e-16,4.62e-18,12.5968629,30.818611,2.77182817,DDIAS,DNA damage induced apoptosis suppressor
872,872,1566129_at,2.96e-16,4.73e-18,12.5895953,30.794501,1.41138772,LIMS1,LIM zinc finger domain containing 1
873,873,213700_s_at,3.01e-16,4.82e-18,12.5841189,30.776329,1.91496858,PKM,"pyruvate kinase, muscle"
874,874,200665_s_at,3.01e-16,4.82e-18,12.5836931,30.774916,1.43188574,SPARC,secreted protein acidic and cysteine rich
880,880,209295_at,3.18e-16,5.12e-18,12.5659209,30.715916,1.68360384,TNFRSF10B,TNF receptor superfamily member 10b
881,881,212472_at,3.22e-16,5.2e-18,12.5612256,30.700321,2.06515511,MICAL2,"microtubule associated monooxygenase, calponin and LIM domain containing 2"
882,882,223095_at,3.33e-16,5.39e-18,12.5504857,30.66464,1.11761537,MARVELD1,MARVEL domain containing 1
890,890,201564_s_at,3.61e-16,5.88e-18,12.5242827,30.577523,1.63440053,FSCN1,fascin actin-bundling protein 1
891,891,203119_at,3.67e-16,5.98e-18,12.5191552,30.560465,1.42687897,CCDC86,coiled-coil domain containing 86
892,892,203744_at,3.69e-16,6.02e-18,12.5173592,30.554489,1.43512535,HMGB3,high mobility group box 3
906,906,227314_at,4.09e-16,6.79e-18,12.4813616,30.434629,3.01194025,ITGA2,integrin subunit alpha 2
907,907,205891_at,4.1e-16,6.8e-18,12.4808587,30.432953,2.4609395,ADORA2B,adenosine A2b receptor
912,912,215761_at,4.14e-16,6.91e-18,12.4759174,30.416486,1.42539705,DMXL2,Dmx like 2
916,916,234985_at,4.19e-16,7.03e-18,12.4710085,30.400124,2.14927387,LDLRAD3,low density lipoprotein receptor class A domain containing 3
917,917,203180_at,4.26e-16,7.15e-18,12.4660376,30.383553,3.51392563,ALDH1A3,aldehyde dehydrogenase 1 family member A3
920,920,231823_s_at,4.34e-16,7.31e-18,12.4593336,30.361198,1.77947623,SH3PXD2B,SH3 and PX domains 2B
924,924,226751_at,4.38e-16,7.42e-18,12.4550125,30.346787,1.77886877,CNRIP1,cannabinoid receptor interacting protein 1
925,925,207746_at,4.38e-16,7.42e-18,12.4546687,30.34564,1.5233383,POLQ,DNA polymerase theta
927,927,219105_x_at,4.42e-16,7.51e-18,12.4512074,30.334094,2.61797908,ORC6,origin recognition complex subunit 6
934,934,201663_s_at,4.48e-16,7.67e-18,12.4450699,30.313617,2.17739439,SMC4,structural maintenance of chromosomes 4
941,941,203989_x_at,4.81e-16,8.29e-18,12.4216394,30.235398,2.08186717,F2R,coagulation factor II thrombin receptor
944,944,211004_s_at,5.06e-16,8.74e-18,12.4060185,30.18321,0.97537753,ALDH3B1,aldehyde dehydrogenase 3 family member B1
951,951,202008_s_at,5.18e-16,9.02e-18,12.3966426,30.151871,1.8596718,NID1,nidogen 1
952,952,209011_at,5.29e-16,9.22e-18,12.3902451,30.130481,1.15308456,TRIO,trio Rho guanine nucleotide exchange factor
954,954,236641_at,5.37e-16,9.39e-18,12.3847547,30.112119,3.44511823,KIF14,kinesin family member 14
956,956,204556_s_at,5.43e-16,9.5e-18,12.3813427,30.100707,1.93782872,DZIP1,DAZ interacting zinc finger protein 1
964,964,201379_s_at,5.69e-16,1e-17,12.3648258,30.045438,0.9928422,TPD52L2,tumor protein D52 like 2
969,969,214804_at,6.26e-16,1.11e-17,12.3348989,29.945205,2.3627562,CENPI,centromere protein I
970,970,218991_at,6.35e-16,1.13e-17,12.3301277,29.929214,0.62924346,HEATR6,HEAT repeat containing 6
984,984,219510_at,6.98e-16,1.26e-17,12.2978713,29.821029,1.85747112,POLQ,DNA polymerase theta
986,986,213459_at,7.04e-16,1.27e-17,12.2947932,29.810699,2.21141905,RPL37A,ribosomal protein L37a
989,989,204924_at,7.17e-16,1.3e-17,12.2884956,29.789558,2.946272,TLR2,toll like receptor 2
996,996,221538_s_at,7.61e-16,1.39e-17,12.2686677,29.722966,1.77966606,PLXNA1,plexin A1
998,998,226968_at,7.88e-16,1.44e-17,12.2578176,29.686503,1.68173898,KIF1B,kinesin family member 1B
1001,1001,201112_s_at,8.05e-16,1.48e-17,12.2504926,29.661879,1.16876874,CSE1L,chromosome segregation 1 like
1005,1005,1558732_at,8.26e-16,1.52e-17,12.2415932,29.631952,2.04664526,MAP4K4,mitogen-activated protein kinase kinase kinase kinase 4
1006,1006,1568955_at,8.35e-16,1.54e-17,12.2381547,29.620387,1.58297121,SRGAP2C///SRGAP2B///SRGAP2,SLIT-ROBO Rho GTPase activating protein 2C///SLIT-ROBO Rho GTPase activating protein 2B///SLIT-ROBO Rho GTPase activating protein 2
1010,1010,208129_x_at,8.43e-16,1.56e-17,12.2343091,29.60745,0.92477072,LOC101928269///LOC100506403///RUNX1,uncharacterized LOC101928269///uncharacterized LOC100506403///runt related transcription factor 1
1012,1012,229014_at,8.54e-16,1.58e-17,12.2299946,29.592933,2.30519763,NR2F1-AS1,NR2F1 antisense RNA 1
1013,1013,218871_x_at,8.56e-16,1.59e-17,12.2289254,29.589335,1.55667391,CSGALNACT2,chondroitin sulfate N-acetylgalactosaminyltransferase 2
1018,1018,200650_s_at,8.91e-16,1.66e-17,12.2155426,29.544291,0.95934213,LDHA,lactate dehydrogenase A
1020,1020,218009_s_at,9e-16,1.68e-17,12.2118544,29.531872,3.39167952,PRC1,protein regulator of cytokinesis 1
1022,1022,212801_at,9.13e-16,1.71e-17,12.2071517,29.516036,1.58639259,MIR1178///CIT,microRNA 1178///citron rho-interacting serine/threonine kinase
1023,1023,228273_at,9.31e-16,1.74e-17,12.2012544,29.496173,3.68869841,PRR11,proline rich 11
1026,1026,204033_at,9.39e-16,1.76e-17,12.1976864,29.484152,3.46016376,TRIP13,thyroid hormone receptor interactor 13
1028,1028,218355_at,9.55e-16,1.8e-17,12.1921107,29.465365,3.40143982,KIF4A,kinesin family member 4A
1029,1029,1566901_at,9.57e-16,1.8e-17,12.1913532,29.462813,2.14896099,TGIF1,TGFB induced factor homeobox 1
1030,1030,213230_at,9.58e-16,1.81e-17,12.1907098,29.460645,1.1870327,CDR2L,cerebellar degeneration related protein 2 like
1032,1032,202990_at,9.77e-16,1.85e-17,12.184147,29.438525,1.63211244,PYGL,"phosphorylase, glycogen, liver"
1033,1033,209286_at,9.84e-16,1.86e-17,12.1818922,29.430924,2.18848247,CDC42EP3,CDC42 effector protein 3
1039,1039,211980_at,1.01e-15,1.92e-17,12.1719806,29.397505,1.9238717,COL4A1,collagen type IV alpha 1 chain
1040,1040,210511_s_at,1.02e-15,1.94e-17,12.1696765,29.389734,3.26261171,INHBA,inhibin beta A subunit
1041,1041,218818_at,1.03e-15,1.95e-17,12.1675616,29.382601,1.14339022,FHL3,four and a half LIM domains 3
1042,1042,220694_at,1.04e-15,1.98e-17,12.1637003,29.369576,1.32141999,ASAP1-IT1,ASAP1 intronic transcript 1
1046,1046,227846_at,1.07e-15,2.04e-17,12.1544854,29.338484,1.85132898,GPR176,G protein-coupled receptor 176
1051,1051,38487_at,1.11e-15,2.14e-17,12.1404549,29.291123,1.72354361,STAB1,stabilin 1
1055,1055,214099_s_at,1.14e-15,2.2e-17,12.1331491,29.266451,1.59287027,LOC101930416///LOC101929792///LOC100996724///PDE4DIP,myomegalin-like///uncharacterized LOC101929792///phosphodiesterase 4D interacting protein-like///phosphodiesterase 4D interacting protein
1063,1063,210510_s_at,1.21e-15,2.35e-17,12.1128734,29.197944,1.54617444,NRP1,neuropilin 1
1070,1070,240868_at,1.25e-15,2.45e-17,12.1011576,29.158334,1.91570302,LOC100129406,uncharacterized LOC100129406
1073,1073,218014_at,1.26e-15,2.47e-17,12.0984617,29.149217,0.94153154,NUP85,nucleoporin 85
1081,1081,209278_s_at,1.3e-15,2.57e-17,12.0862766,29.107998,5.19104716,TFPI2,tissue factor pathway inhibitor 2
1082,1082,218512_at,1.31e-15,2.6e-17,12.0830051,29.096928,1.10437594,WDR12,WD repeat domain 12
1083,1083,228904_at,1.32e-15,2.61e-17,12.0820071,29.093551,2.45817091,HOXB3,homeobox B3
1086,1086,216228_s_at,1.34e-15,2.66e-17,12.0762583,29.074094,2.66194,WDHD1,WD repeat and HMG-box DNA binding protein 1
1088,1088,214453_s_at,1.41e-15,2.8e-17,12.0615652,29.024346,1.89196005,IFI44,interferon induced protein 44
1093,1093,229097_at,1.48e-15,2.96e-17,12.044765,28.96743,2.34710306,DIAPH3,diaphanous related formin 3
1096,1096,238075_at,1.55e-15,3.12e-17,12.0298001,28.9167,2.38746957,CHEK1,checkpoint kinase 1
1100,1100,212506_at,1.58e-15,3.18e-17,12.0238784,28.896619,0.93377417,PICALM,phosphatidylinositol binding clathrin assembly protein
1105,1105,208815_x_at,1.63e-15,3.31e-17,12.0127865,28.858991,1.13173013,HSPA4,heat shock protein family A (Hsp70) member 4
1107,1107,224753_at,1.65e-15,3.34e-17,12.0094168,28.847557,2.43632476,CDCA5,cell division cycle associated 5
1109,1109,206307_s_at,1.68e-15,3.42e-17,12.0028749,28.825354,3.32892588,FOXD1,forkhead box D1
1110,1110,203476_at,1.69e-15,3.43e-17,12.0021764,28.822983,1.31113225,TPBG,trophoblast glycoprotein
1111,1111,212091_s_at,1.7e-15,3.45e-17,12.000115,28.815985,2.25270494,COL6A1,collagen type VI alpha 1 chain
1112,1112,211343_s_at,1.7e-15,3.46e-17,11.9990331,28.812312,3.31783578,COL13A1,collagen type XIII alpha 1 chain
1114,1114,243296_at,1.73e-15,3.52e-17,11.9944332,28.796695,3.57038386,NAMPT,nicotinamide phosphoribosyltransferase
1123,1123,202912_at,1.83e-15,3.76e-17,11.9747981,28.73,2.81976544,ADM,adrenomedullin
1126,1126,209418_s_at,1.85e-15,3.82e-17,11.9705962,28.715721,1.06135067,THOC5,THO complex 5
1130,1130,219102_at,1.93e-15,3.99e-17,11.9578346,28.67234,1.58167325,RCN3,reticulocalbin 3
1131,1131,222529_at,1.93e-15,3.99e-17,11.9577117,28.671922,2.07895093,SLC25A37,solute carrier family 25 member 37
1132,1132,217764_s_at,1.93e-15,4.01e-17,11.956405,28.667479,1.65745457,RAB31,"RAB31, member RAS oncogene family"
1134,1134,1567107_s_at,1.95e-15,4.04e-17,11.9540527,28.65948,2.95035459,TPM4,tropomyosin 4
1136,1136,203434_s_at,1.96e-15,4.08e-17,11.9512164,28.649834,4.23609078,MME,membrane metallo-endopeptidase
1141,1141,1557432_at,2e-15,4.18e-17,11.9437784,28.624534,2.49270698,RASAL2,RAS protein activator like 2
1144,1144,203305_at,2.04e-15,4.28e-17,11.9372102,28.602186,3.11166757,F13A1,coagulation factor XIII A chain
1145,1145,209360_s_at,2.07e-15,4.34e-17,11.93266,28.586701,2.95533335,LOC101928269///LOC100506403///RUNX1,uncharacterized LOC101928269///uncharacterized LOC100506403///runt related transcription factor 1
1148,1148,1558199_at,2.1e-15,4.41e-17,11.928082,28.571119,2.35005141,FN1,fibronectin 1
1156,1156,201136_at,2.27e-15,4.81e-17,11.9029665,28.485585,2.34426188,PLP2,proteolipid protein 2
1159,1159,222039_at,2.36e-15,5.01e-17,11.890903,28.444472,2.33159522,KIF18B,kinesin family member 18B
1160,1160,208816_x_at,2.39e-15,5.08e-17,11.8868663,28.430711,1.1176834,ANXA2P2,annexin A2 pseudogene 2
1161,1161,221591_s_at,2.45e-15,5.21e-17,11.8793711,28.405154,1.4738558,FAM64A,family with sequence similarity 64 member A
1163,1163,206571_s_at,2.46e-15,5.25e-17,11.8775042,28.398787,2.40443514,MAP4K4,mitogen-activated protein kinase kinase kinase kinase 4
1168,1168,208423_s_at,2.57e-15,5.51e-17,11.8634934,28.35099,1.64605309,MSR1,macrophage scavenger receptor 1
1173,1173,235536_at,2.82e-15,6.04e-17,11.836235,28.257927,1.59880535,SNORD89,"small nucleolar RNA, C/D box 89"
1174,1174,203507_at,2.84e-15,6.1e-17,11.8334782,28.24851,1.78026225,LOC101928634///SNORA67///CD68,"uncharacterized LOC101928634///small nucleolar RNA, H/ACA box 67///CD68 molecule"
1177,1177,210101_x_at,2.85e-15,6.15e-17,11.8311913,28.240697,1.22286742,SH3GLB1,SH3 domain containing GRB2 like endophilin B1
1180,1180,1555878_at,2.94e-15,6.34e-17,11.8221836,28.209917,2.7684391,RPS24,ribosomal protein S24
1181,1181,1563549_a_at,2.96e-15,6.4e-17,11.8197707,28.201671,0.86806415,ANO8,anoctamin 8
1191,1191,226517_at,3.19e-15,6.94e-17,11.7958292,28.119803,3.53634393,BCAT1,branched chain amino acid transaminase 1
1192,1192,37966_at,3.23e-15,7.04e-17,11.7917858,28.105969,1.9868695,PARVB,parvin beta
1195,1195,213479_at,3.39e-15,7.41e-17,11.776814,28.054728,2.77245171,NPTX2,neuronal pentraxin 2
1197,1197,228082_at,3.41e-15,7.46e-17,11.7748843,28.048122,2.51123226,CLMP,CXADR like membrane protein
1203,1203,1553530_a_at,3.45e-15,7.59e-17,11.7698831,28.030997,1.51200313,ITGB1,integrin subunit beta 1
1204,1204,202897_at,3.49e-15,7.7e-17,11.7658666,28.017242,1.64523223,SIRPA,signal regulatory protein alpha
1206,1206,210868_s_at,3.58e-15,7.9e-17,11.7583305,27.991429,2.06889164,ELOVL6,ELOVL fatty acid elongase 6
1207,1207,225275_at,3.6e-15,7.96e-17,11.7560106,27.983481,3.34093692,EDIL3,EGF like repeats and discoidin domains 3
1210,1210,218726_at,3.62e-15,8.02e-17,11.7539177,27.97631,2.41649762,HJURP,Holliday junction recognition protein
1212,1212,201852_x_at,3.69e-15,8.19e-17,11.7479776,27.955954,2.83263278,COL3A1,collagen type III alpha 1 chain
1216,1216,200886_s_at,3.74e-15,8.33e-17,11.7428237,27.938289,0.9605082,PGAM1,phosphoglycerate mutase 1
1218,1218,208782_at,3.78e-15,8.44e-17,11.7392671,27.926097,1.40541886,FSTL1,follistatin like 1
1220,1220,211395_x_at,3.79e-15,8.46e-17,11.7385717,27.923713,2.72206198,FCGR2C,Fc fragment of IgG receptor IIc (gene/pseudogene)
1221,1221,213656_s_at,3.79e-15,8.46e-17,11.7384011,27.923128,1.00294089,KLC1,kinesin light chain 1
1224,1224,212858_at,3.88e-15,8.69e-17,11.7305961,27.896366,1.23107894,PAQR4,progestin and adipoQ receptor family member 4
1225,1225,229882_at,3.91e-15,8.76e-17,11.7281803,27.888081,0.91790408,RPS15A,ribosomal protein S15a
1226,1226,225979_at,3.91e-15,8.78e-17,11.7276172,27.886149,1.12819705,PLEKHG2,pleckstrin homology and RhoGEF domain containing G2
1229,1229,219491_at,3.96e-15,8.91e-17,11.7232817,27.871278,1.00344422,LRFN4,leucine rich repeat and fibronectin type III domain containing 4
1232,1232,219933_at,4.05e-15,9.13e-17,11.7161413,27.846781,1.12170812,GLRX2,glutaredoxin 2
1235,1235,210365_at,4.13e-15,9.34e-17,11.709712,27.824718,1.11423758,LOC101928269///LOC100506403///RUNX1,uncharacterized LOC101928269///uncharacterized LOC100506403///runt related transcription factor 1
1238,1238,216235_s_at,4.17e-15,9.46e-17,11.7060948,27.812303,2.15191275,EDNRA,endothelin receptor type A
1244,1244,61734_at,4.32e-15,9.84e-17,11.6944162,27.772207,1.89219371,RCN3,reticulocalbin 3
1245,1245,209154_at,4.38e-15,9.99e-17,11.6901698,27.757624,1.03221102,P2RX5-TAX1BP3///TAX1BP3,P2RX5-TAX1BP3 readthrough (NMD candidate)///Tax1 binding protein 3
1251,1251,214974_x_at,4.46e-15,1.02e-16,11.6838326,27.735856,5.12519711,CXCL5,C-X-C motif chemokine ligand 5
1253,1253,205476_at,4.48e-15,1.03e-16,11.6817065,27.728551,3.5777384,CCL20,C-C motif chemokine ligand 20
1255,1255,240440_at,4.55e-15,1.04e-16,11.6773003,27.713412,2.22849558,NPL,N-acetylneuraminate pyruvate lyase
1260,1260,223488_s_at,4.75e-15,1.09e-16,11.6636361,27.666447,1.55144416,GNB4,G protein subunit beta 4
1266,1266,222446_s_at,4.94e-15,1.14e-16,11.6507717,27.62221,1.21968245,BACE2,beta-site APP-cleaving enzyme 2
1269,1269,205463_s_at,4.98e-15,1.16e-16,11.6477185,27.611707,1.75694536,PDGFA,platelet derived growth factor subunit A
1271,1271,1555920_at,5.08e-15,1.18e-16,11.6413794,27.589899,1.50160493,CBX3,chromobox 3
1275,1275,224859_at,5.19e-15,1.21e-16,11.6341593,27.565052,1.27908088,CD276,CD276 molecule
1278,1278,200755_s_at,5.25e-15,1.23e-16,11.6303095,27.551802,1.26677489,CALU,calumenin
1279,1279,201666_at,5.31e-15,1.24e-16,11.626825,27.539807,2.7432845,TIMP1,TIMP metallopeptidase inhibitor 1
1282,1282,225687_at,5.46e-15,1.28e-16,11.6180214,27.509494,3.75469986,FAM83D,family with sequence similarity 83 member D
