,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
2025,204493_at,0.02532321,0.0023,4.24,-1.58317,0.591,BID,BH3 interacting domain death agonist
2029,213524_s_at,0.02552154,0.00233,4.24,-1.59381,0.639,G0S2,G0/G1 switch 2
2030,204773_at,0.02552154,0.00233,-4.24,-1.59411,-0.63,IL11RA,interleukin 11 receptor subunit alpha
2032,201425_at,0.02552154,0.00233,-4.23,-1.59482,-0.639,ALDH2,aldehyde dehydrogenase 2 family (mitochondrial)
2034,205909_at,0.02557447,0.00234,4.23,-1.598,0.573,POLE2,"DNA polymerase epsilon 2, accessory subunit"
2037,211056_s_at,0.02557685,0.00234,4.23,-1.59963,0.501,SRD5A1,steroid 5 alpha-reductase 1
2043,200887_s_at,0.02572453,0.00236,4.23,-1.60866,0.511,STAT1,signal transducer and activator of transcription 1
2061,217362_x_at,0.02610667,0.00242,4.21,-1.63335,0.508,HLA-DRB6,"major histocompatibility complex, class II, DR beta 6 (pseudogene)"
2062,204221_x_at,0.02610667,0.00242,4.21,-1.63373,0.592,GLIPR1,GLI pathogenesis related 1
2070,211833_s_at,0.02622155,0.00244,4.2,-1.64218,0.516,BAX,"BCL2 associated X, apoptosis regulator"
2081,214266_s_at,0.02633346,0.00246,4.2,-1.65247,0.698,PDLIM7,PDZ and LIM domain 7
2085,218726_at,0.02638927,0.00247,4.19,-1.65713,0.578,HJURP,Holliday junction recognition protein
2093,209156_s_at,0.02656452,0.0025,4.19,-1.66716,0.902,COL6A2,collagen type VI alpha 2 chain
2095,221581_s_at,0.02667663,0.00251,4.18,-1.67252,0.611,LAT2,linker for activation of T-cells family member 2
2097,209488_s_at,0.02672956,0.00252,-4.18,-1.67589,-0.673,RBPMS,RNA binding protein with multiple splicing
2114,213158_at,0.02687907,0.00255,-4.17,-1.69003,-0.552,ZBTB20,zinc finger and BTB domain containing 20
2122,207826_s_at,0.02694644,0.00257,-4.17,-1.69627,-0.704,ID3,"inhibitor of DNA binding 3, HLH protein"
2125,205722_s_at,0.02714538,0.00259,-4.16,-1.70538,-0.567,GFRA2,GDNF family receptor alpha 2
2127,205099_s_at,0.02715914,0.00259,4.16,-1.70688,0.706,CCR1,C-C motif chemokine receptor 1
2128,201195_s_at,0.02716291,0.0026,4.16,-1.70751,1.08,SLC7A5,solute carrier family 7 member 5
2135,219555_s_at,0.02723132,0.00261,4.16,-1.71356,1.05,CENPN,centromere protein N
2136,206059_at,0.02723132,0.00261,-4.16,-1.71402,-0.582,ZNF91,zinc finger protein 91
2147,210571_s_at,0.0274073,0.00264,-4.15,-1.72675,-0.508,CMAHP,"cytidine monophospho-N-acetylneuraminic acid hydroxylase, pseudogene"
2158,201843_s_at,0.02746764,0.00266,-4.14,-1.73363,-0.645,EFEMP1,EGF containing fibulin like extracellular matrix protein 1
2161,201422_at,0.02751544,0.00267,4.14,-1.73687,0.609,IFI30///PIK3R2,"IFI30, lysosomal thiol reductase///phosphoinositide-3-kinase regulatory subunit 2"
2164,204150_at,0.02755245,0.00268,4.14,-1.74016,0.584,STAB1,stabilin 1
2168,204858_s_at,0.02765914,0.00269,4.13,-1.74564,0.696,TYMP,thymidine phosphorylase
2190,212587_s_at,0.02825468,0.00278,4.11,-1.77823,0.6,PTPRC,"protein tyrosine phosphatase, receptor type C"
2193,214022_s_at,0.02825468,0.00278,4.11,-1.77983,0.569,IFITM1,interferon induced transmembrane protein 1
2197,209555_s_at,0.02828219,0.00279,-4.11,-1.7829,-0.538,CD36,CD36 molecule
2198,203236_s_at,0.02828219,0.00279,4.11,-1.78302,0.613,LGALS9,galectin 9
2202,211367_s_at,0.02852914,0.00282,4.1,-1.79393,0.57,CASP1,caspase 1
2208,201042_at,0.02861311,0.00284,4.1,-1.7998,0.619,TGM2,transglutaminase 2
2210,213975_s_at,0.02873585,0.00285,4.1,-1.80532,0.58,LYZ,lysozyme
2217,210119_at,0.02891486,0.00288,-4.09,-1.81491,-1.19,KCNJ15,potassium voltage-gated channel subfamily J member 15
2231,214453_s_at,0.0292679,0.00293,4.08,-1.83403,0.501,IFI44,interferon induced protein 44
2236,213164_at,0.02947836,0.00296,-4.07,-1.84379,-0.586,SLC5A3,solute carrier family 5 member 3
2251,216233_at,0.03007538,0.00304,4.05,-1.87152,0.548,CD163,CD163 molecule
2261,206806_at,0.03024658,0.00307,-4.05,-1.88204,-0.701,DGKI,diacylglycerol kinase iota
2269,203953_s_at,0.03042758,0.0031,-4.04,-1.89197,-1.59,CLDN3,claudin 3
2277,203167_at,0.03052862,0.00312,4.03,-1.89894,0.884,TIMP2,TIMP metallopeptidase inhibitor 2
2278,213943_at,0.03054114,0.00312,4.03,-1.89982,0.7,TWIST1,twist family bHLH transcription factor 1
2284,219682_s_at,0.03057053,0.00313,-4.03,-1.90354,-0.825,TBX3,T-box 3
2287,208928_at,0.03065536,0.00315,-4.03,-1.90814,-0.516,POR,cytochrome p450 oxidoreductase
2290,202638_s_at,0.03074207,0.00316,4.03,-1.91206,0.57,ICAM1,intercellular adhesion molecule 1
2293,208962_s_at,0.03086696,0.00318,4.02,-1.91762,0.508,MIR1908///FADS1,microRNA 1908///fatty acid desaturase 1
2296,214326_x_at,0.03098707,0.00319,-4.02,-1.923,-0.618,JUND,"JunD proto-oncogene, AP-1 transcription factor subunit"
2298,220532_s_at,0.03098894,0.0032,4.02,-1.92397,0.54,TMEM176B,transmembrane protein 176B
2305,220744_s_at,0.03107832,0.00322,-4.01,-1.93011,-0.718,LOC101927266///IFT122,intraflagellar transport protein 122 homolog///intraflagellar transport 122
2328,221883_at,0.03171803,0.00332,-3.99,-1.96152,-0.588,PKNOX1,PBX/knotted 1 homeobox 1
2347,203828_s_at,0.03195695,0.00337,3.98,-1.97853,0.716,IL32,interleukin 32
2348,209365_s_at,0.03195695,0.00337,3.98,-1.97902,0.648,ECM1,extracellular matrix protein 1
2349,218309_at,0.03195695,0.00337,3.98,-1.97916,0.671,CAMK2N1,calcium/calmodulin dependent protein kinase II inhibitor 1
2359,203381_s_at,0.03212368,0.0034,3.98,-1.98839,0.787,APOE,apolipoprotein E
2360,202627_s_at,0.03216623,0.00341,3.98,-1.9902,1.0,SERPINE1,serpin family E member 1
2366,206765_at,0.0323135,0.00343,3.97,-1.99756,0.706,KCNJ2,potassium voltage-gated channel subfamily J member 2
2369,214702_at,0.03235018,0.00344,3.97,-2.00005,0.842,FN1,fibronectin 1
2375,218816_at,0.03237544,0.00345,-3.97,-2.00406,-0.584,LRRC1,leucine rich repeat containing 1
2379,218503_at,0.03237544,0.00346,-3.97,-2.00522,-0.506,FOCAD,focadhesin
2388,204437_s_at,0.03249932,0.00348,-3.96,-2.01309,-0.984,FOLR1,folate receptor 1
2389,213423_x_at,0.03253388,0.00349,3.96,-2.01462,0.86,TUSC3,tumor suppressor candidate 3
2397,201694_s_at,0.03276086,0.00353,-3.95,-2.02529,-0.546,EGR1,early growth response 1
2404,217593_at,0.03304342,0.00357,-3.94,-2.03733,-0.86,ZSCAN18,zinc finger and SCAN domain containing 18
2405,205534_at,0.03304342,0.00357,3.94,-2.03763,0.676,PCDH7,protocadherin 7
2409,220581_at,0.0330944,0.00358,-3.94,-2.04123,-0.543,CCDC170,coiled-coil domain containing 170
2410,220651_s_at,0.0330944,0.00358,3.94,-2.04138,0.511,MCM10,minichromosome maintenance 10 replication initiation factor
2412,209270_at,0.03314747,0.00359,3.94,-2.0439,0.822,LAMB3,laminin subunit beta 3
2420,210461_s_at,0.03331504,0.00362,-3.93,-2.05255,-0.604,ABLIM1,actin binding LIM protein 1
2423,221665_s_at,0.0333429,0.00363,-3.93,-2.0547,-0.526,EPS8L1,EPS8 like 1
2424,212992_at,0.03335739,0.00363,3.93,-2.05557,0.803,AHNAK2,AHNAK nucleoprotein 2
2430,204401_at,0.03348569,0.00365,3.93,-2.06211,0.959,KCNN4,potassium calcium-activated channel subfamily N member 4
2438,204149_s_at,0.03374896,0.00369,-3.92,-2.07389,-0.693,GSTM4,glutathione S-transferase mu 4
2440,212944_at,0.03375915,0.0037,-3.92,-2.07478,-0.561,SLC5A3,solute carrier family 5 member 3
2446,218584_at,0.03388201,0.00372,-3.92,-2.0814,-0.51,TCTN1,tectonic family member 1
2447,214077_x_at,0.03388201,0.00372,-3.92,-2.08181,-0.507,MEIS3P1,Meis homeobox 3 pseudogene 1
2451,212235_at,0.03392221,0.00373,3.91,-2.08443,0.81,PLXND1,plexin D1
2463,201469_s_at,0.03417319,0.00378,3.91,-2.09719,0.504,SHC1,SHC adaptor protein 1
2469,203560_at,0.03425281,0.0038,3.9,-2.10278,0.686,GGH,gamma-glutamyl hydrolase
2472,210673_x_at,0.03425281,0.0038,-3.9,-2.10329,-0.943,NKX2-1,NK2 homeobox 1
2498,209653_at,0.03517199,0.00394,3.88,-2.14152,0.575,KPNA4,karyopherin subunit alpha 4
2499,204017_at,0.0351979,0.00395,3.88,-2.1427,0.677,KDELR3,KDEL endoplasmic reticulum protein retention receptor 3
2502,217427_s_at,0.03526308,0.00396,-3.87,-2.14586,-0.574,HIRA,histone cell cycle regulator
2504,204709_s_at,0.03528465,0.00397,3.87,-2.14732,0.538,KIF23,kinesin family member 23
2505,211323_s_at,0.03528553,0.00397,-3.87,-2.14775,-0.711,ITPR1,"inositol 1,4,5-trisphosphate receptor type 1"
2507,201348_at,0.03533377,0.00398,-3.87,-2.14999,-0.963,GPX3,glutathione peroxidase 3
2516,218384_at,0.03560081,0.00402,3.86,-2.16149,0.53,CARHSP1,calcium regulated heat stable protein 1
2522,207111_at,0.03565732,0.00404,3.86,-2.16559,0.614,ADGRE1,adhesion G protein-coupled receptor E1
2526,202730_s_at,0.03569894,0.00405,-3.86,-2.16844,-0.516,MIR4680///PDCD4,microRNA 4680///programmed cell death 4 (neoplastic transformation inhibitor)
2527,205364_at,0.03573315,0.00405,-3.86,-2.16984,-0.571,ACOX2,acyl-CoA oxidase 2
2531,218149_s_at,0.03581809,0.00407,-3.86,-2.17402,-0.556,ZNF395,zinc finger protein 395
2534,205253_at,0.03584743,0.00408,-3.85,-2.17614,-0.52,PBX1,PBX homeobox 1
2541,205613_at,0.03589728,0.0041,-3.85,-2.18029,-0.53,SYT17,synaptotagmin 17
2543,209591_s_at,0.03604311,0.00412,-3.85,-2.18537,-0.635,BMP7,bone morphogenetic protein 7
2546,206115_at,0.03606434,0.00413,-3.85,-2.18791,-0.569,EGR3,early growth response 3
2547,203047_at,0.03606434,0.00413,3.85,-2.18798,0.531,STK10,serine/threonine kinase 10
2563,218312_s_at,0.03655412,0.00421,-3.83,-2.20796,-0.993,ZSCAN18,zinc finger and SCAN domain containing 18
2564,203305_at,0.03660612,0.00421,3.83,-2.21004,0.633,F13A1,coagulation factor XIII A chain
2566,221521_s_at,0.03660612,0.00422,3.83,-2.21064,0.532,GINS2,GINS complex subunit 2
2577,203329_at,0.03692083,0.00427,-3.82,-2.22397,-0.524,PTPRM,"protein tyrosine phosphatase, receptor type M"
2580,204994_at,0.03695848,0.00428,3.82,-2.22653,0.509,MX2,MX dynamin like GTPase 2
2585,219574_at,0.03700156,0.0043,3.82,-2.23014,0.504,MARCH1,membrane associated ring-CH-type finger 1
2587,207977_s_at,0.03700156,0.0043,-3.82,-2.23046,-0.629,DPT,dermatopontin
2592,209759_s_at,0.03714155,0.00432,-3.82,-2.23615,-0.709,ECI1,enoyl-CoA delta isomerase 1
2604,213106_at,0.03738131,0.00437,-3.81,-2.24769,-0.968,ATP8A1,ATPase phospholipid transporting 8A1
2611,213543_at,0.03752765,0.0044,-3.8,-2.25431,-0.647,SGCD,sarcoglycan delta
2627,212444_at,0.03765268,0.00444,-3.8,-2.26413,-1.34,GPRC5A,G protein-coupled receptor class C group 5 member A
2628,204972_at,0.03765268,0.00444,3.8,-2.26445,0.659,OAS2,2'-5'-oligoadenylate synthetase 2
2631,204766_s_at,0.03780793,0.00447,3.79,-2.2701,0.668,NUDT1,nudix hydrolase 1
2669,202833_s_at,0.03891429,0.00466,3.77,-2.31488,0.963,SERPINA1,serpin family A member 1
2673,209230_s_at,0.03896328,0.00468,-3.76,-2.31733,-0.626,NUPR1,"nuclear protein 1, transcriptional regulator"
2678,214121_x_at,0.03908944,0.0047,3.76,-2.3226,0.739,PDLIM7,PDZ and LIM domain 7
2692,220723_s_at,0.03928617,0.00475,-3.75,-2.33317,-0.613,CWH43,cell wall biogenesis 43 C-terminal homolog
2699,219436_s_at,0.03950737,0.00479,-3.75,-2.342,-0.724,EMCN,endomucin
2700,202497_x_at,0.03950737,0.00479,3.75,-2.34203,0.925,SLC2A3,solute carrier family 2 member 3
2702,218901_at,0.03960614,0.00481,-3.75,-2.34565,-0.584,PLSCR4,phospholipid scramblase 4
2710,214579_at,0.03967566,0.00483,-3.74,-2.35023,-0.627,NIPAL3,NIPA like domain containing 3
2714,215071_s_at,0.03984119,0.00485,-3.74,-2.35606,-0.594,HIST1H2AC,"histone cluster 1, H2ac"
2731,203632_s_at,0.04039879,0.00495,-3.73,-2.37685,-0.758,GPRC5B,G protein-coupled receptor class C group 5 member B
2745,218627_at,0.04068771,0.00501,3.72,-2.38948,0.562,DRAM1,DNA damage regulated autophagy modulator 1
2760,209877_at,0.04124778,0.00511,3.71,-2.40948,0.77,SNCG,synuclein gamma
2761,222062_at,0.04124778,0.00511,3.71,-2.40958,0.506,IL27RA,interleukin 27 receptor subunit alpha
2771,209822_s_at,0.04166007,0.00518,-3.7,-2.42376,-0.528,VLDLR,very low density lipoprotein receptor
2772,202613_at,0.04166007,0.00518,3.7,-2.42394,0.501,CTPS1,CTP synthase 1
2776,218523_at,0.04176954,0.00521,-3.69,-2.42814,-0.529,LHPP,phospholysine phosphohistidine inorganic pyrophosphate phosphatase
2785,217818_s_at,0.04194019,0.00524,3.69,-2.43568,0.619,ARPC4,actin related protein 2/3 complex subunit 4
2787,212070_at,0.04202457,0.00526,-3.69,-2.43849,-0.795,ADGRG1,adhesion G protein-coupled receptor G1
2789,211303_x_at,0.04206356,0.00527,3.69,-2.44033,0.527,FOLH1B,folate hydrolase 1B
2792,61734_at,0.04212451,0.00528,3.68,-2.44279,0.741,RCN3,reticulocalbin 3
2798,203369_x_at,0.04231255,0.00532,3.68,-2.44998,0.515,PDLIM7,PDZ and LIM domain 7
2799,214452_at,0.04231255,0.00532,3.68,-2.4501,0.662,BCAT1,branched chain amino acid transaminase 1
2809,212841_s_at,0.04241351,0.00535,-3.68,-2.4561,-0.548,PPFIBP2,PPFIA binding protein 2
2813,212158_at,0.04252645,0.00537,-3.67,-2.46031,-0.985,SDC2,syndecan 2
2814,209504_s_at,0.04252768,0.00537,-3.67,-2.4607,-0.61,PLEKHB1,pleckstrin homology domain containing B1
2818,202037_s_at,0.04265322,0.0054,-3.67,-2.46521,-0.509,SFRP1,secreted frizzled related protein 1
2819,206315_at,0.04271264,0.00541,-3.67,-2.46701,-0.521,CRLF1,cytokine receptor like factor 1
2834,210130_s_at,0.04314868,0.00549,-3.66,-2.48322,-0.598,TM7SF2,transmembrane 7 superfamily member 2
2838,201110_s_at,0.04326841,0.00551,3.66,-2.48726,0.621,THBS1,thrombospondin 1
2851,214085_x_at,0.04361806,0.00558,3.65,-2.50027,0.555,GLIPR1,GLI pathogenesis related 1
2854,219385_at,0.04369943,0.0056,3.65,-2.50327,0.686,SLAMF8,SLAM family member 8
2859,211429_s_at,0.04371341,0.00561,3.64,-2.5054,0.785,SERPINA1,serpin family A member 1
2861,204638_at,0.04374675,0.00562,3.64,-2.50691,0.653,ACP5,"acid phosphatase 5, tartrate resistant"
2873,208937_s_at,0.04407036,0.00568,-3.64,-2.51882,-0.81,ID1,"inhibitor of DNA binding 1, HLH protein"
2882,201465_s_at,0.0442458,0.00572,-3.63,-2.52613,-0.71,JUN,"Jun proto-oncogene, AP-1 transcription factor subunit"
2894,219102_at,0.04442191,0.00577,3.63,-2.53452,0.626,RCN3,reticulocalbin 3
2897,202340_x_at,0.04449596,0.00579,-3.62,-2.53729,-1.28,NR4A1,nuclear receptor subfamily 4 group A member 1
2906,203813_s_at,0.04491229,0.00586,-3.62,-2.55007,-0.79,SLIT3,slit guidance ligand 3
2912,213599_at,0.04493046,0.00587,3.61,-2.55261,0.516,OIP5,Opa interacting protein 5
2918,201261_x_at,0.0450403,0.00591,3.61,-2.55857,0.592,BGN,biglycan
2923,211806_s_at,0.0450403,0.00591,-3.61,-2.55949,-0.8,KCNJ15,potassium voltage-gated channel subfamily J member 15
2955,212062_at,0.04629961,0.00614,-3.59,-2.59861,-0.615,ATP9A,ATPase phospholipid transporting 9A (putative)
2961,209825_s_at,0.0465609,0.00619,3.58,-2.60691,0.642,MIR3658///UCK2,microRNA 3658///uridine-cytidine kinase 2
2978,202693_s_at,0.04712439,0.0063,3.57,-2.62476,0.594,STK17A,serine/threonine kinase 17a
2996,214596_at,0.04739308,0.00637,3.56,-2.63681,0.526,CHRM3,cholinergic receptor muscarinic 3
3018,212396_s_at,0.04775905,0.00647,3.55,-2.65224,0.775,EMC1,ER membrane protein complex subunit 1
3019,212624_s_at,0.04781724,0.00648,3.55,-2.65384,0.668,CHN1,chimerin 1
3023,210115_at,0.0480184,0.00652,3.55,-2.65952,0.752,RPL39L,ribosomal protein L39 like
3030,213068_at,0.04823408,0.00656,-3.54,-2.66683,-0.73,DPT,dermatopontin
3032,210230_at,0.04823844,0.00657,-3.54,-2.66728,-1.14,,
3052,204328_at,0.04851462,0.00665,3.53,-2.6799,0.626,TMC6,transmembrane channel like 6
3067,219279_at,0.04931245,0.00679,3.52,-2.70176,0.725,DOCK10,dedicator of cytokinesis 10
3072,204298_s_at,0.04948873,0.00683,3.52,-2.70738,0.575,LOX,lysyl oxidase
3081,204344_s_at,0.04973351,0.00688,3.51,-2.71513,0.581,SEC23A,"Sec23 homolog A, coat complex II component"
3091,204388_s_at,0.04989345,0.00692,-3.51,-2.72176,-0.64,MAOA,monoamine oxidase A
3097,205891_at,0.04994844,0.00694,3.51,-2.72488,0.565,ADORA2B,adenosine A2b receptor
3102,222033_s_at,0.05007009,0.00697,-3.5,-2.72934,-0.528,FLT1,fms related tyrosine kinase 1
3124,220014_at,0.05057926,0.00709,3.49,-2.74691,0.514,PRR16,proline rich 16
3136,222020_s_at,0.05102018,0.00718,3.48,-2.75984,0.573,LOC102725271///NTM,neurotrimin-like///neurotrimin
3137,203535_at,0.05102018,0.00718,3.48,-2.75987,0.924,S100A9,S100 calcium binding protein A9
3150,204136_at,0.05150469,0.00728,3.48,-2.77382,1.1,COL7A1,collagen type VII alpha 1 chain
3164,202825_at,0.05179371,0.00736,-3.47,-2.78443,-0.509,SLC25A4,solute carrier family 25 member 4
3166,219000_s_at,0.05183624,0.00737,3.47,-2.78561,0.503,DSCC1,DNA replication and sister chromatid cohesion 1
3175,219522_at,0.05205552,0.00742,3.46,-2.79286,0.58,FJX1,four jointed box 1
3188,212325_at,0.05276244,0.00755,-3.45,-2.8109,-0.503,LIMCH1,LIM and calponin homology domains 1
3196,209070_s_at,0.05296889,0.0076,-3.45,-2.81747,-0.761,RGS5,regulator of G-protein signaling 5
3207,204389_at,0.05314005,0.00765,-3.44,-2.82466,-0.708,MAOA,monoamine oxidase A
3219,213324_at,0.05326455,0.0077,3.44,-2.83054,0.528,SRC,"SRC proto-oncogene, non-receptor tyrosine kinase"
3227,211795_s_at,0.05355308,0.00776,3.43,-2.83914,0.505,FYB,FYN binding protein
3233,206299_at,0.05373239,0.0078,-3.43,-2.84396,-0.615,FAM155B,family with sequence similarity 155 member B
3246,203148_s_at,0.05407907,0.00788,3.42,-2.85513,0.64,TRIM14,tripartite motif containing 14
3255,200755_s_at,0.05424076,0.00793,3.42,-2.86104,0.614,CALU,calumenin
3256,211024_s_at,0.05424076,0.00793,-3.42,-2.86115,-1.22,NKX2-1,NK2 homeobox 1
3257,204416_x_at,0.05424076,0.00793,3.42,-2.8617,0.935,APOC1,apolipoprotein C1
3267,212154_at,0.05448155,0.00799,-3.42,-2.86903,-0.825,SDC2,syndecan 2
3270,218894_s_at,0.05453116,0.008,3.41,-2.87076,0.615,MAGOHB,"mago homolog B, exon junction complex core component"
3286,211958_at,0.05476692,0.00808,-3.41,-2.88031,-0.518,IGFBP5,insulin like growth factor binding protein 5
3287,203797_at,0.05476692,0.00808,3.41,-2.8805,0.595,VSNL1,visinin like 1
3288,205943_at,0.05488401,0.0081,3.41,-2.883,0.674,TDO2,"tryptophan 2,3-dioxygenase"
3290,201242_s_at,0.05489745,0.00811,-3.41,-2.88387,-0.734,ATP1B1,ATPase Na+/K+ transporting subunit beta 1
3297,201235_s_at,0.05515686,0.00817,-3.4,-2.89142,-0.593,BTG2,BTG anti-proliferation factor 2
3322,213338_at,0.05592675,0.00834,3.39,-2.91283,1.1,TMEM158,transmembrane protein 158 (gene/pseudogene)
3328,203946_s_at,0.056077,0.00838,-3.39,-2.91742,-0.545,ARG2,arginase 2
3332,220615_s_at,0.05618517,0.0084,3.38,-2.92063,0.558,FAR2,fatty acyl-CoA reductase 2
3351,202458_at,0.05642461,0.00849,3.38,-2.93106,0.603,PRSS23,"protease, serine 23"
3382,203934_at,0.05680356,0.00862,-3.37,-2.94709,-0.509,KDR,kinase insert domain receptor
3391,213553_x_at,0.05721803,0.00871,3.36,-2.95726,0.543,APOC1,apolipoprotein C1
3410,219127_at,0.05757935,0.00881,-3.35,-2.96942,-0.818,PRR15L,proline rich 15 like
3414,201044_x_at,0.05769221,0.00884,-3.35,-2.97262,-1.13,DUSP1,dual specificity phosphatase 1
3425,202528_at,0.05796857,0.00891,3.35,-2.98081,0.592,GALE,UDP-galactose-4-epimerase
3439,209283_at,0.05861071,0.00905,-3.34,-2.99639,-1.17,CRYAB,crystallin alpha B
3455,213848_at,0.05895744,0.00914,3.33,-3.00704,0.507,DUSP7,dual specificity phosphatase 7
3456,205403_at,0.05899148,0.00915,3.33,-3.00792,0.713,IL1R2,interleukin 1 receptor type 2
3464,214188_at,0.05937711,0.00923,-3.32,-3.01695,-0.681,,
3466,202200_s_at,0.0593924,0.00924,3.32,-3.0178,0.529,SRPK1,SRSF protein kinase 1
3472,215807_s_at,0.05964919,0.0093,-3.32,-3.02399,-0.822,PLXNB1,plexin B1
3481,221591_s_at,0.05987,0.00936,3.31,-3.03041,0.6,FAM64A,family with sequence similarity 64 member A
3483,205860_x_at,0.06021465,0.00941,3.31,-3.03687,0.724,FOLH1B///FOLH1,folate hydrolase 1B///folate hydrolase (prostate-specific membrane antigen) 1
3502,213618_at,0.06070602,0.00954,-3.3,-3.05088,-0.501,ARAP2,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2"
3505,214701_s_at,0.06078579,0.00956,3.3,-3.05295,1.0,FN1,fibronectin 1
3513,221029_s_at,0.06086213,0.0096,3.3,-3.05657,0.798,WNT5B,Wnt family member 5B
3517,203798_s_at,0.06109257,0.00965,3.3,-3.06159,0.663,VSNL1,visinin like 1
3520,220057_at,0.0611252,0.00966,3.29,-3.06301,1.23,XAGE1B///XAGE1E,X antigen family member 1B///X antigen family member 1E
3535,221666_s_at,0.0612409,0.00972,3.29,-3.06929,0.649,PYCARD,PYD and CARD domain containing
3544,209228_x_at,0.06158106,0.0098,3.29,-3.07754,0.683,TUSC3,tumor suppressor candidate 3
3558,204381_at,0.0618336,0.00988,-3.28,-3.08592,-0.562,LRP3,LDL receptor related protein 3
3561,202628_s_at,0.06187621,0.00989,3.28,-3.08732,0.993,SERPINE1,serpin family E member 1
3592,203240_at,0.06363792,0.0103,-3.26,-3.12483,-1.32,FCGBP,Fc fragment of IgG binding protein
3629,216841_s_at,0.06449203,0.0105,3.24,-3.1489,0.549,LOC100129518///SOD2,"uncharacterized LOC100129518///superoxide dismutase 2, mitochondrial"
3641,213156_at,0.06490642,0.0106,-3.23,-3.1588,-0.503,ZBTB20,zinc finger and BTB domain containing 20
3645,219985_at,0.0650259,0.0106,3.23,-3.16179,0.709,HS3ST3A1,heparan sulfate-glucosamine 3-sulfotransferase 3A1
3648,203434_s_at,0.06520548,0.0107,3.23,-3.16563,0.929,MME,membrane metallo-endopeptidase
3649,201785_at,0.06520548,0.0107,3.23,-3.16573,0.519,RNASE1,"ribonuclease A family member 1, pancreatic"
3651,205363_at,0.0653249,0.0107,-3.23,-3.16815,-0.613,BBOX1,gamma-butyrobetaine hydroxylase 1
3661,203878_s_at,0.06601331,0.0108,3.22,-3.18167,0.712,MMP11,matrix metallopeptidase 11
3668,209772_s_at,0.06621696,0.0109,-3.22,-3.18679,-1.28,CD24,CD24 molecule
3681,214511_x_at,0.0664545,0.011,3.21,-3.1942,0.612,FCGR1B,Fc fragment of IgG receptor Ib
3684,209040_s_at,0.0665642,0.011,3.21,-3.19649,0.523,PSMB8,proteasome subunit beta 8
3687,203424_s_at,0.06671722,0.011,-3.21,-3.19966,-0.654,IGFBP5,insulin like growth factor binding protein 5
3688,216971_s_at,0.06671889,0.011,3.21,-3.20011,0.511,PLEC,plectin
3695,219815_at,0.06694299,0.0111,3.21,-3.20531,0.503,GAL3ST4,galactose-3-O-sulfotransferase 4
3707,211959_at,0.06761906,0.0113,-3.2,-3.21886,-0.849,IGFBP5,insulin like growth factor binding protein 5
3730,214095_at,0.06865846,0.0115,3.18,-3.2407,0.525,SHMT2,serine hydroxymethyltransferase 2
3747,202859_x_at,0.06921665,0.0116,3.18,-3.25357,0.616,CXCL8,C-X-C motif chemokine ligand 8
3748,206858_s_at,0.06923255,0.0116,3.18,-3.25418,0.622,HOXC6,homeobox C6
3752,209969_s_at,0.06928841,0.0117,3.17,-3.25599,0.853,STAT1,signal transducer and activator of transcription 1
3754,202672_s_at,0.06929906,0.0117,-3.17,-3.25678,-0.822,ATF3,activating transcription factor 3
3756,203895_at,0.06936716,0.0117,-3.17,-3.25823,-0.559,PLCB4,phospholipase C beta 4
3782,213428_s_at,0.07021994,0.0119,3.16,-3.27769,0.636,COL6A1,collagen type VI alpha 1 chain
3795,205226_at,0.07035884,0.012,-3.16,-3.28319,-0.546,PDGFRL,platelet derived growth factor receptor like
3801,202178_at,0.07067059,0.0121,-3.15,-3.2893,-0.521,PRKCZ,protein kinase C zeta
3812,202747_s_at,0.07084538,0.0121,-3.15,-3.29475,-0.562,ITM2A,integral membrane protein 2A
3822,205483_s_at,0.07140439,0.0123,3.14,-3.30541,0.79,ISG15,ISG15 ubiquitin-like modifier
3823,214974_x_at,0.07151052,0.0123,3.14,-3.30731,0.814,CXCL5,C-X-C motif chemokine ligand 5
3837,212009_s_at,0.07179,0.0124,3.14,-3.31487,0.502,STIP1,stress induced phosphoprotein 1
3840,211013_x_at,0.07181938,0.0124,3.14,-3.31608,0.518,PML,promyelocytic leukemia
3851,219593_at,0.07218928,0.0125,3.13,-3.32421,0.815,SLC15A3,solute carrier family 15 member 3
3852,202219_at,0.0722054,0.0125,3.13,-3.32471,0.508,SLC6A8,solute carrier family 6 member 8
3855,205980_s_at,0.07260145,0.0126,-3.13,-3.33106,-0.706,PRR5-ARHGAP8///ARHGAP8,PRR5-ARHGAP8 readthrough///Rho GTPase activating protein 8
3864,218223_s_at,0.07281759,0.0126,3.12,-3.33645,0.566,PLEKHO1,pleckstrin homology domain containing O1
3874,218675_at,0.07317915,0.0127,-3.12,-3.34456,-0.722,SLC22A17,solute carrier family 22 member 17
3884,204014_at,0.07334613,0.0128,3.12,-3.34905,0.584,DUSP4,dual specificity phosphatase 4
3899,204139_x_at,0.07370004,0.0129,-3.11,-3.35831,-0.645,MZF1,myeloid zinc finger 1
3911,212092_at,0.07380449,0.013,3.11,-3.36266,0.535,PEG10,paternally expressed 10
3954,216236_s_at,0.07496559,0.0133,3.09,-3.38938,0.592,SLC2A14///SLC2A3,solute carrier family 2 member 14///solute carrier family 2 member 3
