,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
225,214981_at,1.27e-19,5.23e-22,15.4812106,39.843289,1.18298404,POSTN,periostin
226,209446_s_at,1.33e-19,5.51e-22,15.4638137,39.792049,3.33280953,,
227,223325_at,1.33e-19,5.54e-22,-15.462293,39.787568,-0.92048371,TXNDC11,thioredoxin domain containing 11
228,232916_at,1.45e-19,6.06e-22,15.4319957,39.698237,2.07924167,,
229,211719_x_at,1.45e-19,6.12e-22,15.4288815,39.689049,3.53818129,FN1,fibronectin 1
230,217650_x_at,1.46e-19,6.17e-22,15.4258304,39.680045,1.09189662,ST3GAL2,"ST3 beta-galactoside alpha-2,3-sialyltransferase 2"
231,202729_s_at,1.47e-19,6.24e-22,15.4223694,39.66983,3.08112468,LTBP1,latent transforming growth factor beta binding protein 1
232,213900_at,1.47e-19,6.26e-22,-15.4209059,39.665511,-4.23540091,FAM189A2,family with sequence similarity 189 member A2
233,225728_at,1.5e-19,6.4e-22,-15.4134383,39.643465,-4.82423563,SORBS2,sorbin and SH3 domain containing 2
234,223427_s_at,1.58e-19,6.8e-22,-15.3933927,39.584251,-4.2614615,EPB41L4B,erythrocyte membrane protein band 4.1 like 4B
235,227452_at,1.58e-19,6.83e-22,15.391919,39.579896,2.52393128,LINC00673///LINC00511,long intergenic non-protein coding RNA 673///long intergenic non-protein coding RNA 511
236,222833_at,1.66e-19,7.19e-22,-15.3743852,39.528058,-2.71055345,LPCAT2,lysophosphatidylcholine acyltransferase 2
237,46142_at,1.7e-19,7.43e-22,-15.3637172,39.4965,-2.15061429,LMF1,lipase maturation factor 1
238,204320_at,1.7e-19,7.44e-22,15.3629968,39.494369,4.24796105,COL11A1,collagen type XI alpha 1 chain
239,207173_x_at,1.71e-19,7.5e-22,15.3606413,39.487398,3.72426023,CDH11,cadherin 11
240,212233_at,1.75e-19,7.720000000000001e-22,15.3509041,39.458577,2.12480048,MAP1B,microtubule associated protein 1B
241,226933_s_at,1.75e-19,7.74e-22,-15.3499958,39.455888,-4.49796969,ID4,"inhibitor of DNA binding 4, HLH protein"
242,215446_s_at,1.97e-19,8.75e-22,15.3089733,39.334332,3.28588569,LOX,lysyl oxidase
243,203911_at,2e-19,8.930000000000001e-22,-15.3020646,39.31384,-3.77687038,RAP1GAP,RAP1 GTPase activating protein
244,210471_s_at,2.15e-19,9.63e-22,-15.2769178,39.2392,-3.71363069,KCNAB1,potassium voltage-gated channel subfamily A member regulatory beta subunit 1
245,235961_at,2.25e-19,1.0100000000000002e-21,15.26035,39.189981,1.46635577,GPR161,G protein-coupled receptor 161
246,207277_at,2.39e-19,1.08e-21,15.2389635,39.126395,2.35006684,CD209,CD209 molecule
247,227293_at,2.5e-19,1.13e-21,-15.2222965,39.076802,-1.67838762,FIP1L1,factor interacting with PAPOLA and CPSF1
248,224976_at,2.52e-19,1.16e-21,-15.2161756,39.05858,-2.95744541,NFIA,nuclear factor I A
249,202744_at,2.52e-19,1.16e-21,-15.2158507,39.057613,-1.98932039,SLC20A2,solute carrier family 20 member 2
250,204464_s_at,2.52e-19,1.16e-21,15.2146539,39.054049,3.07306169,EDNRA,endothelin receptor type A
251,243380_at,2.52e-19,1.16e-21,-15.2143502,39.053145,-2.46981846,,
252,203671_at,2.63e-19,1.2200000000000001e-21,-15.1978133,39.003888,-2.06473311,TPMT,thiopurine S-methyltransferase
253,220168_at,2.63e-19,1.2200000000000001e-21,-15.1970215,39.001529,-2.84673754,CASC1,cancer susceptibility candidate 1
254,235830_at,2.71e-19,1.2600000000000002e-21,-15.1866376,38.97058,-2.04615656,NT5DC1,5'-nucleotidase domain containing 1
255,231944_at,2.71e-19,1.27e-21,-15.1845701,38.964417,-2.48914762,ERO1B,endoplasmic reticulum oxidoreductase 1 beta
256,224896_s_at,2.73e-19,1.29e-21,15.1806204,38.95264,1.57650326,TTL,tubulin tyrosine ligase
257,231729_s_at,2.98e-19,1.41e-21,-15.1500778,38.861509,-2.20486087,CAPS,calcyphosine
258,1554485_s_at,2.98e-19,1.41e-21,-15.1496409,38.860205,-2.60865671,TMEM37,transmembrane protein 37
259,212031_at,3e-19,1.43e-21,15.1459176,38.849087,1.19216348,RBM25,RNA binding motif protein 25
260,230230_at,3.03e-19,1.4500000000000002e-21,-15.1415003,38.835895,-2.44500273,PTPN4,"protein tyrosine phosphatase, non-receptor type 4"
261,227526_at,3.04e-19,1.46e-21,-15.1391457,38.828862,-3.84022176,CDON,"cell adhesion associated, oncogene regulated"
262,231047_at,3.04e-19,1.46e-21,-15.1381862,38.825996,-2.32134012,,
263,220161_s_at,3.1e-19,1.5000000000000001e-21,-15.1295183,38.800099,-4.59686234,EPB41L4B,erythrocyte membrane protein band 4.1 like 4B
264,232336_at,3.4e-19,1.65e-21,-15.0982923,38.706726,-2.3694,ZSWIM5,zinc finger SWIM-type containing 5
265,227719_at,3.42e-19,1.6700000000000002e-21,-15.094173,38.694399,-3.96404774,SMAD9,SMAD family member 9
266,218416_s_at,3.42e-19,1.6700000000000002e-21,-15.0936445,38.692818,-1.70121058,SLC48A1,solute carrier family 48 member 1
267,219643_at,3.51e-19,1.73e-21,-15.082733,38.660155,-4.11658423,LRP1B,LDL receptor related protein 1B
268,226829_at,3.51e-19,1.73e-21,-15.0815574,38.656635,-3.2179033,AFAP1L2,actin filament associated protein 1 like 2
269,201612_at,3.51e-19,1.73e-21,-15.0811441,38.655397,-1.47305066,ALDH9A1,aldehyde dehydrogenase 9 family member A1
270,224367_at,3.51e-19,1.7400000000000003e-21,-15.0802514,38.652724,-4.60803086,BEX2,brain expressed X-linked 2
271,206069_s_at,3.57e-19,1.78e-21,-15.0734902,38.632475,-3.09299569,ACADL,"acyl-CoA dehydrogenase, long chain"
272,207761_s_at,3.58e-19,1.79e-21,-15.0714296,38.626302,-3.24040748,METTL7A,methyltransferase like 7A
273,203878_s_at,3.63e-19,1.82e-21,15.0654156,38.608285,2.58109502,MMP11,matrix metallopeptidase 11
274,202679_at,3.66e-19,1.8400000000000002e-21,15.0611884,38.595617,1.87695947,NPC1,NPC intracellular cholesterol transporter 1
275,243041_s_at,3.78e-19,1.91e-21,-15.0494274,38.560363,-1.9158114,,
276,213059_at,3.82e-19,1.9300000000000003e-21,15.0452359,38.547794,1.90807339,CREB3L1,cAMP responsive element binding protein 3 like 1
277,204668_at,3.82e-19,1.94e-21,15.0436878,38.543151,2.07735201,RNF24,ring finger protein 24
278,235556_at,3.89e-19,1.98e-21,-15.0367166,38.522241,-1.94513264,CREBRF,CREB3 regulatory factor
279,202006_at,3.93e-19,2.01e-21,15.0322813,38.508934,1.2604437,PTPN12,"protein tyrosine phosphatase, non-receptor type 12"
280,213139_at,3.95e-19,2.0300000000000002e-21,15.0288712,38.498701,3.32062879,SNAI2,snail family transcriptional repressor 2
281,204084_s_at,4.05e-19,2.0900000000000002e-21,-15.0188734,38.468692,-1.64029217,CLN5,"ceroid-lipofuscinosis, neuronal 5"
282,1552790_a_at,4.05e-19,2.1e-21,-15.0173404,38.464089,-2.09720181,SEC62,"SEC62 homolog, preprotein translocation factor"
283,209068_at,4.05e-19,2.11e-21,-15.0169845,38.463021,-1.48317954,HNRNPDL,heterogeneous nuclear ribonucleoprotein D like
284,241782_at,4.08e-19,2.13e-21,-15.0139443,38.453892,-3.43224884,NEBL,nebulette
285,204800_s_at,4.2e-19,2.2e-21,-15.0027622,38.420306,-1.91466553,DHRS12,dehydrogenase/reductase 12
286,213596_at,4.26e-19,2.2400000000000003e-21,14.9971623,38.403481,2.0790265,CASP4,caspase 4
287,204793_at,4.29e-19,2.26e-21,-14.9933819,38.39212,-3.57501348,GPRASP1,G protein-coupled receptor associated sorting protein 1
288,201588_at,4.32e-19,2.2800000000000002e-21,-14.9901542,38.382419,-1.45328886,TXNL1,thioredoxin like 1
289,226599_at,4.32e-19,2.29e-21,-14.9890334,38.379049,-2.57616689,FHDC1,FH2 domain containing 1
290,223178_s_at,4.67e-19,2.4900000000000004e-21,-14.9619649,38.297636,-2.12036833,NT5DC1,5'-nucleotidase domain containing 1
291,1552619_a_at,4.86e-19,2.6e-21,14.947856,38.255163,3.941443,ANLN,anillin actin binding protein
292,239006_at,4.88e-19,2.61e-21,-14.9455737,38.24829,-6.8412761,SLC26A7,solute carrier family 26 member 7
293,214180_at,4.89e-19,2.6300000000000002e-21,-14.9437069,38.242668,-2.45079453,MAN1C1,mannosidase alpha class 1C member 1
294,228214_at,4.95e-19,2.67e-21,-14.938268,38.226286,-1.8874142,SOX6,SRY-box 6
295,227498_at,5.05e-19,2.73e-21,-14.930832,38.203882,-3.12876686,SOX6,SRY-box 6
296,218858_at,5.07e-19,2.7500000000000003e-21,-14.9283881,38.196517,-3.98077303,DEPTOR,DEP domain containing MTOR-interacting protein
297,239297_at,5.1e-19,2.7800000000000003e-21,-14.9252832,38.18716,-3.88024428,LOC101927137///KIAA1456,uncharacterized LOC101927137///KIAA1456
298,200711_s_at,5.14e-19,2.8100000000000003e-21,-14.9215782,38.175992,-1.31185982,SKP1,S-phase kinase-associated protein 1
299,204575_s_at,5.8e-19,3.1800000000000004e-21,14.8810747,38.053788,2.33132246,MMP19,matrix metallopeptidase 19
300,220055_at,5.82e-19,3.2e-21,-14.8788512,38.047074,-1.79998372,ZNF287,zinc finger protein 287
301,206912_at,5.86e-19,3.2400000000000004e-21,-14.8754243,38.036724,-5.40538943,FOXE1,forkhead box E1
302,212364_at,5.88e-19,3.2600000000000002e-21,14.8729073,38.029121,1.99432939,MYO1B,myosin IB
303,225982_at,5.91e-19,3.2800000000000003e-21,-14.8705256,38.021927,-1.05220205,UBTF,"upstream binding transcription factor, RNA polymerase I"
304,201609_x_at,6.04e-19,3.3700000000000004e-21,14.8622531,37.996931,0.92600624,ICMT,isoprenylcysteine carboxyl methyltransferase
305,238861_at,6.1e-19,3.4200000000000005e-21,-14.8576853,37.983125,-1.84255099,SSBP2,single stranded DNA binding protein 2
306,225481_at,6.27e-19,3.52e-21,14.8477417,37.953063,2.23995541,FRMD6,FERM domain containing 6
307,51158_at,6.28e-19,3.5400000000000006e-21,-14.846334,37.948806,-2.18436044,FAM174B,family with sequence similarity 174 member B
308,213954_at,6.32e-19,3.57e-21,-14.8428906,37.938392,-3.28945945,FAM169A,family with sequence similarity 169 member A
309,235228_at,6.39e-19,3.6200000000000004e-21,-14.8384085,37.924834,-3.9296944,CCDC85A,coiled-coil domain containing 85A
310,230285_at,6.49e-19,3.69e-21,-14.8323931,37.906635,-3.1110606,SVIP,small VCP interacting protein
311,208165_s_at,6.49e-19,3.7e-21,-14.8313657,37.903526,-2.95016338,PRSS16,"protease, serine 16"
312,224975_at,6.52e-19,3.7400000000000005e-21,-14.828172,37.893862,-2.91964978,NFIA,nuclear factor I A
313,207981_s_at,6.52e-19,3.7400000000000005e-21,-14.8277354,37.89254,-3.8603685,ESRRG,estrogen related receptor gamma
314,238116_at,6.71e-19,3.8600000000000005e-21,-14.8171678,37.860551,-2.73438556,DYNLRB2,dynein light chain roadblock-type 2
315,238657_at,6.73e-19,3.89e-21,-14.8152315,37.854688,-2.32857852,UBXN10,UBX domain protein 10
316,202007_at,6.75e-19,3.9200000000000006e-21,14.8124781,37.84635,2.60238258,NID1,nidogen 1
317,202310_s_at,6.75e-19,3.9300000000000005e-21,14.8121059,37.845223,3.83273763,COL1A1,collagen type I alpha 1 chain
318,206364_at,7.01e-19,4.09e-21,14.798695,37.804597,3.54991574,KIF14,kinesin family member 14
319,208709_s_at,7.07e-19,4.14e-21,14.794839,37.792912,0.77839841,NRDC,nardilysin convertase
320,227190_at,7.15e-19,4.2e-21,-14.7901931,37.778831,-2.09541022,TMEM37,transmembrane protein 37
321,1554789_a_at,7.2e-19,4.2400000000000005e-21,-14.7867137,37.768283,-5.96114502,PDE8B,phosphodiesterase 8B
322,209586_s_at,7.23e-19,4.27e-21,-14.7846042,37.761887,-1.71541328,PRUNE1,prune exopolyphosphatase
323,219522_at,7.26e-19,4.3000000000000006e-21,14.7821256,37.754372,2.77403367,FJX1,four jointed box 1
324,229816_at,7.29e-19,4.3600000000000006e-21,-14.7777836,37.741204,-2.56411866,WDR78,WD repeat domain 78
325,214866_at,7.29e-19,4.3700000000000005e-21,14.7769936,37.738808,2.92989733,PLAUR,"plasminogen activator, urokinase receptor"
326,239894_at,7.29e-19,4.3700000000000005e-21,-14.776739,37.738036,-2.12891357,NEBL-AS1,NEBL antisense RNA 1
327,229312_s_at,7.29e-19,4.38e-21,-14.7764942,37.737294,-2.02241225,GKAP1,G kinase anchoring protein 1
328,218417_s_at,7.42e-19,4.46e-21,-14.7699294,37.71738,-1.79854888,SLC48A1,solute carrier family 48 member 1
329,221485_at,7.54e-19,4.5500000000000006e-21,14.7636382,37.698291,1.60596869,B4GALT5,"beta-1,4-galactosyltransferase 5"
330,212539_at,7.58e-19,4.59e-21,14.760745,37.689511,1.18730105,CHD1L,chromodomain helicase DNA binding protein 1 like
331,202878_s_at,7.67e-19,4.66e-21,14.7560382,37.675225,2.01190528,CD93,CD93 molecule
332,209740_s_at,7.78e-19,4.7400000000000006e-21,-14.7506068,37.658735,-3.05668894,PNPLA4,patatin like phospholipase domain containing 4
333,228232_s_at,7.81e-19,4.77e-21,-14.7482908,37.651703,-2.57351591,VSIG2,V-set and immunoglobulin domain containing 2
334,226363_at,7.99e-19,4.9e-21,14.7398263,37.625995,1.47274706,ABCC5,ATP binding cassette subfamily C member 5
335,211973_at,8.15e-19,5.01e-21,-14.7323644,37.603325,-2.12736347,NUDT3,nudix hydrolase 3
336,218181_s_at,8.27e-19,5.09e-21,14.7267851,37.586369,2.04230023,MAP4K4,mitogen-activated protein kinase kinase kinase kinase 4
337,225354_s_at,8.28e-19,5.1200000000000005e-21,-14.7248963,37.580629,-2.79734879,SH3BGRL2,SH3 domain binding glutamate rich protein like 2
338,217856_at,8.28e-19,5.1300000000000004e-21,-14.7244399,37.579242,-1.74214997,RBM8A,RNA binding motif protein 8A
339,230729_at,8.42e-19,5.230000000000001e-21,-14.7180186,37.55972,-2.54138762,,
340,219064_at,8.48e-19,5.290000000000001e-21,-14.7147539,37.549794,-1.94136163,ITIH5,inter-alpha-trypsin inhibitor heavy chain family member 5
341,201251_at,8.56e-19,5.360000000000001e-21,14.7104643,37.536748,1.48840653,PKM,"pyruvate kinase, muscle"
342,225464_at,9.18e-19,5.7600000000000004e-21,14.6867289,37.464523,2.2422897,FRMD6,FERM domain containing 6
343,215443_at,9.4e-19,5.920000000000001e-21,-14.67801,37.437974,-5.2338133,TSHR,thyroid stimulating hormone receptor
344,226806_s_at,9.49e-19,6.0000000000000006e-21,-14.6735137,37.424279,-3.25241804,NFIA,nuclear factor I A
345,212741_at,9.49e-19,6.0000000000000006e-21,-14.6732467,37.423466,-3.87113395,MAOA,monoamine oxidase A
346,228821_at,9.53e-19,6.050000000000001e-21,-14.6708066,37.416033,-4.63767756,ST6GAL2,"ST6 beta-galactoside alpha-2,6-sialyltransferase 2"
347,228639_at,9.77e-19,6.22e-21,-14.6617367,37.388396,-1.30872346,,
348,230615_at,9.77e-19,6.230000000000001e-21,-14.6609369,37.385959,-2.64914335,DUOXA2,dual oxidase maturation factor 2
349,201307_at,1e-18,6.430000000000001e-21,14.6507453,37.354891,1.68795134,SEPT11,septin 11
350,224970_at,1.01e-18,6.490000000000001e-21,-14.647992,37.346496,-2.68483278,NFIA,nuclear factor I A
351,204487_s_at,1.02e-18,6.6e-21,-14.6425698,37.329959,-2.1250851,KCNQ1,potassium voltage-gated channel subfamily Q member 1
352,204438_at,1.04e-18,6.71e-21,14.6369839,37.31292,2.78484156,MRC1,"mannose receptor, C type 1"
353,214452_at,1.17e-18,7.57e-21,14.5978915,37.193559,3.39360204,BCAT1,branched chain amino acid transaminase 1
354,221990_at,1.19e-18,7.720000000000001e-21,-14.5913871,37.17368,-3.24401465,PAX8,paired box 8
355,218781_at,1.27e-18,8.270000000000001e-21,14.5691789,37.105766,1.40689691,SMC6,structural maintenance of chromosomes 6
356,228831_s_at,1.27e-18,8.32e-21,-14.5671218,37.099472,-1.91592324,GNG7,G protein subunit gamma 7
357,225795_at,1.28e-18,8.38e-21,-14.5649187,37.092731,-1.5025779,SMDT1,single-pass membrane protein with aspartate rich tail 1
358,218191_s_at,1.4e-18,9.190000000000001e-21,-14.5349634,37.001009,-1.42364767,LMBRD1,LMBR1 domain containing 1
359,226644_at,1.53e-18,1.01e-20,-14.5043182,36.907056,-2.53714235,MIB2,mindbomb E3 ubiquitin protein ligase 2
360,204199_at,1.57e-18,1.04e-20,-14.4954361,36.879802,-2.70056019,RALGPS1,Ral GEF with PH domain and SH3 binding motif 1
361,211712_s_at,1.58e-18,1.04e-20,-14.4939955,36.875381,-3.12246228,ANXA9,annexin A9
362,229602_at,1.59e-18,1.06e-20,-14.4900546,36.863285,-1.50749963,,
363,205574_x_at,1.59e-18,1.06e-20,14.4884028,36.858214,1.89596463,BMP1,bone morphogenetic protein 1
364,226948_at,1.59e-18,1.06e-20,-14.4872844,36.854781,-1.18409451,RHBDD1,rhomboid domain containing 1
365,212481_s_at,1.6e-18,1.07e-20,14.4849908,36.847739,3.03621209,TPM4,tropomyosin 4
366,213428_s_at,1.6e-18,1.08e-20,14.4839064,36.84441,2.81901481,COL6A1,collagen type VI alpha 1 chain
367,213004_at,1.68e-18,1.13e-20,14.4677355,36.794741,2.11805782,ANGPTL2,angiopoietin like 2
368,216944_s_at,1.69e-18,1.14e-20,-14.4657046,36.788501,-1.97739194,ITPR1,"inositol 1,4,5-trisphosphate receptor type 1"
369,222496_s_at,1.72e-18,1.16e-20,-14.4591094,36.768233,-2.56283609,RBM47,RNA binding motif protein 47
370,219490_s_at,1.72e-18,1.17e-20,14.4575228,36.763356,1.36632416,DCLRE1B,DNA cross-link repair 1B
371,210078_s_at,1.78e-18,1.21e-20,-14.4449567,36.72472,-3.90154254,KCNAB1,potassium voltage-gated channel subfamily A member regulatory beta subunit 1
372,52975_at,1.8e-18,1.23e-20,-14.4413166,36.713524,-1.09846535,MVB12B,multivesicular body subunit 12B
373,200811_at,1.82e-18,1.25e-20,-14.4364743,36.698628,-2.04603823,CIRBP,cold inducible RNA binding protein
374,206042_x_at,1.82e-18,1.25e-20,-14.435169,36.694612,-2.68681708,SNURF///SNRPN,SNRPN upstream reading frame///small nuclear ribonucleoprotein polypeptide N
375,226018_at,1.82e-18,1.25e-20,-14.4350877,36.694362,-2.47307758,MTURN,"maturin, neural progenitor differentiation regulator homolog (Xenopus)"
376,235155_at,1.82e-18,1.25e-20,-14.4344228,36.692316,-2.5071077,BDH2,"3-hydroxybutyrate dehydrogenase, type 2"
377,201560_at,1.84e-18,1.27e-20,14.4295779,36.677408,2.17043287,CLIC4,chloride intracellular channel 4
378,213651_at,1.91e-18,1.32e-20,-14.4172122,36.639344,-2.34556666,INPP5J,inositol polyphosphate-5-phosphatase J
379,220274_at,1.92e-18,1.33e-20,-14.4150299,36.632624,-2.42084956,IQCA1,IQ motif containing with AAA domain 1
380,236446_at,1.92e-18,1.34e-20,-14.4139994,36.629451,-2.7703287,,
381,224817_at,2e-18,1.4e-20,14.3999643,36.586218,1.5277658,SH3PXD2A,SH3 and PX domains 2A
382,222423_at,2.01e-18,1.41e-20,-14.3966164,36.575902,-1.67612932,NDFIP1,Nedd4 family interacting protein 1
383,229278_at,2.16e-18,1.52e-20,-14.3729127,36.502819,-2.18814383,USP51,ubiquitin specific peptidase 51
384,208454_s_at,2.2e-18,1.55e-20,-14.3660429,36.481624,-2.36626007,CPQ,carboxypeptidase Q
385,203501_at,2.34e-18,1.66e-20,-14.3443463,36.414647,-2.04054016,CPQ,carboxypeptidase Q
386,204918_s_at,2.34e-18,1.66e-20,-14.3441562,36.41406,-2.63826881,MLLT3,"MLLT3, super elongation complex subunit"
387,214053_at,2.48e-18,1.76e-20,-14.3252688,36.355704,-3.13258402,ERBB4,erb-b2 receptor tyrosine kinase 4
388,231728_at,2.54e-18,1.81e-20,-14.3165438,36.328731,-2.11679641,CAPS,calcyphosine
389,226441_at,2.54e-18,1.81e-20,-14.3165402,36.32872,-1.40276162,MAP3K2,mitogen-activated protein kinase kinase kinase 2
390,208140_s_at,2.66e-18,1.91e-20,-14.2998401,36.277066,-1.78660209,DRC3,dynein regulatory complex subunit 3
391,230300_at,2.66e-18,1.91e-20,-14.2991589,36.274958,-2.50020314,PSMA5,proteasome subunit alpha 5
392,215933_s_at,2.73e-18,1.96e-20,-14.2901187,36.24698,-3.60887625,HHEX,hematopoietically expressed homeobox
393,235570_at,2.73e-18,1.97e-20,-14.2897362,36.245796,-1.92804135,RBMS3,RNA binding motif single stranded interacting protein 3
394,228973_at,2.73e-18,1.97e-20,-14.2886357,36.24239,-2.78829319,DLG2,discs large MAGUK scaffold protein 2
395,226621_at,2.76e-18,2e-20,14.2838266,36.227501,2.26612487,OSMR,oncostatin M receptor
396,235424_at,2.78e-18,2.02e-20,-14.2807248,36.217897,-1.50074983,FAM122A,family with sequence similarity 122A
397,209291_at,2.86e-18,2.09e-20,-14.2707936,36.187137,-4.81205487,ID4,"inhibitor of DNA binding 4, HLH protein"
398,232049_at,2.86e-18,2.09e-20,-14.2694939,36.183111,-2.73519716,SNX2,sorting nexin 2
399,203370_s_at,2.86e-18,2.09e-20,14.2694218,36.182887,1.84003933,PDLIM7,PDZ and LIM domain 7
400,218035_s_at,2.9e-18,2.12e-20,-14.2648754,36.168801,-2.76296444,RBM47,RNA binding motif protein 47
401,232267_at,2.91e-18,2.14e-20,-14.2631158,36.163348,-3.21545665,ADGRD1,adhesion G protein-coupled receptor D1
402,223712_at,2.92e-18,2.15e-20,-14.2607773,36.156101,-1.89971336,PCBD2,pterin-4 alpha-carbinolamine dehydratase 2
403,240137_at,2.95e-18,2.18e-20,-14.2569716,36.144305,-2.96984005,,
404,215440_s_at,2.97e-18,2.2e-20,-14.2535224,36.133613,-2.55573169,BEX4,brain expressed X-linked 4
405,230821_at,3.02e-18,2.25e-20,-14.2471499,36.113855,-1.70719877,ZNF148,zinc finger protein 148
406,205882_x_at,3.11e-18,2.32e-20,-14.2372202,36.083057,-2.05426058,ADD3,adducin 3
407,229073_at,3.16e-18,2.36e-20,-14.2315767,36.065547,-3.48160989,PRTG,protogenin
408,229831_at,3.2e-18,2.39e-20,-14.226577,36.050032,-3.3384274,CNTN3,contactin 3
409,214433_s_at,3.24e-18,2.43e-20,-14.2214782,36.034205,-3.88814451,SELENBP1,selenium binding protein 1
410,235115_at,3.35e-18,2.52e-20,-14.2101459,35.999018,-3.17093724,PDE8B,phosphodiesterase 8B
411,225947_at,3.36e-18,2.53e-20,14.208414,35.993639,1.12100899,MYO19,myosin XIX
412,229899_s_at,3.43e-18,2.59e-20,14.2009549,35.970468,2.09273751,ZFAS1,ZNFX1 antisense RNA 1
413,203240_at,3.45e-18,2.61e-20,-14.1988888,35.964049,-4.70724308,FCGBP,Fc fragment of IgG binding protein
414,225571_at,3.46e-18,2.62e-20,-14.197457,35.9596,-3.6243004,LIFR,leukemia inhibitory factor receptor alpha
415,1554079_at,3.47e-18,2.64e-20,-14.1954276,35.953293,-2.5666288,GALNT18,polypeptide N-acetylgalactosaminyltransferase 18
416,213790_at,3.52e-18,2.68e-20,14.1900785,35.936668,2.62179459,ADAM12,ADAM metallopeptidase domain 12
