ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Gene.ID
210432_s_at	2.17e-02	2.21e-04	-4.56	0.6973982	-4.77e-01	SCN3A	sodium voltage-gated channel alpha subunit 3	6328
216193_at	2.20e-02	2.24e-04	4.55	0.6837525	2.99e-01			
213451_x_at	2.24e-02	2.30e-04	-4.54	0.6593445	-6.63e-01	TNXB///TNXA	tenascin XB///tenascin XA (pseudogene)	7148///7146
217231_s_at	2.27e-02	2.33e-04	4.53	0.6459743	3.13e-01	MAST1	microtubule associated serine/threonine kinase 1	22983
213397_x_at	2.27e-02	2.34e-04	-4.53	0.6400487	-4.62e-01	RNASE4	ribonuclease A family member 4	6038
209229_s_at	2.38e-02	2.47e-04	4.51	0.5898654	2.19e-01	PPP6R1	protein phosphatase 6 regulatory subunit 1	22870
213671_s_at	2.41e-02	2.51e-04	4.50	0.5745389	2.68e-01	MIR6758///MARS	microRNA 6758///methionyl-tRNA synthetase	102465454///4141
212409_s_at	2.41e-02	2.52e-04	-4.50	0.5697826	-3.02e-01	TOR1AIP1	torsin 1A interacting protein 1	26092
213330_s_at	2.44e-02	2.56e-04	4.49	0.5553718	3.62e-01	STIP1	stress induced phosphoprotein 1	10963
213760_s_at	2.49e-02	2.63e-04	-4.48	0.5305992	-2.77e-01	ZNF330	zinc finger protein 330	27309
204501_at	2.53e-02	2.68e-04	-4.47	0.5109646	-3.65e-01	NOV	nephroblastoma overexpressed	4856
205542_at	2.56e-02	2.73e-04	-4.46	0.4956951	-2.12e-01	STEAP1	six transmembrane epithelial antigen of the prostate 1	26872
201279_s_at	2.62e-02	2.80e-04	-4.45	0.4697532	-3.89e-01	LOC101926921///DAB2	uncharacterized LOC101926921///DAB2, clathrin adaptor protein	101926921///1601
217398_x_at	2.63e-02	2.82e-04	4.45	0.4625445	2.01e-01	GAPDH	glyceraldehyde-3-phosphate dehydrogenase	2597
213422_s_at	2.70e-02	2.90e-04	-4.44	0.4363436	-3.11e-01	MXRA8	matrix remodeling associated 8	54587
213155_at	2.71e-02	2.93e-04	4.43	0.4274285	3.90e-01	LOC339166///WSCD1	uncharacterized LOC339166///WSC domain containing 1	339166///23302
219664_s_at	2.73e-02	2.96e-04	4.43	0.4168524	5.57e-01	DECR2	2,4-dienoyl-CoA reductase 2, peroxisomal	26063
208553_at	2.74e-02	3.00e-04	4.42	0.4037736	3.96e-01	HIST1H1E	histone cluster 1, H1e	3008
209960_at	2.74e-02	3.01e-04	-4.42	0.4023392	-3.52e-01	HGF	hepatocyte growth factor	3082
221708_s_at	2.74e-02	3.01e-04	4.42	0.4004531	1.86e-01	UNC45A	unc-45 myosin chaperone A	55898
213765_at	2.74e-02	3.03e-04	-4.42	0.3963218	-2.75e-01	MFAP5	microfibrillar associated protein 5	8076
216998_s_at	2.74e-02	3.04e-04	-4.42	0.3937947	-2.38e-01	ADAM5	ADAM metallopeptidase domain 5 (pseudogene)	255926
212192_at	2.75e-02	3.07e-04	-4.41	0.3828156	-3.64e-01	KCTD12	potassium channel tetramerization domain containing 12	115207
204170_s_at	2.75e-02	3.07e-04	4.41	0.3819251	6.46e-01	CKS2	CDC28 protein kinase regulatory subunit 2	1164
203386_at	2.75e-02	3.10e-04	-4.41	0.3735485	-4.84e-01	TBC1D4	TBC1 domain family member 4	9882
212225_at	2.75e-02	3.12e-04	-4.41	0.3674563	-4.67e-01	EIF1	eukaryotic translation initiation factor 1	10209
209470_s_at	2.75e-02	3.12e-04	-4.40	0.3670243	-4.25e-01	GPM6A	glycoprotein M6A	2823
207801_s_at	2.75e-02	3.13e-04	4.40	0.3645721	2.14e-01	RNF10	ring finger protein 10	9921
208848_at	2.75e-02	3.13e-04	-4.40	0.3642273	-3.14e-01	ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide	128
211980_at	2.75e-02	3.15e-04	4.40	0.3578051	3.49e-01	COL4A1	collagen type IV alpha 1 chain	1282
203657_s_at	2.75e-02	3.17e-04	-4.40	0.3542789	-4.23e-01	CTSF	cathepsin F	8722
203799_at	2.77e-02	3.20e-04	-4.39	0.3447452	-3.55e-01	LY75-CD302///CD302///LY75	LY75-CD302 readthrough///CD302 molecule///lymphocyte antigen 75	100526664///9936///4065
203729_at	2.77e-02	3.20e-04	-4.39	0.3433644	-3.71e-01	EMP3	epithelial membrane protein 3	2014
210880_s_at	2.81e-02	3.27e-04	-4.38	0.3231602	-3.83e-01	EFS	embryonal Fyn-associated substrate	10278
216598_s_at	2.83e-02	3.30e-04	-4.38	0.3133666	-9.38e-01	CCL2	C-C motif chemokine ligand 2	6347
200767_s_at	2.83e-02	3.31e-04	4.38	0.3107331	2.73e-01	FAM120A	family with sequence similarity 120A	23196
219452_at	2.83e-02	3.32e-04	-4.38	0.3080816	-2.96e-01	DPEP2	dipeptidase 2	64174
204824_at	2.84e-02	3.37e-04	4.37	0.2955566	4.16e-01	ENDOG	endonuclease G	2021
219460_s_at	2.84e-02	3.37e-04	4.37	0.293885	3.56e-01	TMEM127	transmembrane protein 127	55654
202005_at	2.84e-02	3.38e-04	4.37	0.2931389	3.43e-01	ST14	suppression of tumorigenicity 14	6768
202255_s_at	2.85e-02	3.40e-04	4.37	0.2851748	3.62e-01	SIPA1L1	signal induced proliferation associated 1 like 1	26037
214599_at	2.86e-02	3.43e-04	4.36	0.2771287	2.53e-01	IVL	involucrin	3713
209469_at	2.86e-02	3.44e-04	-4.36	0.2758208	-5.26e-01	GPM6A	glycoprotein M6A	2823
200920_s_at	2.92e-02	3.53e-04	-4.35	0.2514836	-3.99e-01	BTG1	BTG anti-proliferation factor 1	694
209502_s_at	3.03e-02	3.67e-04	4.33	0.2125783	5.16e-01	BAIAP2	BAI1 associated protein 2	10458
209239_at	3.04e-02	3.70e-04	-4.33	0.205744	-2.19e-01	NFKB1	nuclear factor kappa B subunit 1	4790
206571_s_at	3.06e-02	3.74e-04	4.33	0.1969023	4.24e-01	MAP4K4	mitogen-activated protein kinase kinase kinase kinase 4	9448
207046_at	3.08e-02	3.78e-04	4.32	0.1868255	2.96e-01	HIST2H4B///HIST4H4///HIST2H4A///HIST1H4L///HIST1H4E///HIST1H4B///HIST1H4H///HIST1H4C///HIST1H4J///HIST1H4K///HIST1H4F///HIST1H4D///HIST1H4A///HIST1H4I	histone cluster 2, H4b///histone cluster 4, H4///histone cluster 2, H4a///histone cluster 1, H4l///histone cluster 1, H4e///histone cluster 1, H4b///histone cluster 1, H4h///histone cluster 1, H4c///histone cluster 1, H4j///histone cluster 1, H4k///histone cluster 1, H4f///histone cluster 1, H4d///histone cluster 1, H4a///histone cluster 1, H4i	554313///121504///8370///8368///8367///8366///8365///8364///8363///8362///8361///8360///8359///8294
221554_at	3.08e-02	3.79e-04	4.32	0.1843849	1.82e-01	STRADA	STE20-related kinase adaptor alpha	92335
222304_x_at	3.13e-02	3.87e-04	4.31	0.1644735	3.25e-01	OR7E47P	olfactory receptor family 7 subfamily E member 47 pseudogene	26628
205730_s_at	3.21e-02	3.97e-04	-4.30	0.1389896	-5.39e-01	ABLIM3	actin binding LIM protein family member 3	22885
201301_s_at	3.26e-02	4.05e-04	-4.29	0.1205824	-1.89e-01	ANXA4	annexin A4	307
204784_s_at	3.27e-02	4.08e-04	-4.29	0.1134041	-3.88e-01	MLF1	myeloid leukemia factor 1	4291
AFFX-HUMGAPDH/M33197_M_at	3.29e-02	4.13e-04	4.28	0.1026972	2.27e-01	GAPDH	glyceraldehyde-3-phosphate dehydrogenase	2597
204337_at	3.37e-02	4.23e-04	-4.27	0.0783504	-3.67e-01	RGS4	regulator of G-protein signaling 4	5999
216222_s_at	3.37e-02	4.26e-04	4.27	0.0725742	3.55e-01	MYO10	myosin X	4651
203758_at	3.37e-02	4.27e-04	-4.27	0.0704266	-2.83e-01	CTSO	cathepsin O	1519
217093_at	3.39e-02	4.30e-04	4.26	0.0635106	2.53e-01	RNASE1	ribonuclease A family member 1, pancreatic	6035
206733_at	3.39e-02	4.32e-04	4.26	0.059703	2.41e-01	TULP2	tubby like protein 2	7288
203029_s_at	3.45e-02	4.41e-04	-4.25	0.0398878	-6.94e-01	PTPRN2	protein tyrosine phosphatase, receptor type N2	5799
206101_at	3.45e-02	4.42e-04	-4.25	0.0366972	-3.64e-01	ECM2	extracellular matrix protein 2	1842
205413_at	3.45e-02	4.44e-04	-4.25	0.0324135	-6.80e-01	MPPED2	metallophosphoesterase domain containing 2	744
210072_at	3.45e-02	4.45e-04	-4.25	0.0297914	-5.75e-01	CCL19	C-C motif chemokine ligand 19	6363
204104_at	3.48e-02	4.52e-04	4.24	0.0162411	1.94e-01	SNAPC2	small nuclear RNA activating complex polypeptide 2	6618
206910_x_at	3.48e-02	4.53e-04	-4.24	0.014144	-2.34e-01	CFHR2	complement factor H related 2	3080
210335_at	3.49e-02	4.55e-04	-4.24	0.0090723	-2.81e-01	RASSF9	Ras association domain family member 9	9182
209577_at	3.50e-02	4.58e-04	4.24	0.0030456	2.71e-01	PCYT2	phosphate cytidylyltransferase 2, ethanolamine	5833
217912_at	3.50e-02	4.60e-04	4.23	0.0000558	2.62e-01	DUS1L	dihydrouridine synthase 1 like	64118
202468_s_at	3.55e-02	4.68e-04	-4.23	-0.0166916	-2.23e-01	CTNNAL1	catenin alpha like 1	8727
210571_s_at	3.56e-02	4.72e-04	-4.22	-0.0244474	-5.53e-01	CMAHP	cytidine monophospho-N-acetylneuraminic acid hydroxylase, pseudogene	8418
202014_at	3.60e-02	4.79e-04	-4.22	-0.0382324	-4.66e-01	PPP1R15A	protein phosphatase 1 regulatory subunit 15A	23645
201829_at	3.60e-02	4.79e-04	-4.22	-0.0394734	-3.57e-01	NET1	neuroepithelial cell transforming 1	10276
200597_at	3.60e-02	4.82e-04	4.21	-0.0457042	2.11e-01	EIF3A	eukaryotic translation initiation factor 3 subunit A	8661
202771_at	3.60e-02	4.82e-04	4.21	-0.0459663	4.15e-01	PIEZO1	piezo type mechanosensitive ion channel component 1	9780
205016_at	3.60e-02	4.85e-04	4.21	-0.0509459	5.95e-01	TGFA	transforming growth factor alpha	7039
213325_at	3.68e-02	4.98e-04	-4.20	-0.0750539	-4.04e-01	NECTIN3	nectin cell adhesion molecule 3	25945
206201_s_at	3.68e-02	4.99e-04	-4.20	-0.0772342	-3.92e-01	MEOX2	mesenchyme homeobox 2	4223
201834_at	3.70e-02	5.03e-04	4.19	-0.0854375	2.82e-01	PRKAB1	protein kinase AMP-activated non-catalytic subunit beta 1	5564
219986_s_at	3.71e-02	5.06e-04	4.19	-0.0915649	3.16e-01	ACAD10	acyl-CoA dehydrogenase family member 10	80724
211252_x_at	3.72e-02	5.11e-04	-4.19	-0.1001138	-1.78e-01	PTCRA	pre T-cell antigen receptor alpha	171558
209820_s_at	3.72e-02	5.11e-04	4.19	-0.1003341	4.38e-01	TBL3	transducin beta like 3	10607
200666_s_at	3.76e-02	5.19e-04	-4.18	-0.1144946	-2.46e-01	DNAJB1	DnaJ heat shock protein family (Hsp40) member B1	3337
214745_at	3.77e-02	5.21e-04	-4.18	-0.1192797	-3.61e-01	PLCH1	phospholipase C eta 1	23007
215001_s_at	3.77e-02	5.23e-04	-4.18	-0.1215246	-2.67e-01	GLUL	glutamate-ammonia ligase	2752
213301_x_at	3.77e-02	5.26e-04	4.17	-0.1276668	2.77e-01	TRIM24	tripartite motif containing 24	8805
203065_s_at	3.77e-02	5.26e-04	-4.17	-0.1279672	-6.26e-01	CAV1	caveolin 1	857
202431_s_at	3.77e-02	5.28e-04	-4.17	-0.1317916	-5.37e-01	MYC	v-myc avian myelocytomatosis viral oncogene homolog	4609
212188_at	3.85e-02	5.41e-04	-4.16	-0.1551211	-4.84e-01	KCTD12	potassium channel tetramerization domain containing 12	115207
201571_s_at	3.86e-02	5.44e-04	-4.16	-0.1592689	-4.24e-01	DCTD	dCMP deaminase	1635
203092_at	3.88e-02	5.48e-04	4.16	-0.1672759	2.84e-01	TIMM44	translocase of inner mitochondrial membrane 44	10469
219429_at	3.93e-02	5.59e-04	4.15	-0.1856159	3.48e-01	FA2H	fatty acid 2-hydroxylase	79152
205620_at	3.93e-02	5.60e-04	-4.15	-0.186611	-2.19e-01	F10	coagulation factor X	2159
215003_at	3.94e-02	5.62e-04	4.15	-0.1910862	4.00e-01	DGCR9	DiGeorge syndrome critical region gene 9 (non-protein coding)	25787
207039_at	3.97e-02	5.68e-04	4.14	-0.2012013	2.78e-01	CDKN2A	cyclin dependent kinase inhibitor 2A	1029
204773_at	3.99e-02	5.72e-04	-4.14	-0.207979	-3.56e-01	IL11RA	interleukin 11 receptor subunit alpha	3590
201302_at	3.99e-02	5.75e-04	-4.14	-0.2116945	-2.00e-01	ANXA4	annexin A4	307
204484_at	4.01e-02	5.79e-04	4.13	-0.2192864	3.04e-01	PIK3C2B	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta	5287
204328_at	4.03e-02	5.85e-04	4.13	-0.2283173	4.25e-01	TMC6	transmembrane channel like 6	11322
211160_x_at	4.05e-02	5.89e-04	4.12	-0.2346413	3.14e-01	ACTN1	actinin alpha 1	87
203661_s_at	4.07e-02	5.93e-04	-4.12	-0.2421723	-3.98e-01	TMOD1	tropomodulin 1	7111
219361_s_at	4.07e-02	5.96e-04	4.12	-0.2458933	4.76e-01	AEN	apoptosis enhancing nuclease	64782
221841_s_at	4.13e-02	6.07e-04	-4.11	-0.2642548	-6.88e-01	KLF4	Kruppel like factor 4	9314
210542_s_at	4.13e-02	6.09e-04	4.11	-0.266124	2.00e-01	SLCO3A1	solute carrier organic anion transporter family member 3A1	28232
211981_at	4.15e-02	6.13e-04	4.11	-0.2724749	5.01e-01	COL4A1	collagen type IV alpha 1 chain	1282
221937_at	4.23e-02	6.30e-04	4.09	-0.2994482	2.40e-01	SYNRG	synergin, gamma	11276
200986_at	4.23e-02	6.33e-04	-4.09	-0.3036317	-5.68e-01	SERPING1	serpin family G member 1	710
34868_at	4.23e-02	6.34e-04	4.09	-0.3048937	2.52e-01	SMG5	SMG5, nonsense mediated mRNA decay factor	23381
200721_s_at	4.23e-02	6.36e-04	4.09	-0.3076083	1.95e-01	ACTR1A	ARP1 actin-related protein 1 homolog A, centractin alpha	10121
211630_s_at	4.23e-02	6.37e-04	4.09	-0.3090987	2.02e-01	GSS	glutathione synthetase	2937
204456_s_at	4.23e-02	6.38e-04	-4.09	-0.3114998	-2.25e-01	GAS1	growth arrest specific 1	2619
201292_at	4.23e-02	6.40e-04	4.09	-0.31354	3.76e-01	TOP2A	topoisomerase (DNA) II alpha	7153
219726_at	4.23e-02	6.40e-04	-4.09	-0.3144523	-2.87e-01	NLGN3	neuroligin 3	54413
206335_at	4.25e-02	6.45e-04	4.08	-0.3209289	2.20e-01	GALNS	galactosamine (N-acetyl)-6-sulfatase	2588
210776_x_at	4.25e-02	6.46e-04	4.08	-0.3232999	2.47e-01	TCF3	transcription factor 3	6929
204928_s_at	4.29e-02	6.56e-04	4.08	-0.3367122	3.98e-01	SLC10A3	solute carrier family 10 member 3	8273
217775_s_at	4.29e-02	6.58e-04	4.08	-0.3403177	2.98e-01	RDH11	retinol dehydrogenase 11 (all-trans/9-cis/11-cis)	51109
212012_at	4.29e-02	6.59e-04	4.08	-0.3414122	7.10e-01	PXDN	peroxidasin	7837
208579_x_at	4.29e-02	6.61e-04	4.07	-0.3440699	4.01e-01	H2BFS	H2B histone family member S	54145
212911_at	4.30e-02	6.63e-04	4.07	-0.3474128	2.02e-01	DNAJC16	DnaJ heat shock protein family (Hsp40) member C16	23341
216100_s_at	4.40e-02	6.82e-04	-4.06	-0.3737952	-4.20e-01	TOR1AIP1	torsin 1A interacting protein 1	26092
215785_s_at	4.40e-02	6.83e-04	4.06	-0.3753983	4.61e-01	CYFIP2	cytoplasmic FMR1 interacting protein 2	26999
218240_at	4.42e-02	6.88e-04	4.06	-0.3826319	2.50e-01	NKIRAS2	NFKB inhibitor interacting Ras like 2	28511
217452_s_at	4.43e-02	6.93e-04	-4.05	-0.3885704	-2.49e-01	B3GALT2	beta-1,3-galactosyltransferase 2	8707
220276_at	4.43e-02	6.94e-04	-4.05	-0.3906976	-2.56e-01	RERGL	RERG like	79785
221797_at	4.45e-02	6.99e-04	4.05	-0.3973548	3.99e-01	OXLD1	oxidoreductase like domain containing 1	339229
207828_s_at	4.48e-02	7.06e-04	4.04	-0.4074293	4.00e-01	CENPF	centromere protein F	1063
206534_at	4.50e-02	7.13e-04	-4.04	-0.4165843	-2.12e-01	GRIN2A	glutamate ionotropic receptor NMDA type subunit 2A	2903
219806_s_at	4.50e-02	7.13e-04	-4.04	-0.4168411	-3.31e-01	SMCO4	single-pass membrane protein with coiled-coil domains 4	56935
44783_s_at	4.53e-02	7.20e-04	4.04	-0.4260685	2.73e-01	HEY1	hes related family bHLH transcription factor with YRPW motif 1	23462
211734_s_at	4.53e-02	7.22e-04	-4.03	-0.4285878	-2.86e-01	FCER1A	Fc fragment of IgE receptor Ia	2205
218420_s_at	4.53e-02	7.27e-04	4.03	-0.4340976	2.06e-01	PROSER1	proline and serine rich 1	80209
210166_at	4.53e-02	7.27e-04	-4.03	-0.4342475	-2.46e-01	TLR5	toll like receptor 5	7100
205752_s_at	4.53e-02	7.30e-04	-4.03	-0.4384855	-2.13e-01	GSTM5	glutathione S-transferase mu 5	2949
204890_s_at	4.53e-02	7.32e-04	-4.03	-0.4408608	-1.92e-01	LCK	LCK proto-oncogene, Src family tyrosine kinase	3932
212254_s_at	4.53e-02	7.34e-04	-4.03	-0.4433416	-4.42e-01	DST	dystonin	667
213324_at	4.53e-02	7.34e-04	4.03	-0.4437572	5.42e-01	SRC	SRC proto-oncogene, non-receptor tyrosine kinase	6714
218542_at	4.53e-02	7.35e-04	4.03	-0.4456211	2.74e-01	CEP55	centrosomal protein 55	55165
218510_x_at	4.54e-02	7.40e-04	4.02	-0.4513974	5.26e-01	FAM134B	family with sequence similarity 134 member B	54463
201473_at	4.55e-02	7.43e-04	-4.02	-0.4549488	-4.61e-01	JUNB	JunB proto-oncogene, AP-1 transcription factor subunit	3726
213055_at	4.55e-02	7.45e-04	-4.02	-0.4579791	-2.02e-01	CD47	CD47 molecule	961
208707_at	4.55e-02	7.47e-04	-4.02	-0.4602758	-2.75e-01	EIF5	eukaryotic translation initiation factor 5	1983
216007_at	4.56e-02	7.53e-04	-4.02	-0.4676891	-2.36e-01			
206071_s_at	4.56e-02	7.54e-04	-4.02	-0.4685648	-3.49e-01	EPHA3	EPH receptor A3	2042
214501_s_at	4.56e-02	7.54e-04	4.02	-0.4695409	2.52e-01	H2AFY	H2A histone family member Y	9555
205970_at	4.56e-02	7.58e-04	4.01	-0.4740935	2.78e-01	MT3	metallothionein 3	4504
215492_x_at	4.60e-02	7.66e-04	-4.01	-0.4840979	-3.07e-01	PTCRA	pre T-cell antigen receptor alpha	171558
204363_at	4.63e-02	7.73e-04	-4.00	-0.4931416	-5.33e-01	F3	coagulation factor III, tissue factor	2152
217202_s_at	4.63e-02	7.77e-04	-4.00	-0.4971728	-4.20e-01	GLUL	glutamate-ammonia ligase	2752
207168_s_at	4.63e-02	7.78e-04	4.00	-0.4992501	2.49e-01	H2AFY	H2A histone family member Y	9555
201621_at	4.63e-02	7.81e-04	-4.00	-0.5022378	-6.65e-01	NBL1	neuroblastoma 1, DAN family BMP antagonist	4681
214437_s_at	4.63e-02	7.82e-04	4.00	-0.5031039	4.14e-01	SHMT2	serine hydroxymethyltransferase 2	6472
201415_at	4.65e-02	7.87e-04	4.00	-0.5093127	3.21e-01	GSS	glutathione synthetase	2937
208710_s_at	4.66e-02	7.93e-04	3.99	-0.516735	4.83e-01	AP3D1	adaptor related protein complex 3 delta 1 subunit	8943
222042_x_at	4.66e-02	7.95e-04	3.99	-0.519698	2.54e-01	MEX3D	mex-3 RNA binding family member D	399664
213514_s_at	4.66e-02	7.96e-04	3.99	-0.5203841	1.86e-01	DIAPH1	diaphanous related formin 1	1729
221511_x_at	4.66e-02	7.97e-04	-3.99	-0.5220732	-2.68e-01	DYX1C1-CCPG1///CCPG1	DYX1C1-CCPG1 readthrough (NMD candidate)///cell cycle progression 1	100533483///9236
219684_at	4.75e-02	8.14e-04	-3.98	-0.5419201	-2.95e-01	RTP4	receptor transporter protein 4	64108
220114_s_at	4.89e-02	8.47e-04	-3.96	-0.5796854	-2.26e-01	STAB2	stabilin 2	55576
209262_s_at	4.89e-02	8.49e-04	3.96	-0.5809735	3.51e-01	NR2F6	nuclear receptor subfamily 2 group F member 6	2063
212529_at	4.89e-02	8.50e-04	3.96	-0.5820935	5.18e-01	LSM12	LSM12 homolog	124801
204303_s_at	4.89e-02	8.50e-04	3.96	-0.5821553	3.24e-01	CTIF	cap binding complex dependent translation initiation factor	9811
204431_at	4.89e-02	8.50e-04	-3.96	-0.5823809	-2.48e-01	TLE2	transducin like enhancer of split 2	7089
209697_at	4.94e-02	8.60e-04	-3.96	-0.5935858	-2.69e-01	PPP3CC	protein phosphatase 3 catalytic subunit gamma	5533
203210_s_at	4.95e-02	8.64e-04	3.96	-0.5981072	3.09e-01	RFC5	replication factor C subunit 5	5985
204052_s_at	4.95e-02	8.66e-04	-3.96	-0.5999061	-2.29e-01	SFRP4	secreted frizzled related protein 4	6424
215302_at	4.95e-02	8.69e-04	3.95	-0.6034118	3.48e-01	LOC257152	uncharacterized LOC257152	257152
212024_x_at	4.96e-02	8.72e-04	3.95	-0.6069315	1.52e-01	FLII	FLII, actin remodeling protein	2314
218470_at	5.00e-02	8.81e-04	3.95	-0.6168016	2.72e-01	YARS2	tyrosyl-tRNA synthetase 2	51067
205070_at	5.00e-02	8.84e-04	-3.95	-0.6198209	-2.53e-01	ING3	inhibitor of growth family member 3	54556
218636_s_at	5.05e-02	8.97e-04	3.94	-0.6338109	3.93e-01	MAN1B1	mannosidase alpha class 1B member 1	11253
216511_s_at	5.05e-02	8.98e-04	-3.94	-0.6346326	-1.85e-01	TCF7L2	transcription factor 7 like 2	6934
221077_at	5.07e-02	9.04e-04	3.94	-0.6410019	2.05e-01	ARMC4	armadillo repeat containing 4	55130
205668_at	5.08e-02	9.06e-04	-3.93	-0.643497	-5.86e-01	LY75	lymphocyte antigen 75	4065
204493_at	5.08e-02	9.09e-04	3.93	-0.6465953	3.05e-01	BID	BH3 interacting domain death agonist	637
209466_x_at	5.09e-02	9.15e-04	-3.93	-0.652615	-4.16e-01	PTN	pleiotrophin	5764
219829_at	5.09e-02	9.17e-04	3.93	-0.6542825	2.84e-01	ITGB1BP2	integrin subunit beta 1 binding protein 2	26548
213103_at	5.10e-02	9.21e-04	-3.93	-0.6589873	-4.06e-01	STARD13	StAR related lipid transfer domain containing 13	90627
213315_x_at	5.10e-02	9.22e-04	-3.93	-0.6600724	-1.90e-01	CXorf40A	chromosome X open reading frame 40A	91966
219436_s_at	5.10e-02	9.27e-04	-3.93	-0.6647367	-4.63e-01	EMCN	endomucin	51705
213147_at	5.10e-02	9.27e-04	3.93	-0.6647968	2.37e-01	HOXA10	homeobox A10	3206
211075_s_at	5.12e-02	9.32e-04	-3.92	-0.6700654	-2.70e-01	CD47	CD47 molecule	961
204472_at	5.12e-02	9.35e-04	-3.92	-0.6732305	-4.56e-01	GEM	GTP binding protein overexpressed in skeletal muscle	2669
200648_s_at	5.12e-02	9.38e-04	-3.92	-0.6759642	-5.12e-01	GLUL	glutamate-ammonia ligase	2752
202782_s_at	5.25e-02	9.64e-04	3.91	-0.7021578	2.73e-01	INPP5K	inositol polyphosphate-5-phosphatase K	51763
208445_s_at	5.25e-02	9.69e-04	3.91	-0.7065184	2.85e-01	BAZ1B	bromodomain adjacent to zinc finger domain 1B	9031
214141_x_at	5.25e-02	9.69e-04	-3.91	-0.7068322	-1.96e-01	SRSF7	serine and arginine rich splicing factor 7	6432
213496_at	5.28e-02	9.77e-04	-3.90	-0.7139965	-2.17e-01	PLPPR4	phospholipid phosphatase related 4	9890
203189_s_at	5.28e-02	9.78e-04	3.90	-0.7154691	2.59e-01	MIR7113///MIR4691///NDUFS8	microRNA 7113///microRNA 4691///NADH:ubiquinone oxidoreductase core subunit S8	102465669///100616403///4728
214724_at	5.32e-02	9.88e-04	-3.90	-0.7252663	-2.99e-01	DIXDC1	DIX domain containing 1	85458
210868_s_at	5.32e-02	9.90e-04	3.90	-0.7273166	1.86e-01	ELOVL6	ELOVL fatty acid elongase 6	79071
206465_at	5.34e-02	9.97e-04	3.89	-0.7339899	2.61e-01	ACSBG1	acyl-CoA synthetase bubblegum family member 1	23205
218706_s_at	5.36e-02	1.01e-03	-3.89	-0.7443099	-5.36e-01	GRAMD3	GRAM domain containing 3	65983
218942_at	5.36e-02	1.01e-03	3.89	-0.7443902	1.94e-01	PIP4K2C	phosphatidylinositol-5-phosphate 4-kinase type 2 gamma	79837
219152_at	5.36e-02	1.01e-03	3.89	-0.7459909	3.42e-01	PODXL2	podocalyxin like 2	50512
206045_s_at	5.36e-02	1.01e-03	-3.89	-0.7500941	-3.39e-01	NOL4	nucleolar protein 4	8715
209094_at	5.36e-02	1.02e-03	3.88	-0.7513144	2.42e-01	DDAH1	dimethylarginine dimethylaminohydrolase 1	23576
218755_at	5.36e-02	1.02e-03	3.88	-0.7523577	3.74e-01	KIF20A	kinesin family member 20A	10112
206934_at	5.36e-02	1.02e-03	3.88	-0.7532627	3.19e-01	SIRPB1	signal regulatory protein beta 1	10326
208454_s_at	5.37e-02	1.02e-03	-3.88	-0.757466	-4.21e-01	CPQ	carboxypeptidase Q	10404
204731_at	5.44e-02	1.04e-03	-3.87	-0.7723495	-2.63e-01	TGFBR3	transforming growth factor beta receptor 3	7049
201315_x_at	5.44e-02	1.04e-03	-3.87	-0.772867	-3.11e-01	IFITM2	interferon induced transmembrane protein 2	10581
208110_x_at	5.48e-02	1.05e-03	3.87	-0.7821091	3.31e-01	MED25	mediator complex subunit 25	81857
210400_at	5.52e-02	1.06e-03	-3.87	-0.7924818	-1.02	GRIN2C	glutamate ionotropic receptor NMDA type subunit 2C	2905
218758_s_at	5.58e-02	1.07e-03	3.86	-0.8037837	2.31e-01	RRP1	ribosomal RNA processing 1	8568
205908_s_at	5.58e-02	1.08e-03	-3.86	-0.808768	-3.15e-01	OMD	osteomodulin	4958
208111_at	5.58e-02	1.08e-03	-3.86	-0.810486	-1.94e-01	AVPR2	arginine vasopressin receptor 2	554
203263_s_at	5.58e-02	1.08e-03	3.86	-0.8105707	3.35e-01	ARHGEF9	Cdc42 guanine nucleotide exchange factor 9	23229
219395_at	5.59e-02	1.09e-03	3.86	-0.8150461	3.34e-01	MIR6773///ESRP2	microRNA 6773///epithelial splicing regulatory protein 2	102466194///80004
202237_at	5.59e-02	1.09e-03	-3.85	-0.8180542	-4.09e-01	LOC101928916///NNMT	uncharacterized LOC101928916///nicotinamide N-methyltransferase	101928916///4837
208939_at	5.59e-02	1.09e-03	-3.85	-0.8187531	-1.80e-01	SEPHS1	selenophosphate synthetase 1	22929
201466_s_at	5.61e-02	1.10e-03	-3.85	-0.8242862	-6.69e-01	JUN	Jun proto-oncogene, AP-1 transcription factor subunit	3725
219873_at	5.65e-02	1.11e-03	-3.84	-0.8376628	-3.23e-01	COLEC11	collectin subfamily member 11	78989
219265_at	5.65e-02	1.11e-03	-3.84	-0.8381216	-2.72e-01	MOB3B	MOB kinase activator 3B	79817
213961_s_at	5.65e-02	1.11e-03	-3.84	-0.8385721	-2.78e-01	TAF6L	TATA-box binding protein associated factor 6 like	10629
212235_at	5.67e-02	1.12e-03	3.84	-0.8433258	6.34e-01	PLXND1	plexin D1	23129
210189_at	5.75e-02	1.14e-03	-3.84	-0.8580594	-3.19e-01	HSPA1L	heat shock protein family A (Hsp70) member 1 like	3305
