ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Gene.ID
208673_s_at	0.0060167	6.25e-05	-4.36000879	1.6536	-4.24e-01	SRSF3	serine and arginine rich splicing factor 3	6428
200880_at	0.0060167	6.26e-05	-4.35971803	1.65271	-4.80e-01	DNAJA1	DnaJ heat shock protein family (Hsp40) member A1	3301
213497_at	0.0060167	6.26e-05	4.35930944	1.65145	5.80e-01	ABTB2	ankyrin repeat and BTB domain containing 2	25841
219075_at	0.0061416	6.42e-05	4.35184724	1.62851	4.98e-01	YIPF2	Yip1 domain family member 2	78992
204501_at	0.0061698	6.48e-05	-4.34918698	1.62034	-8.19e-01	NOV	nephroblastoma overexpressed	4856
207691_x_at	0.0067463	7.12e-05	4.32086651	1.53348	1.61	ENTPD1	ectonucleoside triphosphate diphosphohydrolase 1	953
212520_s_at	0.0067463	7.15e-05	4.3197597	1.53009	6.65e-01	SMARCA4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	6597
221564_at	0.0067591	7.19e-05	-4.3179181	1.52445	-3.73e-01	PRMT2	protein arginine methyltransferase 2	3275
218961_s_at	0.0067695	7.26e-05	4.31514345	1.51595	4.86e-01	PNKP	polynucleotide kinase 3'-phosphatase	11284
202564_x_at	0.0067695	7.26e-05	-4.31492266	1.51528	-4.07e-01	ARL2	ADP ribosylation factor like GTPase 2	402
203327_at	0.0067759	7.31e-05	4.31306159	1.50958	4.53e-01	IDE	insulin degrading enzyme	3416
212675_s_at	0.0067759	7.33e-05	-4.31212777	1.50672	-4.70e-01	CEP68	centrosomal protein 68	23177
210428_s_at	0.0070811	7.70e-05	4.29721264	1.46112	3.52e-01	HGS	hepatocyte growth factor-regulated tyrosine kinase substrate	9146
221477_s_at	0.0070811	7.72e-05	-4.29629451	1.45831	-5.32e-01	LOC100129518///SOD2	uncharacterized LOC100129518///superoxide dismutase 2, mitochondrial	100129518///6648
202609_at	0.0070811	7.79e-05	4.2937359	1.4505	1.07	EPS8	epidermal growth factor receptor pathway substrate 8	2059
208546_x_at	0.0070811	7.80e-05	4.29326049	1.44904	1.85	HIST1H2BH	histone cluster 1, H2bh	8345
206377_at	0.0070811	7.82e-05	-4.29264312	1.44716	-5.78e-01	FOXF2	forkhead box F2	2295
208932_at	0.0071555	7.96e-05	4.28722698	1.43062	6.00e-01	PPP4C	protein phosphatase 4 catalytic subunit	5531
203575_at	0.0071555	7.96e-05	4.28704217	1.43006	4.21e-01	CSNK2A2	casein kinase 2 alpha 2	1459
217510_at	0.0072147	8.08e-05	-4.28271261	1.41685	-8.93e-01	CRX	cone-rod homeobox	1406
32137_at	0.0072147	8.12e-05	4.28123163	1.41233	4.48e-01	JAG2	jagged 2	3714
205350_at	0.0072147	8.13e-05	-4.28092232	1.41139	-2.29	CRABP1	cellular retinoic acid binding protein 1	1381
212708_at	0.0072473	8.20e-05	4.27835586	1.40356	4.28e-01	MSL1	male specific lethal 1 homolog	339287
209850_s_at	0.00744	8.45e-05	-4.26922576	1.37573	-9.35e-01	CDC42EP2	CDC42 effector protein 2	10435
201599_at	0.0076865	8.76e-05	-4.25816467	1.34205	-4.66e-01	OAT	ornithine aminotransferase	4942
218135_at	0.0077413	8.86e-05	4.25482365	1.33189	5.02e-01	ERGIC2	ERGIC and golgi 2	51290
203942_s_at	0.0077772	8.94e-05	4.25193711	1.32311	7.44e-01	MARK2	microtubule affinity regulating kinase 2	2011
205384_at	0.0077772	8.97e-05	-4.25105427	1.32042	-9.61e-01	FXYD1	FXYD domain containing ion transport regulator 1	5348
200852_x_at	0.0077953	9.03e-05	4.24917105	1.3147	3.02e-01	GNB2	G protein subunit beta 2	2783
202746_at	0.0079741	9.27e-05	-4.24112322	1.29024	-1.10	ITM2A	integral membrane protein 2A	9452
204119_s_at	0.0080883	9.50e-05	4.23363187	1.2675	5.62e-01	ADK	adenosine kinase	132
213764_s_at	0.0080883	9.51e-05	-4.23339291	1.26677	-2.85	MFAP5	microfibrillar associated protein 5	8076
212442_s_at	0.0080883	9.51e-05	4.23317089	1.2661	6.00e-01	CERS6	ceramide synthase 6	253782
218449_at	0.0080883	9.55e-05	-4.23202735	1.26263	-3.94e-01	UFSP2	UFM1 specific peptidase 2	55325
215630_at	0.0080883	9.58e-05	-4.23100444	1.25953	-6.68e-01			
218128_at	0.0081022	9.67e-05	-4.22840532	1.25164	-5.86e-01	NFYB	nuclear transcription factor Y subunit beta	4801
200941_at	0.0081022	9.67e-05	-4.22819089	1.25099	-4.57e-01	HSBP1	heat shock factor binding protein 1	3281
1729_at	0.0082401	9.87e-05	4.22192584	1.23199	4.34e-01	TRADD	TNFRSF1A associated via death domain	8717
216635_at	0.0082611	9.98e-05	4.21856459	1.22181	6.68e-01			
206167_s_at	0.0082611	9.99e-05	-4.21831034	1.22104	-1.10	ARHGAP6	Rho GTPase activating protein 6	395
213519_s_at	0.0082611	1.00e-04	-4.21775523	1.21935	-1.72	LAMA2	laminin subunit alpha 2	3908
218484_at	0.0082744	1.01e-04	4.21544301	1.21235	6.46e-01	NDUFA4L2	NDUFA4, mitochondrial complex associated like 2	56901
213399_x_at	0.0082744	1.02e-04	4.21330615	1.20588	3.33e-01	RPN2	ribophorin II	6185
208782_at	0.0082744	1.02e-04	-4.21318638	1.20552	-5.85e-01	FSTL1	follistatin like 1	11167
203657_s_at	0.0082744	1.02e-04	-4.21279638	1.20433	-8.53e-01	CTSF	cathepsin F	8722
200842_s_at	0.0084984	1.05e-04	4.20356067	1.17638	5.86e-01	EPRS	glutamyl-prolyl-tRNA synthetase	2058
206209_s_at	0.0085662	1.06e-04	-4.19926738	1.1634	-1.17	CA4	carbonic anhydrase 4	762
221841_s_at	0.0085662	1.06e-04	-4.19893533	1.16239	-1.50	KLF4	Kruppel like factor 4	9314
204436_at	0.0085807	1.07e-04	-4.19708471	1.1568	-6.10e-01	PLEKHO2	pleckstrin homology domain containing O2	80301
202826_at	0.0085807	1.07e-04	4.1962279	1.15421	8.30e-01	SPINT1	serine peptidase inhibitor, Kunitz type 1	6692
220955_x_at	0.008683	1.09e-04	-4.19100003	1.13841	-9.85e-01	RAB23	RAB23, member RAS oncogene family	51715
202270_at	0.008683	1.09e-04	-4.19044012	1.13672	-1.32	GBP1	guanylate binding protein 1	2633
214868_at	0.0087086	1.10e-04	4.18846158	1.13074	2.33	PIWIL1	piwi like RNA-mediated gene silencing 1	9271
206806_at	0.0087701	1.11e-04	-4.18512881	1.12068	-1.23	DGKI	diacylglycerol kinase iota	9162
218280_x_at	0.0087701	1.12e-04	4.18415994	1.11776	8.73e-01	HIST2H2AA4///HIST2H2AA3	histone cluster 2, H2aa4///histone cluster 2, H2aa3	723790///8337
39582_at	0.0087821	1.12e-04	-4.18267037	1.11326	-5.03e-01	CYLD	CYLD lysine 63 deubiquitinase	1540
212158_at	0.0087874	1.13e-04	-4.18142077	1.10949	-8.07e-01	SDC2	syndecan 2	6383
201197_at	0.0088128	1.14e-04	-4.1794746	1.10362	-4.76e-01	AMD1	adenosylmethionine decarboxylase 1	262
202975_s_at	0.0088747	1.15e-04	4.17548576	1.09159	1.13	RHOBTB3	Rho related BTB domain containing 3	22836
201279_s_at	0.0088747	1.15e-04	-4.17521698	1.09078	-5.08e-01	LOC101926921///DAB2	uncharacterized LOC101926921///DAB2, clathrin adaptor protein	101926921///1601
221006_s_at	0.0090293	1.18e-04	4.16889251	1.07171	4.91e-01	SNX27	sorting nexin family member 27	81609
213792_s_at	0.009095	1.19e-04	4.16562386	1.06186	5.93e-01	INSR	insulin receptor	3643
201332_s_at	0.0091316	1.20e-04	4.16334965	1.05501	4.81e-01	STAT6	signal transducer and activator of transcription 6	6778
210299_s_at	0.0091938	1.21e-04	-4.16022939	1.04562	-1.07	FHL1	four and a half LIM domains 1	2273
211610_at	0.0092056	1.21e-04	-4.15879613	1.0413	-7.24e-01	KLF6	Kruppel like factor 6	1316
202899_s_at	0.0092149	1.22e-04	-4.15745012	1.03725	-4.35e-01	SRSF3	serine and arginine rich splicing factor 3	6428
210665_at	0.0092257	1.23e-04	-4.15605766	1.03306	-1.34	TFPI	tissue factor pathway inhibitor	7035
35265_at	0.0092694	1.24e-04	4.15217385	1.02138	4.32e-01	FXR2	FMR1 autosomal homolog 2	9513
212048_s_at	0.0092694	1.24e-04	4.15173363	1.02005	4.84e-01	YARS	tyrosyl-tRNA synthetase	8565
218007_s_at	0.0092694	1.24e-04	4.1515259	1.01943	5.71e-01	RPS27L	ribosomal protein S27 like	51065
202602_s_at	0.0093419	1.26e-04	-4.14766204	1.00781	-5.16e-01	HTATSF1	HIV-1 Tat specific factor 1	27336
213637_at	0.0093419	1.26e-04	4.14710314	1.00613	6.34e-01	DDX52	DEAD-box helicase 52	11056
218127_at	0.0095295	1.29e-04	-4.14000031	0.98479	-3.79e-01	NFYB	nuclear transcription factor Y subunit beta	4801
212813_at	0.009641	1.31e-04	-4.13542437	0.97105	-5.55e-01	JAM3	junctional adhesion molecule 3	83700
212877_at	0.0097846	1.33e-04	4.12988079	0.95441	8.62e-01	KLC1	kinesin light chain 1	3831
211981_at	0.0098607	1.36e-04	4.12527389	0.9406	7.80e-01	COL4A1	collagen type IV alpha 1 chain	1282
209558_s_at	0.0098607	1.36e-04	4.12352068	0.93534	8.25e-01	HIP1R	huntingtin interacting protein 1 related	9026
218720_x_at	0.0098607	1.36e-04	4.12329663	0.93467	1.64	SEZ6L2	seizure related 6 homolog like 2	26470
218872_at	0.0098607	1.37e-04	4.12268495	0.93283	1.36	TESC	tescalcin	54997
202350_s_at	0.0098607	1.37e-04	-4.12250135	0.93228	-1.34	LOC100506558///MATN2	uncharacterized LOC100506558///matrilin 2	100506558///4147
207980_s_at	0.0099286	1.38e-04	-4.11940667	0.92301	-1.37	CITED2	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2	10370
208824_x_at	0.0100295	1.40e-04	4.11487718	0.90944	3.82e-01	CDK16	cyclin dependent kinase 16	5127
213839_at	0.0100295	1.41e-04	-4.11355836	0.90549	-8.43e-01	CLMN	calmin	79789
215071_s_at	0.0100295	1.41e-04	4.11334398	0.90485	8.59e-01	HIST1H2AC	histone cluster 1, H2ac	8334
205249_at	0.0100667	1.42e-04	-4.11122678	0.89851	-1.61	EGR2	early growth response 2	1959
218782_s_at	0.0101129	1.43e-04	4.10827386	0.88967	6.32e-01	ATAD2	ATPase family, AAA domain containing 2	29028
209318_x_at	0.0101129	1.43e-04	-4.10782709	0.88834	-8.44e-01	PLAGL1	PLAG1 like zinc finger 1	5325
221763_at	0.0101129	1.44e-04	-4.10688348	0.88551	-4.05e-01	JMJD1C	jumonji domain containing 1C	221037
207220_at	0.0101129	1.45e-04	-4.10537268	0.88099	-5.32e-01	ART4	ADP-ribosyltransferase 4 (Dombrock blood group)	420
209324_s_at	0.0101129	1.45e-04	-4.10496659	0.87978	-1.11	RGS16	regulator of G-protein signaling 16	6004
215785_s_at	0.0104093	1.49e-04	4.09512179	0.85035	9.20e-01	CYFIP2	cytoplasmic FMR1 interacting protein 2	26999
219789_at	0.0104512	1.51e-04	-4.09292635	0.84379	-6.24e-01	NPR3	natriuretic peptide receptor 3	4883
212589_at	0.0104938	1.52e-04	-4.08987281	0.83467	-4.67e-01	RRAS2	related RAS viral (r-ras) oncogene homolog 2	22800
210222_s_at	0.0104938	1.52e-04	-4.08976125	0.83433	-8.24e-01	RTN1	reticulon 1	6252
203752_s_at	0.0105077	1.53e-04	-4.08804466	0.82921	-5.70e-01	JUND	JunD proto-oncogene, AP-1 transcription factor subunit	3727
218858_at	0.0105077	1.53e-04	-4.08715261	0.82655	-1.16	DEPTOR	DEP domain containing MTOR-interacting protein	64798
206544_x_at	0.0105077	1.54e-04	-4.08650734	0.82462	-5.13e-01	SMARCA2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2	6595
221797_at	0.0106055	1.56e-04	4.08249631	0.81265	1.43	OXLD1	oxidoreductase like domain containing 1	339229
214132_at	0.0106055	1.57e-04	4.0809478	0.80803	3.91e-01	ATP5C1	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1	509
209229_s_at	0.0106055	1.57e-04	4.08003262	0.8053	4.14e-01	PPP6R1	protein phosphatase 6 regulatory subunit 1	22870
212097_at	0.0106055	1.57e-04	-4.07989619	0.80489	-1.03	CAV1	caveolin 1	857
217983_s_at	0.0106082	1.58e-04	-4.07888778	0.80189	-5.96e-01	RNASET2	ribonuclease T2	8635
203171_s_at	0.0106175	1.60e-04	4.07477656	0.78963	5.04e-01	RRP8	ribosomal RNA processing 8, methyltransferase, homolog (yeast)	23378
210757_x_at	0.0106175	1.60e-04	-4.07446543	0.7887	-4.78e-01	LOC101926921///DAB2	uncharacterized LOC101926921///DAB2, clathrin adaptor protein	101926921///1601
213186_at	0.0106175	1.60e-04	-4.07355666	0.78599	-4.57e-01	DZIP3	DAZ interacting zinc finger protein 3	9666
204932_at	0.0106175	1.60e-04	-4.07336847	0.78543	-1.73	TNFRSF11B	TNF receptor superfamily member 11b	4982
217718_s_at	0.0106175	1.61e-04	4.07229795	0.78224	2.94e-01	YWHAB	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta	7529
207168_s_at	0.0106175	1.61e-04	4.07225616	0.78212	3.96e-01	H2AFY	H2A histone family member Y	9555
202920_at	0.0106175	1.61e-04	-4.07207934	0.78159	-1.44	ANK2	ankyrin 2, neuronal	287
201898_s_at	0.0106175	1.62e-04	4.07090637	0.7781	3.84e-01	UBE2A	ubiquitin conjugating enzyme E2 A	7319
207557_s_at	0.0106175	1.62e-04	-4.07034556	0.77643	-2.23	RYR2	ryanodine receptor 2	6262
203810_at	0.0106799	1.63e-04	-4.06763092	0.76834	-6.79e-01	DNAJB4	DnaJ heat shock protein family (Hsp40) member B4	11080
218337_at	0.0107737	1.65e-04	4.06402965	0.75762	4.23e-01	FAM160B2	family with sequence similarity 160 member B2	64760
201732_s_at	0.0107762	1.66e-04	4.06305705	0.75472	8.07e-01	CLCN3	chloride voltage-gated channel 3	1182
200736_s_at	0.010786	1.67e-04	4.06187878	0.75122	5.98e-01	GPX1	glutathione peroxidase 1	2876
202718_at	0.0108951	1.69e-04	4.0578725	0.7393	8.52e-01	IGFBP2	insulin like growth factor binding protein 2	3485
218930_s_at	0.0109134	1.69e-04	4.05646214	0.7351	4.88e-01	TMEM106B	transmembrane protein 106B	54664
212850_s_at	0.0109979	1.71e-04	4.05318601	0.72536	1.97	LRP4	LDL receptor related protein 4	4038
201718_s_at	0.0110918	1.73e-04	-4.04952669	0.71448	-8.68e-01	EPB41L2	erythrocyte membrane protein band 4.1 like 2	2037
204623_at	0.0110918	1.74e-04	-4.04878277	0.71227	-2.54	TFF3	trefoil factor 3	7033
204823_at	0.011172	1.76e-04	-4.04502866	0.70112	-9.48e-01	NAV3	neuron navigator 3	89795
203085_s_at	0.011172	1.76e-04	4.04478781	0.7004	8.64e-01	TGFB1	transforming growth factor beta 1	7040
218746_at	0.0111958	1.77e-04	-4.04325082	0.69584	-7.23e-01	TAPBPL	TAP binding protein like	55080
212764_at	0.0113364	1.80e-04	-4.03850996	0.68177	-7.33e-01	ZEB1	zinc finger E-box binding homeobox 1	6935
204036_at	0.0114302	1.82e-04	-4.03508636	0.67161	-9.79e-01	LPAR1	lysophosphatidic acid receptor 1	1902
211596_s_at	0.0115765	1.84e-04	-4.03027279	0.65733	-7.69e-01	LRIG1	leucine rich repeats and immunoglobulin like domains 1	26018
37028_at	0.0115907	1.85e-04	-4.02888599	0.65322	-7.64e-01	PPP1R15A	protein phosphatase 1 regulatory subunit 15A	23645
202903_at	0.0115907	1.86e-04	-4.02815348	0.65105	-6.44e-01	LSM5	LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated	23658
209474_s_at	0.0117378	1.89e-04	4.02276017	0.63507	1.77	ENTPD1	ectonucleoside triphosphate diphosphohydrolase 1	953
210761_s_at	0.0117378	1.89e-04	4.02251342	0.63434	5.47e-01	GRB7	growth factor receptor bound protein 7	2886
204050_s_at	0.0117546	1.90e-04	4.02095401	0.62972	3.94e-01	CLTA	clathrin light chain A	1211
36475_at	0.0117546	1.90e-04	-4.02034763	0.62793	-6.05e-01	GCAT	glycine C-acetyltransferase	23464
202588_at	0.0121262	1.97e-04	4.0098348	0.59682	9.74e-01	AK1	adenylate kinase 1	203
202124_s_at	0.0121322	1.98e-04	4.00882382	0.59383	7.50e-01	TRAK2	trafficking kinesin protein 2	66008
217367_s_at	0.0121408	1.98e-04	-4.00766805	0.59041	-5.08e-01	ZHX3	zinc fingers and homeoboxes 3	23051
221732_at	0.0121408	1.99e-04	4.00689915	0.58814	1.13	CANT1	calcium activated nucleotidase 1	124583
211260_at	0.0122454	2.01e-04	4.00338398	0.57775	6.30e-01	BMP7	bone morphogenetic protein 7	655
222222_s_at	0.0122529	2.02e-04	-4.00192613	0.57345	-9.91e-01	HOMER3	homer scaffolding protein 3	9454
37022_at	0.0122529	2.03e-04	-4.00116611	0.5712	-5.66e-01	PRELP	proline and arginine rich end leucine rich repeat protein	5549
203440_at	0.0122529	2.03e-04	3.99983769	0.56728	2.34	CDH2	cadherin 2	1000
209960_at	0.0122529	2.03e-04	-3.99981663	0.56721	-1.85	HGF	hepatocyte growth factor	3082
218046_s_at	0.0123907	2.07e-04	3.99507144	0.5532	9.24e-01	MRPS16	mitochondrial ribosomal protein S16	51021
209656_s_at	0.0123907	2.08e-04	-3.99335272	0.54813	-8.31e-01	TMEM47	transmembrane protein 47	83604
208025_s_at	0.0123907	2.08e-04	3.99281041	0.54653	1.45	HMGA2	high mobility group AT-hook 2	8091
217880_at	0.0123907	2.08e-04	-3.99271412	0.54625	-5.51e-01	CDC27	cell division cycle 27	996
36084_at	0.0123907	2.09e-04	3.99151305	0.5427	3.67e-01	CUL7	cullin 7	9820
204225_at	0.0123907	2.10e-04	-3.99067401	0.54023	-5.36e-01	HDAC4	histone deacetylase 4	9759
202389_s_at	0.0123907	2.10e-04	3.99017861	0.53877	4.53e-01	HTT	huntingtin	3064
203378_at	0.0123907	2.10e-04	-3.98968792	0.53732	-4.37e-01	PCF11	PCF11 cleavage and polyadenylation factor subunit	51585
217744_s_at	0.0123922	2.11e-04	3.98882951	0.53479	8.64e-01	PERP	PERP, TP53 apoptosis effector	64065
206517_at	0.0125146	2.14e-04	-3.98451811	0.52207	-2.58	CDH16	cadherin 16	1014
203310_at	0.0125146	2.14e-04	-3.98413169	0.52094	-3.22e-01	STXBP3	syntaxin binding protein 3	6814
202996_at	0.0125494	2.15e-04	3.98245329	0.51599	1.26	POLD4	DNA polymerase delta 4, accessory subunit	57804
202119_s_at	0.0126192	2.17e-04	-3.97991174	0.5085	-3.78e-01	CPNE3	copine 3	8895
38892_at	0.0127705	2.20e-04	-3.97486301	0.49363	-3.13e-01	GLTSCR1L	GLTSCR1 like	23506
219755_at	0.0127705	2.21e-04	3.97457635	0.49279	9.46e-01	CBX8	chromobox 8	57332
202484_s_at	0.0128342	2.23e-04	-3.97193803	0.48502	-4.53e-01	MBD2	methyl-CpG binding domain protein 2	8932
203647_s_at	0.0128342	2.23e-04	-3.97141164	0.48347	-5.65e-01	FDX1	ferredoxin 1	2230
221905_at	0.0128381	2.24e-04	-3.97051165	0.48082	-5.61e-01	CYLD	CYLD lysine 63 deubiquitinase	1540
210302_s_at	0.0130324	2.28e-04	-3.96502498	0.46469	-7.09e-01	MAB21L2	mab-21 like 2	10586
208712_at	0.0130479	2.28e-04	3.96385433	0.46124	8.19e-01	CCND1	cyclin D1	595
213281_at	0.0132172	2.32e-04	-3.95903247	0.44707	-6.65e-01	JUN	Jun proto-oncogene, AP-1 transcription factor subunit	3725
219064_at	0.0132616	2.34e-04	-3.95665579	0.44009	-7.79e-01	ITIH5	inter-alpha-trypsin inhibitor heavy chain family member 5	80760
204508_s_at	0.0132616	2.34e-04	3.95579143	0.43755	2.48	CA12	carbonic anhydrase 12	771
213895_at	0.0132616	2.35e-04	-3.95473094	0.43444	-8.00e-01	EMP1	epithelial membrane protein 1	2012
202126_at	0.0132616	2.35e-04	-3.95429721	0.43316	-3.06e-01	PRPF4B	pre-mRNA processing factor 4B	8899
217771_at	0.0132616	2.36e-04	-3.95401712	0.43234	-1.12	GOLM1	golgi membrane protein 1	51280
216422_at	0.0132845	2.37e-04	3.95268949	0.42844	8.29e-01			
206179_s_at	0.0133755	2.39e-04	-3.94977246	0.41988	-1.13	TPPP	tubulin polymerization promoting protein	11076
214030_at	0.0134111	2.40e-04	-3.94815816	0.41514	-7.53e-01	CRYBG3	crystallin beta-gamma domain containing 3	131544
211898_s_at	0.0134195	2.41e-04	-3.94718039	0.41227	-1.08	EPHB1	EPH receptor B1	2047
203197_s_at	0.0135578	2.44e-04	-3.94319291	0.40058	-2.92e-01	C1orf123	chromosome 1 open reading frame 123	54987
219065_s_at	0.0135892	2.45e-04	3.94169205	0.39618	3.40e-01	DPY30///MEMO1	dpy-30, histone methyltransferase complex regulatory subunit///mediator of cell motility 1	84661///51072
209262_s_at	0.0137339	2.49e-04	3.93695649	0.3823	6.28e-01	NR2F6	nuclear receptor subfamily 2 group F member 6	2063
216346_at	0.0137339	2.50e-04	-3.93584688	0.37905	-6.64e-01	SEC14L3	SEC14 like lipid binding 3	266629
205752_s_at	0.0137339	2.50e-04	-3.9356025	0.37833	-3.56e-01	GSTM5	glutathione S-transferase mu 5	2949
218301_at	0.0137339	2.50e-04	3.93527996	0.37739	3.45e-01	RNPEPL1	arginyl aminopeptidase like 1	57140
203921_at	0.0138462	2.53e-04	3.93196233	0.36767	1.05	CHST2	carbohydrate sulfotransferase 2	9435
202984_s_at	0.0140949	2.58e-04	3.92561683	0.3491	7.16e-01	BAG5	BCL2 associated athanogene 5	9529
218878_s_at	0.014139	2.60e-04	-3.92387267	0.344	-3.16e-01	SIRT1	sirtuin 1	23411
218608_at	0.0141645	2.61e-04	3.92254123	0.34011	7.50e-01	ATP13A2	ATPase 13A2	23400
203065_s_at	0.0141654	2.61e-04	-3.92175829	0.33782	-1.15	CAV1	caveolin 1	857
201719_s_at	0.0141862	2.62e-04	-3.92053569	0.33424	-5.11e-01	EPB41L2	erythrocyte membrane protein band 4.1 like 2	2037
201392_s_at	0.0142776	2.65e-04	3.9177626	0.32614	7.35e-01	IGF2R	insulin like growth factor 2 receptor	3482
218899_s_at	0.0143521	2.67e-04	-3.9153723	0.31915	-9.72e-01	BAALC	brain and acute leukemia, cytoplasmic	79870
218382_s_at	0.0144499	2.69e-04	3.91248545	0.31072	6.26e-01	U2AF2	U2 small nuclear RNA auxiliary factor 2	11338
212858_at	0.0144621	2.70e-04	3.91146471	0.30774	8.58e-01	PAQR4	progestin and adipoQ receptor family member 4	124222
209167_at	0.0144777	2.71e-04	-3.91037258	0.30455	-1.78	GPM6B	glycoprotein M6B	2824
202081_at	0.0146666	2.75e-04	-3.90538439	0.28999	-5.99e-01	IER2	immediate early response 2	9592
202756_s_at	0.0146666	2.76e-04	3.90480166	0.28829	7.76e-01	GPC1	glypican 1	2817
213067_at	0.0148517	2.80e-04	3.90011366	0.27462	8.51e-01	MYH10	myosin, heavy chain 10, non-muscle	4628
205280_at	0.0148995	2.82e-04	3.89835704	0.2695	1.77	GLRB	glycine receptor beta	2743
220170_at	0.0149625	2.83e-04	3.89628519	0.26346	1.04	FHL5	four and a half LIM domains 5	9457
219889_at	0.0150352	2.85e-04	-3.89401798	0.25686	-3.31e-01	FRAT1	frequently rearranged in advanced T-cell lymphomas 1	10023
219709_x_at	0.0150415	2.87e-04	3.89257997	0.25267	3.84e-01	FAM173A	family with sequence similarity 173 member A	65990
212154_at	0.0150415	2.87e-04	-3.89178797	0.25036	-9.39e-01	SDC2	syndecan 2	6383
218043_s_at	0.0150415	2.88e-04	-3.89166252	0.25	-4.41e-01	AZI2	5-azacytidine induced 2	64343
217707_x_at	0.0153426	2.95e-04	-3.88384972	0.22725	-3.38e-01	SMARCA2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2	6595
209053_s_at	0.0153426	2.95e-04	3.88311799	0.22513	1.42	WHSC1	Wolf-Hirschhorn syndrome candidate 1	7468
218261_at	0.0153426	2.96e-04	3.88296571	0.22468	4.96e-01	AP1M2	adaptor related protein complex 1 mu 2 subunit	10053
218335_x_at	0.0153426	2.96e-04	3.88248465	0.22328	4.28e-01	TNIP2	TNFAIP3 interacting protein 2	79155
213542_at	0.0153793	2.97e-04	3.88100139	0.21897	1.19	ZNF710	zinc finger protein 710	374655
209295_at	0.0154684	3.00e-04	3.87845209	0.21156	6.18e-01	TNFRSF10B	TNF receptor superfamily member 10b	8795
207809_s_at	0.0155033	3.01e-04	3.87701529	0.20738	3.80e-01	ATP6AP1	ATPase H+ transporting accessory protein 1	537
213265_at	0.015561	3.03e-04	-3.87511811	0.20187	-8.63e-01	PGA4///PGA3///PGA5	pepsinogen 4, group I (pepsinogen A)///pepsinogen 3, group I (pepsinogen A)///pepsinogen 5, group I (pepsinogen A)	643847///643834///5222
204433_s_at	0.0155908	3.04e-04	-3.87378975	0.19801	-1.19	SPATA2	spermatogenesis associated 2	9825
219029_at	0.0157194	3.08e-04	-3.87047616	0.18838	-6.64e-01	TMEM267	transmembrane protein 267	64417
220547_s_at	0.0157659	3.10e-04	-3.86834834	0.18221	-4.17e-01	FAM35A	family with sequence similarity 35 member A	54537
210335_at	0.0157659	3.10e-04	-3.8681007	0.18149	-9.64e-01	RASSF9	Ras association domain family member 9	9182
205430_at	0.0157805	3.12e-04	-3.86599984	0.17539	-1.31	BMP5	bone morphogenetic protein 5	653
